seed,slope_noise_std,observation_noise_std,ar1_phi,horizon,n_outer_origins,mean_selected_order,mean_selected_window,mean_smoothness_forecast,mean_smoothness_recovery_oracle,mean_smoothness_gap,mean_relative_rmsfe,median_relative_rmsfe,mean_outer_block_mse,mean_benchmark_block_mse
13,0.002,0.5,0.4,6,20,2.0,72.0,0.9989188523111159,0.9932089339768353,0.005709918334280478,1.0177396302991393,0.9012361756365618,0.3281043797212462,0.4220427009338447
13,0.002,0.5,0.8,1,20,1.1,44.4,0.20777705829804677,0.9333919324907992,-0.7256148741927524,1.0308574651557385,1.0000397046814524,0.10381831247305913,0.0800574921086402
13,0.002,0.5,0.8,3,20,1.3,42.0,0.3960924299557744,0.9419847734984016,-0.5458923435426272,1.0516500500181845,1.0000130380461232,0.17852161033857183,0.15978050240477656
13,0.002,0.5,0.8,6,20,1.6,56.4,0.5454836428263857,0.9654962138158629,-0.42001257098947703,1.1306235471493373,1.0000081950826791,0.3544133355567374,0.2870965739031213
13,0.002,1.0,0.0,1,20,2.05,68.4,0.9985358913262832,0.9954455058568813,0.003090385469401774,1.462635434499939,1.120696643483068,1.0084987718451994,0.9907768381418152
13,0.002,1.0,0.0,3,20,2.0,72.0,0.9997928851826716,0.9949121399812011,0.004880745201470527,0.8151825841467488,0.8536263043356609,1.302912207207312,2.003407434686281
13,0.002,1.0,0.0,6,20,2.0,72.0,0.9995218430439173,0.9949121399812011,0.004609703062716242,0.9164118297314058,0.9240108507991492,1.1524836749512095,1.5677465937930086
13,0.002,1.0,0.4,1,20,1.45,55.2,0.5318972673193649,0.966072338634094,-0.4341750713147291,0.9853038768290018,1.0002020923461115,1.0606347541684638,0.7439383265247452
13,0.002,1.0,0.4,3,20,2.0,72.0,0.9994818569825382,0.9959020290928393,0.0035798278896989,0.9059360438753025,0.8813671262932473,1.121492967960277,1.5892423885264768
13,0.002,1.0,0.4,6,20,2.0,72.0,0.9996188956693615,0.9959020290928393,0.0037168665765221764,0.972461064130677,0.9193470568028017,1.2358880628037878,1.5883256837416588
13,0.002,1.0,0.8,1,20,1.1,37.2,0.23467449462578743,0.9658519796862934,-0.7311774850605061,1.080529268971032,1.0000748519019766,0.4066120684885928,0.310587785575304
13,0.002,1.0,0.8,3,20,1.2,33.6,0.4123294729777688,0.9648750234333017,-0.5525455504555328,1.0546517207997712,0.9999975487667686,0.6293232725758545,0.6027839798736626
13,0.002,1.0,0.8,6,20,1.2,32.4,0.44753805910967637,0.964633325814836,-0.5170952667051596,1.147814987601968,1.0000057006064542,1.2479061250090981,1.0243535481469053
13,0.01,0.2,0.0,1,20,2.35,30.0,0.9512277393292811,0.962538475584876,-0.011310736255594955,2.641438436226301,0.9240617018160941,0.06132165137435621,0.06011417468142065
13,0.01,0.2,0.0,3,20,2.0,26.4,0.9577501415165963,0.9552675996270963,0.002482541889500006,1.127038011039854,0.6318073250893137,0.08694201766039251,0.2026921875949655
13,0.01,0.2,0.0,6,20,2.0,25.2,0.9515366720783673,0.9566176486042781,-0.005080976525910807,0.4309084603975341,0.4402349471457383,0.09656448202037356,0.5103477862592428
13,0.01,0.2,0.4,1,20,2.05,30.0,0.9043916974271647,0.9680025992630995,-0.0636109018359347,2.4631996650793586,0.6820980159053089,0.059761029269582,0.057083936003873646
13,0.01,0.2,0.4,3,20,2.0,27.6,0.9596894190331792,0.9665871885816124,-0.0068977695484331416,1.0280538668514567,0.5821658140297157,0.09349043874148821,0.19393144477629126
13,0.01,0.2,0.4,6,20,2.0,26.4,0.9593019670452131,0.9688019595836834,-0.009499992538470513,0.4941552523623326,0.40957588999000827,0.1311659684651449,0.522773041334357
13,0.01,0.2,0.8,1,20,2.0,52.8,0.6781613123934147,0.9664795981322261,-0.28831828573881146,0.7864728322409966,0.4740170508304281,0.02171042112390691,0.04386147431159394
13,0.01,0.2,0.8,3,20,2.0,45.6,0.900141804577205,0.9737684329321141,-0.0736266283549089,0.7533684005852331,0.4087995945181428,0.05568154281356487,0.1656659209160499
13,0.01,0.2,0.8,6,20,2.0,32.4,0.9202973959156528,0.9727981473049649,-0.052500751389311984,0.47752203231125423,0.33425957317214144,0.12863675377799155,0.5182558466371783
13,0.01,0.5,0.0,1,20,2.3,52.8,0.9778929893657574,0.9772350482917485,0.0006579410740088054,2.5930652940766707,0.9858034425196343,0.3673942495737965,0.2544137463526168
13,0.01,0.5,0.0,3,20,2.05,62.4,0.9731851965821047,0.9704727372434918,0.002712459338612694,1.0049542957623658,0.8888678569447919,0.45235550935192104,0.5948338977653954
13,0.01,0.5,0.0,6,20,2.1,61.2,0.976828851046986,0.9712872841338681,0.005541566913117868,0.798672041101203,0.7195850091953733,0.4397657879976428,0.7987519193636672
13,0.01,0.5,0.4,1,20,1.7,40.8,0.6235826190077373,0.9290151625524639,-0.30543254354472654,1.4169922936264316,0.9999965699166211,0.3090192513000281,0.20830818802868337
13,0.01,0.5,0.4,3,20,2.0,64.8,0.972266564591752,0.9734490142340745,-0.0011824496423224694,1.2737104581106713,0.828875086391348,0.4436177694061332,0.5088908201821875
13,0.01,0.5,0.4,6,20,2.1,63.6,0.9814054521808844,0.975841419282508,0.005564032898376303,1.0338151854692663,0.9163717674704204,0.5587048713416858,0.8301398002378507
13,0.01,0.5,0.8,1,20,1.65,48.0,0.41927904251831505,0.9374487185472956,-0.5181696760289806,3.5802531495641183,0.9999413632433902,0.12847884674867888,0.10951319317452621
13,0.01,0.5,0.8,3,20,2.0,37.2,0.9352255442607813,0.9836207980425776,-0.048395253781796335,1.55229862929414,0.7278983244062581,0.29628686199411486,0.28808798687246917
13,0.01,0.5,0.8,6,20,2.0,48.0,0.9745409406690602,0.9858102868625244,-0.011269346193464203,1.242140136584242,0.827933530734716,0.6458450270757736,0.7306228490349114
13,0.01,1.0,0.0,1,20,2.2,60.0,0.9912738646550393,0.9867280509876171,0.004545813667422222,3.8442106250245893,0.9164785972453645,1.2654202344767949,0.9787419160920011
13,0.01,1.0,0.0,3,20,2.0,72.0,0.9858878448401482,0.9817272189550899,0.004160625885058428,0.9240329593327639,0.9806194839619727,1.5775169860453935,2.0557674078641144
13,0.01,1.0,0.0,6,20,2.05,72.0,0.9889966436292846,0.9824216908185622,0.006574952810722334,0.9200705963583244,0.9177077971870378,1.466386672265036,1.9057187861830784
13,0.01,1.0,0.4,1,20,1.55,57.6,0.4980786296301433,0.9382471436837975,-0.4401685140536542,0.9240759661605917,0.9999216238417385,1.0201458911423136,0.7580975940105806
13,0.01,1.0,0.4,3,20,1.95,70.8,0.9441392034345869,0.9826867842556617,-0.03854758082107471,1.25001267847818,0.9860427075774234,1.4295984631316399,1.6704105175759563
13,0.01,1.0,0.4,6,20,2.0,72.0,0.9933170171003513,0.9875396852588058,0.005777331841545452,1.2011595250838347,0.9549069181324628,1.6654311263564563,1.9695770252194376
13,0.01,1.0,0.8,1,20,1.1,45.6,0.170289873805928,0.9045225220200617,-0.7342326482141337,1.0395730813734831,1.0000397534189251,0.4334387231940803,0.3413781355574074
13,0.01,1.0,0.8,3,20,1.45,46.8,0.41262812575649566,0.9396112759605668,-0.5269831502040712,1.0344019332174508,1.0000182188444988,0.858028367051659,0.728341438759469
13,0.01,1.0,0.8,6,20,1.7,62.4,0.695426789048798,0.9705978312987236,-0.2751710422499257,1.434074032627627,1.0000334328042202,2.051587417834706,1.4764632412802512
13,0.03,0.2,0.0,1,20,2.35,57.6,0.8928007227725792,0.8809999124854929,0.011800810287086317,0.6748754930173566,0.54130090236907,0.07501104103543949,0.24603523796513022
13,0.03,0.2,0.0,3,20,2.0,36.0,0.8920589765370777,0.8837823808037868,0.008276595733290804,0.3353357591743978,0.3052300586952399,0.12307879551505127,1.1233160978379186
13,0.03,0.2,0.0,6,20,2.0,40.8,0.8857670875286008,0.8797606934188872,0.006006394109713459,0.2016056649620519,0.2025935078252814,0.1791021721293046,3.6518388841124034
13,0.03,0.2,0.4,1,20,2.05,40.8,0.8521328964377857,0.8992475186040743,-0.047114622166288665,0.4624456866675069,0.39936787016034825,0.070622091609475,0.2561020940554074
13,0.03,0.2,0.4,3,20,2.0,39.6,0.8914731958042349,0.9216501494661251,-0.030176953661890216,0.34726187193589153,0.32979747400860676,0.13245290010422972,1.1289594329550716
13,0.03,0.2,0.4,6,20,2.0,42.0,0.8878105143833475,0.921009619097058,-0.033199104713710625,0.2236091993748058,0.19612794814686074,0.21927821398030017,3.6859037137313777
13,0.03,0.2,0.8,1,20,2.0,46.8,0.5778725547763918,0.9304412931059926,-0.3525687383296008,0.2821630270681558,0.20054125443690157,0.026852778920540877,0.25119517361126126
13,0.03,0.2,0.8,3,20,2.0,40.8,0.8124916258450103,0.9251302585284147,-0.1126386326834045,0.2611503059041639,0.23639985579486578,0.07872878172823802,1.1228885740129926
13,0.03,0.2,0.8,6,20,2.0,49.2,0.8286906395532443,0.9274848001048437,-0.0987941605515994,0.20471873454015227,0.17610609397166838,0.1828637024018603,3.716815694861981
13,0.03,0.5,0.0,1,20,2.4,31.2,0.9460267151831872,0.9515902168070054,-0.005563501623818306,5.2592435299248335,0.7867614057690583,0.3952860489689927,0.4102178289867159
13,0.03,0.5,0.0,3,20,2.0,25.2,0.9502638397567049,0.9519007820397241,-0.001636942283019155,0.9070052185718067,0.5656207815916348,0.5639110588253615,1.4564346553545457
13,0.03,0.5,0.0,6,20,2.0,27.6,0.9420041038792666,0.9497034804065658,-0.007699376527299207,0.4041049793839619,0.40845588442366165,0.6516952830106016,3.867515018661712
13,0.03,0.5,0.4,1,20,2.05,33.6,0.8968403686863841,0.9600916837705011,-0.063251315084117,36.01706344484903,0.7240696796568014,0.38151327980244104,0.39685500758234193
13,0.03,0.5,0.4,3,20,2.0,27.6,0.9520517666676268,0.9591066030647047,-0.007054836397077968,0.9191920990702609,0.562088147658422,0.6218205260903692,1.40650177261089
13,0.03,0.5,0.4,6,20,2.0,27.6,0.9499102713884107,0.9602400115117261,-0.010329740123315456,0.46414643825189295,0.40007572095891986,0.8964494524089519,3.953001835895525
13,0.03,0.5,0.8,1,20,2.0,52.8,0.6529414729555736,0.9645584475389264,-0.3116169745833527,0.6552909853900116,0.4413429468325313,0.1339951146011636,0.3188488658485181
13,0.03,0.5,0.8,3,20,2.0,45.6,0.8918212477601756,0.970780037233439,-0.07895878947326337,0.6619937545425687,0.3647051285793793,0.3629233080334525,1.2411856015965823
13,0.03,0.5,0.8,6,20,2.0,38.4,0.9077821427934578,0.9640471595858552,-0.05626501679239737,0.4439618141364104,0.3213603717667739,0.860655720804593,3.9420578242620463
13,0.03,1.0,0.0,1,20,2.05,34.8,0.9551724616479348,0.9715634003960654,-0.01639093874813067,2.4505267527748296,1.0036432762863323,1.4412506393018691,1.0843510309767441
13,0.03,1.0,0.0,3,20,2.0,48.0,0.9666029150745592,0.9668033902273103,-0.0002004751527511839,0.9948064171200712,0.8144830846648098,1.9464914137727765,2.8189962443635803
13,0.03,1.0,0.0,6,20,2.0,45.6,0.9645125532388367,0.9677407473854938,-0.003228194146657137,0.6856717645809534,0.6175969120129374,1.9835861573090086,4.853268554555914
13,0.03,1.0,0.4,1,20,1.75,36.0,0.7055566599881615,0.9354804107231225,-0.22992375073496082,61.73300645486553,0.9727513454959975,1.1548308583701936,0.9291921827344444
13,0.03,1.0,0.4,3,20,2.0,55.2,0.9657010240071241,0.972456662754799,-0.006755638747675019,1.3138311810669503,0.7797126343799692,2.0122525674425855,2.505659743754534
13,0.03,1.0,0.4,6,20,2.05,56.4,0.9716813372879807,0.9689844942129799,0.0026968430750008766,0.8286112045666622,0.7051275703970821,2.5794343211115778,5.0253246663115405
13,0.03,1.0,0.8,1,20,1.9,50.4,0.5980260726398076,0.9658927683957745,-0.36786669575596714,4.89580906863224,0.6480809229742114,0.5545077803511699,0.5540504305219389
13,0.03,1.0,0.8,3,20,2.0,36.0,0.9248493926903745,0.977194701158582,-0.0523453084682076,1.1806711364316582,0.5818050810062612,1.2792315474488756,1.6745639895288673
13,0.03,1.0,0.8,6,20,2.0,36.0,0.9450865044327126,0.9789254422119977,-0.03383893777928534,0.9022670167520852,0.7414894662421972,2.6590481004544033,4.709356761511275
14,0.002,0.2,0.0,1,20,2.0,72.0,0.9998839670487717,0.973350516046034,0.026533451002737705,0.8938755393781521,0.6415940194809444,0.04678295559842872,0.12614214780753746
14,0.002,0.2,0.0,3,20,2.0,63.6,0.9993349206727314,0.9795980873405178,0.019736833332213693,0.8157047678848988,0.732955727141134,0.045796812043766025,0.11694650458651965
14,0.002,0.2,0.0,6,20,2.0,66.0,0.9982502658403265,0.976919827329586,0.02133043851074058,0.7814277281631145,0.692380548423587,0.04844323922950099,0.12412677886691563
14,0.002,0.2,0.4,1,20,1.85,66.0,0.9493640624429112,0.9845481607944448,-0.03518409835153356,23.456931099226942,0.965387326292062,0.03507022086397262,0.06951251378235193
14,0.002,0.2,0.4,3,20,2.0,69.6,0.9998606675926462,0.9924624957456037,0.007398171847042357,0.9918253974964018,0.936807203817952,0.04313800199991774,0.09018900638194122
14,0.002,0.2,0.4,6,20,2.0,72.0,0.9995961753357558,0.9922137449153599,0.007382430420395869,0.8305505729925157,0.8053982417654102,0.047880559914560604,0.11039796162352151
14,0.002,0.2,0.8,1,20,1.0,42.0,0.1361992298465466,0.9299846274246629,-0.7937853975781163,1.16962126523162,0.9999573799997362,0.01864646039747487,0.019886347845189164
14,0.002,0.2,0.8,3,20,1.25,48.0,0.5471211836480576,0.9477105970623523,-0.4005894134142946,1.1892385150418492,1.0027648085437648,0.03812532128127488,0.03678482024218545
14,0.002,0.2,0.8,6,20,2.0,69.6,0.9916881436352767,0.9975302859917428,-0.00584214235646599,1.1248403426775124,0.9549401624843585,0.04616930080091787,0.06508907499852815
14,0.002,0.5,0.0,1,20,2.0,72.0,0.9995883898378187,0.997152478334908,0.00243591150291077,0.7809911130132198,0.7636976971520482,0.27760247710961267,0.7763650827682774
14,0.002,0.5,0.0,3,20,2.0,72.0,0.9998976424511528,0.997152478334908,0.002745164116244786,0.7810163379915979,0.7513124791406782,0.25304566072302787,0.7161923333182998
14,0.002,0.5,0.0,6,20,2.0,72.0,0.9998976424511528,0.997152478334908,0.002745164116244786,0.7510720272644814,0.7686416163807437,0.2703834359058588,0.720168536196772
14,0.002,0.5,0.4,1,20,1.45,51.6,0.8555079572389364,0.9760495546484724,-0.12054159740953603,3.141178019017187,0.9081469535567352,0.2938676337370684,0.4278342187525993
14,0.002,0.5,0.4,3,20,2.0,72.0,0.9989538818831558,0.9981618922359676,0.0007919896471881959,0.9766757311236475,0.9100477300942109,0.24302783176653842,0.553474449131861
14,0.002,0.5,0.4,6,20,2.0,72.0,0.9995080361939909,0.9981618922359676,0.0013461439580232382,0.8304708388760073,0.822025473435102,0.2809963239726484,0.644700725503069
14,0.002,0.5,0.8,1,20,1.0,43.2,0.16050816680781654,0.9756871725144203,-0.8151790057066037,1.1165127518381108,0.9999817910205464,0.10939603446575683,0.12073272084321192
14,0.002,0.5,0.8,3,20,1.0,39.6,0.5571226716088721,0.9657063127391596,-0.40858364113028756,1.1179087974306996,0.9672041963734729,0.2055317050128979,0.22145791244449936
14,0.002,0.5,0.8,6,20,1.3,50.4,0.9137990357959878,0.9806132820495683,-0.06681424625358066,1.1382112552544976,0.9355551987065902,0.3206861557530794,0.3717039248152695
14,0.002,1.0,0.0,1,20,2.0,72.0,0.9987572047874993,0.998521763335507,0.00023544145199226872,0.7708876326582556,0.8351234205692182,1.1191869371601526,3.090736274697849
14,0.002,1.0,0.0,3,20,1.95,69.6,0.9996780708307812,0.9949124850487374,0.004765585782043802,0.7882037363361155,0.7363097708205917,1.0389038465605087,2.8511522491850756
14,0.002,1.0,0.0,6,20,2.0,72.0,0.9996643202207263,0.998521763335507,0.0011425568852193257,0.7471747589941674,0.8061534559987671,1.0769826243916896,2.8266126574938633
14,0.002,1.0,0.4,1,20,1.15,54.0,0.8106563175142132,0.9817318042892662,-0.1710754867750531,2.5573654772047214,1.0985945941359037,1.165212265050809,1.7038186168241143
14,0.002,1.0,0.4,3,20,1.6,63.6,0.9856920935712001,0.9899201024801607,-0.004228008908960595,0.9751691328513171,0.8982637610878994,1.0276286984063865,2.20630268522889
14,0.002,1.0,0.4,6,20,1.6,61.2,0.9890326657063504,0.9906279491130695,-0.0015952834067189837,0.8357222776625323,0.8259846453478918,1.1795921929806656,2.5385244774890654
14,0.002,1.0,0.8,1,20,1.0,50.4,0.18379794877725072,0.9840973677358671,-0.8002994189586163,1.1079460798341232,1.0000493244033768,0.4321674211824069,0.479495344117071
14,0.002,1.0,0.8,3,20,1.0,44.4,0.5708947245729988,0.9821570041756923,-0.4112622796026934,1.1295785283548865,0.9915804723910415,0.824374541262974,0.8805827073942591
14,0.002,1.0,0.8,6,20,1.0,42.0,0.93999224796898,0.9822739108844634,-0.04228166291548333,0.9653514663392686,0.8039285607430304,0.9669675807610496,1.4601155956957461
14,0.01,0.2,0.0,1,20,1.65,33.6,0.9415550885085588,0.9340159338794976,0.007539154629061279,0.9340183343767958,0.9051826174357918,0.07884613765743612,0.13312000007074512
14,0.01,0.2,0.0,3,20,1.45,42.0,0.9049989216198379,0.9137245770105011,-0.008725655390663344,0.9024781446380075,0.9046032660355268,0.08119747431822659,0.13403619915260556
14,0.01,0.2,0.0,6,20,1.4,46.8,0.8835691146069372,0.9099338960902728,-0.026364781483335636,0.8830699254920953,0.9351191867418851,0.09374887474605118,0.1466791832121912
14,0.01,0.2,0.4,1,20,1.15,40.8,0.731992413511324,0.9147713042175922,-0.18277889070626832,2.226917726008708,0.9309530352802103,0.05631864325354622,0.07395008757214816
14,0.01,0.2,0.4,3,20,1.25,44.4,0.8387053648532055,0.9205286009664558,-0.08182323611325046,1.04981418375371,1.0137710456954356,0.0734260751297551,0.1043755559771272
14,0.01,0.2,0.4,6,20,1.5,45.6,0.8954069330661933,0.9325837657098284,-0.03717683264363501,0.9902118702727363,0.923153456284607,0.097700220660988,0.13237859971920868
14,0.01,0.2,0.8,1,20,1.0,45.6,0.17795506000204822,0.9296127163710406,-0.7516576563689922,0.8883659177569996,0.9992728728043759,0.020282843674226243,0.02181659694066471
14,0.01,0.2,0.8,3,20,1.0,42.0,0.4244056459404734,0.9233633443295256,-0.49895769838905213,1.056544977300916,1.0112464468932507,0.04110251420452592,0.04474202219198424
14,0.01,0.2,0.8,6,20,1.25,45.6,0.5404932527451252,0.927097612986943,-0.3866043602418179,1.0104002326711392,0.9900855569785121,0.07797333926088953,0.08284187882104031
14,0.01,0.5,0.0,1,20,1.8,67.2,0.987966431367095,0.9496481649467462,0.0383182664203489,0.8926762145683647,0.6247728004658699,0.34180988400504503,0.7932219128878945
14,0.01,0.5,0.0,3,20,1.6,48.0,0.9783689427115718,0.9550720316423524,0.0232969110692193,0.9222841616290353,0.9671367974124635,0.3607041887199758,0.7563167778385508
14,0.01,0.5,0.0,6,20,1.6,46.8,0.9772875373168022,0.9547576169491079,0.022529920367694318,0.8353296090665628,0.8484513678227754,0.3768227304829235,0.7677627518369375
14,0.01,0.5,0.4,1,20,1.4,57.6,0.8586422050232649,0.9554337762157401,-0.09679157119247517,2.580218657767717,1.0692485557088047,0.3460027010758989,0.4383403526886884
14,0.01,0.5,0.4,3,20,1.45,45.6,0.9769967921599069,0.9678699761892808,0.009126815970625979,1.058029510166512,1.0334622052226345,0.3310226500973484,0.5863410312248625
14,0.01,0.5,0.4,6,20,1.5,50.4,0.9805519442949431,0.9655833176046633,0.014968626690279629,0.9416512425134143,0.924343190272325,0.3979981351170604,0.6908655255192636
14,0.01,0.5,0.8,1,20,1.0,44.4,0.2205724171079134,0.9754521304324616,-0.7548797133245483,1.332279575333907,1.0000455680141156,0.11322006527525459,0.12497054304349904
14,0.01,0.5,0.8,3,20,1.0,40.8,0.582652127039898,0.9710202510293433,-0.3883681239894453,1.1404399472825535,0.9973892969318174,0.23241477664085664,0.2387511254240327
14,0.01,0.5,0.8,6,20,1.1,42.0,0.9625730773906668,0.9759444135124855,-0.013371336121818834,0.9597830338832003,0.9074783570198743,0.3128273480653294,0.40729913914852656
14,0.01,1.0,0.0,1,20,1.85,68.4,0.999453406979708,0.9743205612818076,0.025132845697900447,0.7491077729601552,0.6493519059859436,1.1584995658978934,3.1240580679114833
14,0.01,1.0,0.0,3,20,1.4,49.2,0.9944970532405769,0.9749863812481822,0.0195106719923946,0.8280271559141195,0.8664304192059342,1.131860595435665,2.9296679436289357
14,0.01,1.0,0.0,6,20,1.4,49.2,0.9932203763538198,0.971135229864989,0.02208514648883068,0.7754704071125279,0.7865997377451079,1.2007873040589945,2.915943225292179
14,0.01,1.0,0.4,1,20,1.55,61.2,0.9075414177818857,0.9874974199950939,-0.07995600221320828,2.4197525539721805,1.0825838876166483,1.1120449506283419,1.7244390176706914
14,0.01,1.0,0.4,3,20,1.4,54.0,0.9945196053331774,0.9862129141146172,0.00830669121856017,1.0881454600136742,0.9654109551229993,1.0378041456836677,2.270302654818251
14,0.01,1.0,0.4,6,20,1.35,52.8,0.9952341535236533,0.9864954877452552,0.008738665778398042,0.8697701022946905,0.8451829204485417,1.2327736874018185,2.6249962140394394
14,0.01,1.0,0.8,1,20,1.0,38.4,0.21466102650399513,0.9902697119685934,-0.7756086854645983,1.1282629467545093,1.000048664960356,0.43950187702102045,0.4875791214920441
14,0.01,1.0,0.8,3,20,1.0,49.2,0.596542740984861,0.9893519376354705,-0.3928091966506094,1.122016222892461,0.9989296561693215,0.8697935972058317,0.9134359387566835
14,0.01,1.0,0.8,6,20,1.0,44.4,0.9682419342164256,0.9881115279125879,-0.01986959369616236,0.9335943533581043,0.8820651059062878,0.9754245618999393,1.5254481608802446
14,0.03,0.2,0.0,1,20,1.3,37.2,0.7163116709149938,0.8219013016263335,-0.10558963071133967,1.0647245999670756,0.97046900755309,0.12123239722991026,0.15535824493235423
14,0.03,0.2,0.0,3,20,1.5,58.8,0.689610405444182,0.8480128605843597,-0.15840245514017762,0.9061705281376279,1.0030579633119467,0.13840714709269422,0.1990613964516607
14,0.03,0.2,0.0,6,20,1.45,60.0,0.5985978177905722,0.8435446702824846,-0.24494685249191245,0.9668663803137314,0.999055446804449,0.20425921520483298,0.27320655343518674
14,0.03,0.2,0.4,1,20,1.05,50.4,0.4492080022179682,0.8299861389490285,-0.38077813673106037,1.1658874095876648,0.9736641661035119,0.08528940724400615,0.08983763625022907
14,0.03,0.2,0.4,3,20,1.2,54.0,0.47273934225641073,0.8493582875197301,-0.3766189452633195,1.0774884167810928,1.0268291560908853,0.1502398369138477,0.16214289084893266
14,0.03,0.2,0.4,6,20,1.1,66.0,0.21524042027676135,0.8242034573864135,-0.6089630371096522,1.0251172325459121,1.0005804588812688,0.2482715788622078,0.2574765543182333
14,0.03,0.2,0.8,1,20,1.05,57.6,0.047873311618999784,0.822634875536903,-0.7747615639179032,1.0453073184940094,1.00000754724815,0.034884086726985564,0.0314358338829437
14,0.03,0.2,0.8,3,20,1.0,72.0,0.006954022253289537,0.7945151092219624,-0.787561086968673,1.00020796003429,1.0000070393778446,0.08699547977271724,0.08693598795032155
14,0.03,0.2,0.8,6,20,1.0,72.0,9.078755251928211e-05,0.7945151092219624,-0.7944243216694432,1.0000072693749424,1.0000054752079408,0.1973692779819637,0.19737024773712739
14,0.03,0.5,0.0,1,20,1.25,34.8,0.8739338144544726,0.8961306733202857,-0.022196858865813157,0.9434720307378834,0.9402194414178409,0.53027980604219,0.8401576023905276
14,0.03,0.5,0.0,3,20,1.35,40.8,0.8666628084379073,0.8987535465724845,-0.0320907381345771,0.894131254812533,0.9389272973445082,0.5700299165464167,0.8789288500230189
14,0.03,0.5,0.0,6,20,1.4,45.6,0.8478251608685783,0.9060709361212604,-0.0582457752526821,0.9415209013672616,1.0032080578785552,0.6820960572609445,0.9568946502971578
14,0.03,0.5,0.4,1,20,1.0,48.0,0.7016898129718314,0.8964231613415384,-0.19473334836970696,2.0455348551585284,1.0302587710940907,0.3507560911777576,0.4693993017325009
14,0.03,0.5,0.4,3,20,1.1,49.2,0.7714841653654883,0.8927948100616167,-0.12131064469612843,1.1232566280934961,1.1086932972274517,0.5370938052834566,0.6908084473412065
14,0.03,0.5,0.4,6,20,1.2,50.4,0.7794617439999265,0.905705253360515,-0.12624350936058854,0.9778907775823471,0.941651108393065,0.7016081993536454,0.8764238849195568
14,0.03,0.5,0.8,1,20,1.0,40.8,0.17076812781613376,0.8929267148259976,-0.7221585870098638,1.0201152903636033,1.0000502827140587,0.13635099975925313,0.14035871274780692
14,0.03,0.5,0.8,3,20,1.0,55.2,0.34021879240441666,0.9137519150433631,-0.5735331226389464,1.0573530633579846,1.009777918872638,0.2957529802954043,0.3042851187567064
14,0.03,0.5,0.8,6,20,1.0,56.4,0.33817571999649465,0.9085622211716604,-0.5703865011751658,1.05184163927259,1.003767415039613,0.5654898534625723,0.5664335343414758
14,0.03,1.0,0.0,1,20,1.5,50.4,0.9509637013238981,0.9374714895613444,0.013492211762553701,0.9464076304670506,0.8983024651634082,1.6236687854019003,3.212156165149156
14,0.03,1.0,0.0,3,20,1.5,49.2,0.9508612292123857,0.9436065699896374,0.007254659222748161,0.8965388201004952,0.9435436634366607,1.7697733945925815,3.148258140622425
14,0.03,1.0,0.0,6,20,1.6,51.6,0.9501612288616526,0.94783802395903,0.002323204902622361,0.8437261858494975,0.8650911645430414,1.7322869701421015,3.2094160041477737
14,0.03,1.0,0.4,1,20,1.0,46.8,0.7783772093923008,0.9270498939270102,-0.14867268453470928,1.9155594153983238,0.9591415757368229,1.2862499075953937,1.7807836339907233
14,0.03,1.0,0.4,3,20,1.2,43.2,0.9256186556984408,0.9433291623416984,-0.017710506643257646,1.1710251241589926,1.0604006300482263,1.5140150492535183,2.4526035396754926
14,0.03,1.0,0.4,6,20,1.4,48.0,0.9629152079811154,0.955312270344695,0.007602937636420543,0.987588782733351,0.9421503451560376,2.0928695665578205,2.91132191477518
14,0.03,1.0,0.8,1,20,1.0,40.8,0.22745897414999233,0.9430142049137487,-0.7155552307637564,1.0534825283716127,1.0000471224607352,0.47590610206548567,0.5125821791330667
14,0.03,1.0,0.8,3,20,1.0,52.8,0.6098548935784238,0.9555546048432728,-0.34569971126484894,1.117763502468811,0.9902222049015493,1.0216606311574552,1.0178699780465843
14,0.03,1.0,0.8,6,20,1.0,45.6,0.77123038256339,0.9580364852452661,-0.18680610268187609,1.3202344094593395,0.9777041009818971,1.711034104324056,1.7589259332012976
15,0.002,0.2,0.0,1,20,2.05,26.4,0.9927520910102366,0.9896242540790612,0.0031278369311754316,1.125512961858979,0.8272721675095245,0.04456833181207736,0.06794753378026772
15,0.002,0.2,0.0,3,20,2.0,45.6,0.9867266649335609,0.9753078477033069,0.011418817230253753,0.8866738972740524,0.8191055415300241,0.040715148239223294,0.06892249119713381
15,0.002,0.2,0.0,6,20,2.0,42.0,0.9925624001223184,0.9820810851071853,0.010481315015133146,0.7938402883033608,0.7433340588204074,0.04605380283358324,0.0884463101383442
15,0.002,0.2,0.4,1,20,1.2,40.8,0.5084899419919076,0.8886920112414245,-0.3802020692495168,1.3861569348069223,1.0417353659547486,0.05424549555948492,0.04050375372913244
15,0.002,0.2,0.4,3,20,1.75,50.4,0.8102073904213375,0.9508875570903731,-0.1406801666690356,1.0957032397763338,0.9367049866685504,0.04080937185741899,0.049336554120724005
15,0.002,0.2,0.4,6,20,2.0,58.8,0.989226722019119,0.9817266031176691,0.007500118901449998,1.002300562327798,0.8474239820084732,0.05591776460715081,0.07571607579787486
15,0.002,0.2,0.8,1,20,1.1,40.8,0.06382415683194957,0.8738871212628052,-0.8100629644308557,1.2279159408811429,1.0000249591210877,0.019790877128357483,0.015788755333855826
