direction,matched_control,horizon,seed,mean_excess_adaptive_mse_advantage,transition_adaptive_mse_advantage,control_adaptive_mse_advantage
high_to_low_noise,stable_high_noise,3,11,0.08532314618525785,0.03835198320112089,-0.04697116298413696
high_to_low_noise,stable_high_noise,3,12,0.014160036428546153,0.029745258721438062,0.015585222292891915
high_to_low_noise,stable_high_noise,3,13,0.05093214254891727,0.04624625463110403,-0.004685887917813247
high_to_low_noise,stable_high_noise,3,14,0.15476911125187143,1.5921288489501382,1.4373597376982665
high_to_low_noise,stable_high_noise,3,15,0.015117408328312664,0.0006403076803176758,-0.014477100647994984
high_to_low_noise,stable_high_noise,3,16,0.0601155027676234,0.038893348081857536,-0.02122215468576587
high_to_low_noise,stable_high_noise,3,17,0.053061309335072936,0.03470076642479542,-0.018360542910277507
high_to_low_noise,stable_high_noise,3,18,0.07911022597854316,0.018565653804976656,-0.0605445721735665
high_to_low_noise,stable_high_noise,3,19,0.07302834731198848,0.05958043632777903,-0.013447910984209449
high_to_low_noise,stable_high_noise,3,20,0.015547054712755585,-0.0027132532392049992,-0.01826030795196058
high_to_low_noise,stable_high_noise,3,21,-0.04491390724713583,0.8921700388642396,0.9370839461113754
high_to_low_noise,stable_high_noise,3,22,-0.021801058565419158,-0.005635494664596873,0.01616556390082228
high_to_low_noise,stable_high_noise,3,23,0.0025563733408193166,-0.00028705870578320594,-0.0028434320466025178
high_to_low_noise,stable_high_noise,3,24,0.051095548403522636,0.3758854693456867,0.324789920942164
high_to_low_noise,stable_high_noise,3,25,-0.013877583292036038,-0.006425168954718006,0.007452414337318028
high_to_low_noise,stable_high_noise,3,26,0.011785089589310982,-0.003724794440456476,-0.01550988402976746
high_to_low_noise,stable_high_noise,3,27,0.04677552585098318,0.053088719352998734,0.006313193502015571
high_to_low_noise,stable_high_noise,3,28,0.03829549294594618,-0.007111555270684408,-0.04540704821663059
high_to_low_noise,stable_high_noise,3,29,0.03418809397104083,0.02221869677544496,-0.011969397195595866
high_to_low_noise,stable_high_noise,6,0,0.04139694803368776,0.005303004165695075,-0.03609394386799269
high_to_low_noise,stable_high_noise,6,1,0.0724073433378725,0.004663219304927261,-0.0677441240329452
high_to_low_noise,stable_high_noise,6,2,0.08816661835407502,0.49279328360971536,0.40462666525564034
