direction,matched_control,seed,horizon,relative_origin,period,transition_adaptive_mse,transition_frozen_mse,transition_adaptive_mse_advantage,control_adaptive_mse,control_frozen_mse,control_adaptive_mse_advantage,excess_adaptive_mse_advantage
low_to_high,stable_low,0,12,42,mid,0.12774651832806885,0.1289536530189463,0.0012071346908774372,0.17682616731053682,0.16583002013462428,-0.010996147175912546,0.012203281866789983
low_to_high,stable_low,0,12,45,mid,0.37783629287107395,0.1989037436530147,-0.17893254921805926,0.4332619391133257,0.28538517089751986,-0.14787676821580586,-0.031055781002253396
low_to_high,stable_low,0,12,48,mid,0.33232006318772095,0.23856458612846757,-0.09375547705925338,0.2528013820089537,0.24595925285894768,-0.00684212915000601,-0.08691334790924737
low_to_high,stable_low,0,12,51,mid,0.554219512155561,0.5899426506004869,0.03572313844492592,0.465442776342964,0.4235269581273697,-0.041915818215594314,0.07763895666052023
low_to_high,stable_low,0,12,54,mid,0.9891339773647171,0.9113067690437485,-0.07782720832096857,0.44622929292939634,0.4345235224528885,-0.011705770476507837,-0.06612143784446073
low_to_high,stable_low,0,12,57,mid,1.991346299461919,1.8358525518088402,-0.15549374765307888,0.8517788108305706,0.8368238389447676,-0.01495497188580297,-0.14053877576727591
low_to_high,stable_low,0,12,60,mid,1.3294678355031642,1.3570216889788103,0.027553853475646095,0.3975334136029745,0.3946410638059039,-0.0028923497970705925,0.030446203272716688
low_to_high,stable_low,0,12,63,mid,0.3725491851986967,0.28998191766704046,-0.08256726753165622,0.21976276908899317,0.20997940721105582,-0.009783361877937352,-0.07278390565371887
low_to_high,stable_low,0,12,66,mid,0.4746463680214796,0.3038541720042505,-0.17079219601722906,0.430051420559236,0.44472516279786817,0.01467374223863216,-0.18546593825586122
low_to_high,stable_low,0,12,69,mid,0.6344903428356313,0.23696898668619357,-0.39752135614943773,0.1986814432384251,0.3188342616408804,0.12015281840245531,-0.517674174551893
low_to_high,stable_low,0,12,72,late,0.8672978179499514,0.37924906514702467,-0.48804875280292676,0.30350277956151384,0.4101836198105097,0.10668084024899588,-0.5947295930519226
low_to_high,stable_low,0,12,75,late,0.6794666880283194,0.3425351321737417,-0.33693155585457774,0.24443901051067254,0.311120211256603,0.06668120074593045,-0.4036127566005082
low_to_high,stable_low,0,12,78,late,0.2770698893490304,0.2629831313754669,-0.014086757973563457,0.3681589387423008,0.2385585564485576,-0.1296003822937432,0.11551362432017975
low_to_high,stable_low,0,12,81,late,0.45340440695254536,0.3667888141591309,-0.08661559279341446,0.3455655727092921,0.1929773332876321,-0.15258823942166,0.06597264662824553
low_to_high,stable_low,0,12,84,late,1.917863023413866,0.6591842535979849,-1.258678769815881,0.4982008146828996,0.25944794979059044,-0.23875286489230918,-1.0199259049235718
low_to_high,stable_low,0,12,87,late,1.2311006987068296,0.46164824569181645,-0.7694524530150131,0.30065392292370025,0.18130614124966735,-0.1193477816740329,-0.6501046713409802
low_to_high,stable_low,0,12,90,late,0.2537142707242687,0.10118112925764032,-0.15253314146662839,0.15857649989869116,0.2310316779123216,0.07245517801363044,-0.22498831948025882
low_to_high,stable_low,0,12,93,late,0.2313698508059978,0.21678674145118357,-0.014583109354814244,0.17723423292351234,0.29689427138927427,0.11966003846576193,-0.13424314782057617
low_to_high,stable_low,0,12,96,late,0.10303363628114537,0.49348847526760786,0.3904548389864625,0.15713877731309556,0.305566556780222,0.14842777946712643,0.24202705951933606
low_to_high,stable_low,0,12,99,late,0.27644422892536485,0.8396703192223628,0.5632260902969979,0.1696711250401406,0.3932143523442273,0.2235432273040867,0.33968286299291117
low_to_high,stable_low,0,12,102,late,0.9676908989685112,1.3019364770234827,0.33424557805497146,0.3054849727503072,0.709101560541554,0.4036165877912468,-0.06937100973627536
low_to_high,stable_low,0,12,105,late,0.8797942321444694,1.5343089715783957,0.6545147394339264,0.42112080817683745,0.7571157009438195,0.3359948927669821,0.3185198466669443
low_to_high,stable_low,0,12,108,late,1.3723421342916995,1.8703895355563258,0.4980474012646263,0.7216414344398793,1.0674617379154274,0.34582030347554815,0.15222709778907817
low_to_high,stable_low,1,1,0,early,0.03505014574879453,0.03505014574879453,0.0,0.03304417517401169,0.03304417517401169,0.0,0.0
low_to_high,stable_low,1,1,3,early,0.34155955607147553,0.3342844126816537,-0.007275143389821825,0.5485619160610486,0.5237221607942609,-0.024839755266787722,0.017564611876965897
low_to_high,stable_low,1,1,6,early,0.5577645697018803,0.6548127493611675,0.09704817965928725,0.01638800440049663,0.005834581534484175,-0.010553422866012456,0.10760160252529971
low_to_high,stable_low,1,1,9,early,0.034996265954245966,0.18983595421486207,0.15483968826061612,0.07722297843546892,0.04866067863209853,-0.02856229980337039,0.1834019880639865
low_to_high,stable_low,1,1,12,early,0.4898430395624921,0.20401975764629576,-0.2858232819161963,0.024927102568101028,0.026369043202480145,0.0014419406343791179,-0.28726522255057546
low_to_high,stable_low,1,1,15,early,0.0006521895282140345,0.018101062913050605,0.01744887338483657,2.2094825587822396e-05,0.0013727348701236446,0.0013506400445358223,0.016098233340300746
