transition,horizon,seed,adaptive_mse,frozen_mse,adaptive_rmse_vs_frozen,adaptive_mse_advantage_vs_frozen
low_to_high_roughness,1,12,0.29502836396882337,0.7179088369945663,0.6410578694878883,0.42288047302574294
low_to_high_roughness,1,13,0.4653434352473228,0.5717536304729611,0.9021574301469167,0.10641019522563833
low_to_high_roughness,1,14,0.40411301400425953,1.7798610171486409,0.4764950273357511,1.3757480031443814
low_to_high_roughness,1,15,0.3697403969469907,0.34383804247377947,1.0369826466067398,-0.02590235447321121
low_to_high_roughness,1,16,0.2882742069606473,0.5017790663003117,0.7579605871115125,0.21350485933966434
low_to_high_roughness,1,17,0.3408182983327938,0.7363983661434677,0.680307163058788,0.39558006781067384
low_to_high_roughness,1,18,0.31681392347280946,1.844576433939828,0.41443249653016334,1.5277625104670185
low_to_high_roughness,1,19,0.474993758820621,0.4586168857525811,1.0176980237437911,-0.01637687306803992
low_to_high_roughness,1,20,0.3412492266454958,0.32014509437615074,1.0324342708680185,-0.021104132269345044
low_to_high_roughness,1,21,0.449256216240396,6.696566437078099,0.25901263887638043,6.2473102208377025
low_to_high_roughness,1,22,0.22341196344735187,0.23411364537957602,0.9768769200627879,0.01070168193222415
low_to_high_roughness,1,23,0.3839802934012257,0.44597522997739675,0.9278955650841187,0.061994936576171056
low_to_high_roughness,1,24,0.401908674272147,4.271994088651046,0.3067244301202081,3.8700854143788987
low_to_high_roughness,1,25,0.3239381507485385,0.3518560848121709,0.9595078150905262,0.02791793406363241
low_to_high_roughness,1,26,0.2689834279724126,0.3820166994270997,0.8391151997784123,0.11303327145468711
low_to_high_roughness,1,27,0.31829438584096004,0.7913341290133674,0.6342121253685234,0.4730397431724074
low_to_high_roughness,1,28,0.41131001399537837,1.2689348599748096,0.5693311909657275,0.8576248459794312
low_to_high_roughness,1,29,0.3571119469082216,0.3139670778691255,1.0664982182421199,-0.043144869039096145
low_to_high_roughness,3,0,0.3347635542570685,0.3867301653921557,0.9303900574272145,0.051966611135087215
low_to_high_roughness,3,1,0.4698864152745477,0.4698252494043854,1.000065092158835,-6.116587016230524e-05
low_to_high_roughness,3,2,0.3526385327766047,2.146832040986808,0.4052899631410001,1.7941935082102034
low_to_high_roughness,3,3,0.39599048124217257,1.3975195121055872,0.5323085392843702,1.0015290308634146
low_to_high_roughness,3,4,0.3628292420702546,0.41466413031337196,0.9354119336495536,0.05183488824311738
low_to_high_roughness,3,5,0.4810580534094395,0.485614838437768,0.9952971729782648,0.004556785028328458
low_to_high_roughness,3,6,0.4161052782527069,2.480506017104836,0.40957314217553387,2.064400738852129
low_to_high_roughness,3,7,0.38285474096988437,0.3412220818134942,1.0592499460724445,-0.04163265915639014
low_to_high_roughness,3,8,0.2893990873813997,0.7299644803375775,0.6296478352295573,0.44056539295617786
low_to_high_roughness,3,9,0.40971150676281054,0.7145959459100386,0.7571968640379427,0.30488443914722807
low_to_high_roughness,3,10,0.44179779830517996,0.4088109828187559,1.0395622400302937,-0.03298681548642407
low_to_high_roughness,3,11,0.41121818419828127,0.5557163784935115,0.8602200425595405,0.14449819429523025
low_to_high_roughness,3,12,0.31226744724694344,0.45418065710062205,0.8291804220548477,0.1419132098536786
low_to_high_roughness,3,13,0.472148869360435,0.7345072212825642,0.8017545662735708,0.2623583519221292
low_to_high_roughness,3,14,0.43031773289060504,2.007093852871808,0.46303176030734833,1.576776119981203
low_to_high_roughness,3,15,0.3271930340100292,0.34832366132728365,0.9691935965459926,0.021130627317254458
