direction,matched_control,horizon,seed,mean_excess_adaptive_mse_advantage,transition_adaptive_mse_advantage,control_adaptive_mse_advantage
low_to_high_roughness,stable_low_roughness,12,2,2.2349183143154208,2.289302314764589,0.054384000449168565
low_to_high_roughness,stable_low_roughness,12,3,1.1591447329091005,1.332792759629298,0.17364802672019763
low_to_high_roughness,stable_low_roughness,12,4,0.16818854203212616,0.15710348821980855,-0.011085053812317638
low_to_high_roughness,stable_low_roughness,12,5,-0.11299257847527375,-0.16275620303127025,-0.049763624555996505
low_to_high_roughness,stable_low_roughness,12,6,5.030097859357416,5.6220135013308745,0.5919156419734571
low_to_high_roughness,stable_low_roughness,12,7,0.6863666943457537,0.6443571949589227,-0.04200949938683099
low_to_high_roughness,stable_low_roughness,12,8,0.4317194390093493,0.43004414652974743,-0.0016752924796018598
low_to_high_roughness,stable_low_roughness,12,9,0.6041884208269976,0.6409515232393255,0.036763102412327775
low_to_high_roughness,stable_low_roughness,12,10,-0.014034850590066976,-0.09633318967837548,-0.08229833908830854
low_to_high_roughness,stable_low_roughness,12,11,0.4175383031034943,0.41608810144184305,-0.001450201661651255
low_to_high_roughness,stable_low_roughness,12,12,0.20578422722421835,0.20514946882984858,-0.0006347583943698141
