direction,matched_control,seed,horizon,relative_origin,period,transition_adaptive_mse,transition_frozen_mse,transition_adaptive_mse_advantage,control_adaptive_mse,control_frozen_mse,control_adaptive_mse_advantage,excess_adaptive_mse_advantage
low_to_high,stable_low,0,12,54,mid,1.0138989738562232,0.9630112275398471,-0.05088774631637605,0.4443857168939857,0.4506124119929935,0.006226695099007806,-0.057114441415383854
low_to_high,stable_low,0,12,57,mid,2.1052186006293048,2.0281847123668677,-0.07703388826243707,0.8580608933026337,0.8977130627165876,0.039652169413953886,-0.11668605767639095
low_to_high,stable_low,0,12,60,mid,1.3097849304982498,1.3097295086822267,-5.542181602313789e-05,0.3710502237549472,0.35082197241256763,-0.020228251342379544,0.020172829526356406
low_to_high,stable_low,0,12,63,mid,0.13002620735534537,0.14841808619103306,0.018391878835687686,0.18086832775125702,0.1573151421433463,-0.023553185607910726,0.04194506444359841
low_to_high,stable_low,0,12,66,mid,0.16555269581287094,0.1515723081434418,-0.013980387669429134,0.40696002004925963,0.3628314412787865,-0.044128578770473104,0.03014819110104397
low_to_high,stable_low,0,12,69,mid,0.18426138295144745,0.10893833227482452,-0.07532305067662293,0.2773448079966384,0.23747974812455164,-0.03986505987208677,-0.035457990804536155
low_to_high,stable_low,0,12,72,late,0.2937109823014265,0.2189776315835702,-0.0747333507178563,0.306831117265624,0.32002265588584905,0.01319153862022504,-0.08792488933808135
low_to_high,stable_low,0,12,75,late,0.23410395571026985,0.22732670044960532,-0.0067772552606645275,0.24365631211752106,0.2617547863296637,0.01809847421214264,-0.024875729472807168
low_to_high,stable_low,0,12,78,late,0.27010862627313476,0.2670937742696112,-0.0030148520035235826,0.4109243746677336,0.2801813261421277,-0.13074304852560592,0.12772819652208234
low_to_high,stable_low,0,12,81,late,0.5664910733900798,0.5357694969091492,-0.030721576480930546,0.4252730956005692,0.2687508188489633,-0.1565222767516059,0.12580070027067536
low_to_high,stable_low,0,12,84,late,0.9552761963675215,0.9268448290341041,-0.028431367333417334,0.5223162413623906,0.3226081619942714,-0.19970807936811924,0.1712767120347019
low_to_high,stable_low,0,12,87,late,0.5596778350406547,0.5510688881184381,-0.008608946922216587,0.2970554876059787,0.1868877325224324,-0.11016775508354631,0.10155880816132973
