seed,transition,pre_phi,post_phi,horizon,regime_point,outer_origin,relative_origin,period,adaptive_order,adaptive_window,adaptive_lambda,adaptive_smoothness,frozen_order,frozen_window,frozen_lambda,frozen_smoothness,adaptive_order_differs,adaptive_window_differs,adaptive_smoothness_minus_frozen,adaptive_mse,frozen_mse,benchmark_mse,adaptive_rmse,frozen_rmse,benchmark_rmse,adaptive_mse_advantage_vs_frozen,adaptive_relative_rmsfe_vs_no_change,frozen_relative_rmsfe_vs_no_change
0,stable_low,0.0,0.0,3,180,258,78,late,3,72,19636355.315401565,0.9983213470180273,3,72,14632432.191137515,0.9978164800307442,0.0,0.0,0.0005048669872831368,0.37442580207523135,0.3728521544156029,0.34932102663040826,0.6119034254481922,0.6106162087724194,0.5910338625073933,-0.0015736476596284743,1.035310266068787,1.033132359255949
0,stable_low,0.0,0.0,3,180,261,81,late,3,72,121639722.70936273,0.9997059062393508,3,72,14632432.191137515,0.9978164800307442,0.0,0.0,0.0018894262086066593,0.05033213397604638,0.052859286541911805,0.04925531117245593,0.22434824264086933,0.2299114754463374,0.22193537611758954,0.0025271525658654287,1.0108719329270037,1.035938837098786
0,stable_low,0.0,0.0,3,180,264,84,late,3,72,3415119941.148428,0.9999893716622322,3,72,14632432.191137515,0.9978164800307442,0.0,0.0,0.0021728916314880387,0.45440208829998957,0.48319288306688724,0.18021117750637083,0.6740935308249068,0.6951207686919498,0.4245128708371171,0.028790794766897665,1.5879224804082612,1.637455107830319
0,stable_low,0.0,0.0,3,180,267,87,late,3,72,1018199421.562837,0.9999643506467131,3,72,14632432.191137515,0.9978164800307442,0.0,0.0,0.002147870615968883,0.4834803968114674,0.4753688517846202,0.10435174827169001,0.6953275464207264,0.6894699788856801,0.3230352121235238,-0.008111545026847244,2.1524822072797547,2.1343493000448417
0,stable_low,0.0,0.0,3,180,270,90,late,2,72,15790.477015780003,0.9818078066720608,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.01600867335868339,0.09929567557836812,0.06883316162851598,0.30987675038728096,0.3151121634884444,0.26236074711838275,0.5566657438600663,-0.030462513949852138,0.5660706931656581,0.4713075126540112
0,stable_low,0.0,0.0,3,180,273,93,late,2,72,7830.000803601137,0.9755877413866638,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.02222873864408037,0.32827983606439454,0.23567821519615562,0.22182683268035522,0.5729570979265328,0.48546700731991627,0.47098496014241814,-0.09260162086823892,1.2165082675958059,1.0307484280880626
0,stable_low,0.0,0.0,3,180,276,96,late,2,72,8572.031592240022,0.9764541488044073,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.021362331226336906,0.14503790636010658,0.1603380971897385,0.3821556261739801,0.3808384255299176,0.40042239846159766,0.6181873714125679,0.01530019082963191,0.6160566248056731,0.6477362964348918
0,stable_low,0.0,0.0,3,180,279,99,late,2,72,8416.778572118275,0.9762808569890922,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.02153562304165202,0.17153022119400105,0.18045420647787125,0.23864053027803114,0.4141620711677991,0.42479901892291516,0.48850847513429196,0.0089239852838702,0.8478093876548305,0.8695837238159216
0,stable_low,0.0,0.0,3,180,282,102,late,2,72,8036.25634245072,0.9758385970661799,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.021977882964564266,0.26454663539972856,0.16877587128081248,0.8574854144533606,0.5143409719240035,0.41082340644224796,0.92600508338419,-0.09577076411891608,0.5554407650164149,0.44365135117924787
0,stable_low,0.0,0.0,3,180,285,105,late,3,72,48756372.40612625,0.9992839518558586,3,72,14632432.191137515,0.9978164800307442,0.0,0.0,0.0014674718251144192,0.19074816980848308,0.2018568179240071,0.3683328959006235,0.4367472607910473,0.4492847848792646,0.6069043548209417,0.011108648115524006,0.7196311203268647,0.7402892750898443
0,stable_low,0.0,0.0,3,180,288,108,late,3,72,496105782.6219043,0.9999269805227619,3,72,14632432.191137515,0.9978164800307442,0.0,0.0,0.002110500492017664,0.14959978506220875,0.1484725853194931,0.22825184491909215,0.3867813142619596,0.38532140521841385,0.47775709824040513,-0.0011271997427156621,0.8095773263997285,0.8065215705586899
