seed,ar1_phi,horizon,n_outer_origins,mean_order,mean_window,s_observed,s_latent,s_ar,s_recovery,gap_observed_minus_latent,gap_observed_minus_ar,gap_observed_minus_recovery,mse_observed,mse_latent_lambda,mse_recovery_lambda,mse_ar_oracle,latent_mse_observed,latent_mse_latent,latent_mse_recovery,rmse_ar_vs_trend_only
4,0.4,2,20,2.05,44.4,0.9159268506010495,0.93359943457874,0.9448365664655529,0.9692629556296526,-0.017672583977690448,-0.028909715864503478,-0.053336105028603045,0.3117052201280543,0.3001266346698879,0.327601010660303,0.2968631651596006,0.2966853146561252,0.2917702824248994,0.3045908221146777,0.9759018000600908
4,0.4,3,20,2.0,44.4,0.9600364132866364,0.9506728529637016,0.9687893094512254,0.9748906360806873,0.00936356032293476,-0.008752896164588981,-0.014854222794050752,0.2846842149504335,0.2716012883959597,0.29341050105443817,0.2727254478594249,0.2781488980581489,0.284183322385998,0.30215816848158233,0.9787711014687838
4,0.4,6,20,2.35,50.4,0.973620769238759,0.9669843540771298,0.976693465659945,0.9814254978187631,0.006636415161629133,-0.003072696421185961,-0.0078047285800040556,0.4080411604983477,0.4057497005480073,0.4143091215111124,0.39343702768472405,0.3984127513253777,0.4082079112689633,0.42377404087709714,0.9819415295914837
4,0.4,12,19,2.210526315789474,56.8421052631579,0.9708253304254566,0.9596797716675809,0.9720696785147664,0.9778344667725762,0.011145558757875706,-0.0012443480893098143,-0.007009136347119533,0.7893136887265302,0.7885360682590722,0.8100812183172178,0.7786813692421962,0.8345404830713228,0.85473502157847,0.8514659144851423,0.9932419974050066
4,0.6,1,20,1.3,49.2,0.5289003139209353,0.8169963265360787,0.67792459849401,0.9486194668164292,-0.28809601261514345,-0.1490242845730747,-0.4197191528954938,0.21291720630638933,0.2611238929538447,0.4398393263767266,0.2147196232501214,0.42969085305817956,0.34543529297847436,0.6077612951496899,1.0042237509046503
4,0.6,2,20,1.0,31.2,0.5221051964463354,0.7130182669425058,0.7077205618928926,0.9120398339259526,-0.19091307049617048,-0.18561536544655724,-0.3899346374796172,0.21719836593543937,0.23565031687627633,0.4530905059682156,0.22272908199478536,0.4200038586116938,0.4227167376235824,0.6732999412258052,1.012651911321776
4,0.6,3,20,1.6,34.8,0.8619385222499781,0.8994550376781761,0.9155999540344052,0.9645437003437417,-0.03751651542819813,-0.0536614317844271,-0.10260517809376357,0.26306509237932457,0.2526459631991867,0.3016976444285292,0.23521827797255107,0.3995149644003536,0.42088483391698717,0.4398200399985396,0.9455922882086067
4,0.6,6,20,2.1,45.6,0.9420359413382207,0.9430597559353465,0.9554843705947966,0.9805962120764186,-0.001023814597125894,-0.01344842925657605,-0.03856027073819786,0.4641107327647835,0.44968688739064194,0.4918355176122134,0.4351807810965206,0.5790482671421705,0.5956832950793903,0.6346995575488072,0.968331473291432
4,0.6,12,19,2.1578947368421053,53.05263157894737,0.9659443452896125,0.9536028011871517,0.9705391318349191,0.9823064993247094,0.012341544102460847,-0.00459478654530658,-0.016362154035096835,0.8639521767451753,0.8774078525973459,0.9829224099884512,0.8541683718405714,1.0320563142072343,1.0724409013956198,1.1224468967997898,0.9943216405720444
4,0.8,1,20,1.4,51.6,0.43361467416175314,0.7895582911412177,0.6089841190569818,0.9697582037061252,-0.3559436169794645,-0.1753694448952286,-0.5361435295443722,0.13210872431050566,0.19260981159241575,0.4113721723683965,0.1322647976946529,0.5837117159703661,0.5279072476952872,0.9222018660791352,1.0005905261588743
4,0.8,2,20,1.0,55.2,0.28381358745392504,0.6002692178002105,0.5206986844883441,0.9472679062572891,-0.31645563034628543,-0.23688509703441904,-0.6634543188033641,0.12483081497479623,0.1623908357176314,0.7308263020136764,0.12712261357157742,0.592319200235592,0.6114428439914303,1.414515808460043,1.009137868499102
4,0.8,3,20,1.0,40.8,0.3651022491348996,0.5879338003308943,0.5697888774946087,0.9388541984379248,-0.22283155119599468,-0.20468662835970913,-0.5737519493030253,0.17628804706023715,0.20496843429795683,0.7509175700291596,0.18199441452818313,0.6421444661964654,0.6715843170354826,1.3281601433598058,1.0160558869454708
4,0.8,6,20,1.6,34.8,0.7829497148038056,0.8878281983351519,0.890481103254517,0.9745786380749862,-0.10487848353134635,-0.10753138845071153,-0.1916289232711807,0.39979409872220373,0.3906863521086102,0.5325724015995308,0.3597305196586794,0.7813089221434535,0.8330950173722117,0.8791675879346661,0.9485723317966086
4,0.8,12,19,1.8421052631578947,46.73684210526316,0.9332172357031648,0.9330320047588553,0.9517054925439764,0.984879926896332,0.00018523094430949723,-0.01848825684081162,-0.05166269119316711,0.850097496174602,0.8875476677806372,1.1004270182471771,0.8429218992533594,1.2817592578419292,1.404422876755814,1.474244078256068,0.9957706008178945
4,0.9,1,20,1.6,49.2,0.4771776206910319,0.8050666394032324,0.6927291706594982,0.9814522843287057,-0.32788901871220066,-0.21555154996846623,-0.5042746636376737,0.06411528567059378,0.10428516244254889,0.30726621316591624,0.06525858098405567,0.6781561156626235,0.7170518481630926,0.997605412979605,1.0088765375607545
4,0.9,2,20,1.1,58.8,0.2247265198671465,0.5479172336938836,0.456802448975729,0.962512276129015,-0.32319071382673703,-0.2320759291085825,-0.7377857562618685,0.07314536191243579,0.09976697011330779,0.764013859300376,0.0729340638146462,0.7974756815901488,0.8194774302594892,1.9555946357975458,0.9985545842586487
4,0.9,3,20,1.15,45.6,0.3196654818202524,0.5786358261934439,0.48342911804776845,0.9641697886904673,-0.2589703443731914,-0.16376363622751605,-0.6445043068702148,0.11969667175140664,0.14280409730595928,0.7104413007277974,0.10963090791568894,0.8690875914006266,0.8953803393139484,1.8868914063667659,0.957029815361993
4,0.9,6,20,1.6,43.2,0.698171760515256,0.8588729245323142,0.7811926717543549,0.9819493508513494,-0.1607011640170583,-0.08302091123909892,-0.2837775903360934,0.3045023023221696,0.29323420294863206,0.745906780256447,0.2520021916191224,1.0178621075879415,1.0711763478538483,1.4043808464256693,0.9097181689688345
4,0.9,12,19,1.631578947368421,40.421052631578945,0.793386993696229,0.9022169015550151,0.9222726490209247,0.9835132174483235,-0.10882990785878603,-0.12888565532469562,-0.19012622375209454,0.7061539409129249,0.7356423182078169,1.0408043213566949,0.6884195828855344,1.4478949592863655,1.5891912405680573,1.6353240607538209,0.9873631493702413
4,0.95,1,20,1.7,43.2,0.49602198255913105,0.7963151441997289,0.7174328747125235,0.9836255834428153,-0.3002931616405978,-0.22141089215339232,-0.48760360088368426,0.032603532935340365,0.04081018066140711,0.17869622105688215,0.03225023773973078,0.8224911760950304,0.8247283248372828,1.1687327449270666,0.9945671914927441
4,0.95,2,20,1.6,43.2,0.5287468545461139,0.7723178819280264,0.732065417476447,0.9812102783437652,-0.2435710273819125,-0.20331856293033312,-0.45246342379765137,0.03906947969613763,0.04727500253425923,0.23976365576973527,0.03662042375559635,0.8608993529263346,0.9048349594567681,1.1352550308279108,0.9681504885223029
4,0.95,3,20,1.5,39.6,0.5235597079097104,0.7149566666012817,0.6940864569918206,0.977991365144647,-0.1913969586915712,-0.1705267490821101,-0.45443165723493656,0.050126433858180185,0.06513678287977626,0.39407699902932947,0.05421782646013011,0.9490706279919747,1.0067930051512386,1.5977736080224574,1.0400103161617171
4,0.95,6,20,1.6,48.0,0.5975830510578043,0.7411330281605355,0.6580746566574882,0.9804655126528221,-0.14354997710273118,-0.06049160559968383,-0.38288246159501776,0.1992345892367026,0.17774799500343674,0.6538217452903966,0.16056274834052692,1.1312927619599686,1.1645207767447803,1.8457804691616109,0.8977181943978632
4,0.95,12,19,1.736842105263158,49.26315789473684,0.6141520755000661,0.7273662927255927,0.6723218838922796,0.9827538633028896,-0.11321421722552667,-0.058169808392213584,-0.36860178780282354,0.4931583755756466,0.46953270825500787,0.7388167502090707,0.4623621497547908,1.5283186624342746,1.605302728287804,1.6946099635327474,0.9682732421665524
5,-0.8,1,20,2.0,37.2,0.9850644976346544,0.9639540393124326,0.9544077986424429,0.9522419767687342,0.021110458322221793,0.030656698992211562,0.03282252086592009,0.294759136130609,0.2949580183717393,0.2953036293078718,0.13857838149537427,0.028128771195488178,0.017315903422908584,0.0169315295635072,0.6856683526471026
5,-0.8,2,20,2.0,38.4,0.9452174437175301,0.960383677449367,0.9514231105175994,0.9499688811964908,-0.015166233731836815,-0.006205666800069331,-0.004751437478960757,0.1880547327394177,0.18739661711073177,0.1878010754804324,0.09550945373727411,0.02102646152211665,0.02064551235951438,0.021100392450674153,0.7126578063790768
5,-0.8,3,20,2.0,33.6,0.9672463439164305,0.9635642289905213,0.9560087199092739,0.9537152715456114,0.003682114925909169,0.011237624007156638,0.013531072370819148,0.24112086827910825,0.23573281245401917,0.23631345993570818,0.1782655918187757,0.02716526791051746,0.02423560448579614,0.024305852165844636,0.8598374627519967
5,-0.8,6,20,2.0,31.2,0.9632621293982246,0.9656448126479769,0.9626204983569948,0.9565642831695064,-0.0023826832497521044,0.000641631041229801,0.006697846228718396,0.22854082862383335,0.22946282946136684,0.2263791440010877,0.1947890819896515,0.04054732178160668,0.04132629278988258,0.040611378427041364,0.9232098013772264
5,-0.8,12,19,2.0526315789473686,24.0,0.9696750620346652,0.9719420752943033,0.9694751608729609,0.9653939120562206,-0.002267013259638149,0.00019990116170427217,0.004281149978444479,0.3055315692526978,0.30745558090645053,0.29834258192379026,0.28535392627326156,0.10240051109310397,0.10349831330981296,0.0965326848097114,0.9664154868655211
5,-0.4,1,20,2.0,42.0,0.9896995700767647,0.9820918015217718,0.9769111012637615,0.9680083810926791,0.007607768554992983,0.012788468813003278,0.021691188984085646,0.31761681699167504,0.2951970867854814,0.28723160572998424,0.2590994944182507,0.03803330558923769,0.028709230025403043,0.030665017001726875,0.9031950280616144
5,-0.4,2,20,2.0,31.2,0.9849624521420107,0.9885229546660499,0.98030896733991,0.9761273684827652,-0.0035605025240392275,0.004653484802100666,0.008835083659245518,0.20639818672460356,0.20865213221403142,0.2008734971215,0.1799808986249643,0.03042400406463372,0.03269205634089693,0.0355704497988865,0.9338137601485477
5,-0.4,3,20,2.0,25.2,0.9917073468945095,0.9906484187074964,0.9885882914453896,0.9820946036287672,0.001058928187013064,0.0031190554491197565,0.009612743265742147,0.30048403737075424,0.3010023871757076,0.2976597227023261,0.2847210184117479,0.045447011084216477,0.04498320593171372,0.04220128825545686,0.9734173018111327
5,-0.4,6,20,2.0,25.2,0.9920713109654885,0.9906027104063995,0.9913261084978213,0.9823328039259218,0.0014686005590889783,0.0007452024676671166,0.009738507039566751,0.29235659815177245,0.2946930715694163,0.2854152292789547,0.28503402989266435,0.06692699832489553,0.07046842101633957,0.0638216184010996,0.9873972347223902
5,-0.4,12,19,2.0526315789473686,26.526315789473685,0.9883957617288691,0.9897971946819427,0.9882582734431796,0.9819902515722525,-0.0014014329530737054,0.0001374882856894501,0.006405510156616565,0.3936511498166521,0.39919062445969045,0.3778256753999822,0.39052695497428164,0.1540669596490086,0.158650930260834,0.13308677141225508,0.9960238674230186
5,0.0,1,20,2.1,36.0,0.9923896019597791,0.9933440328712575,0.9923896019597791,0.9842615270579586,-0.0009544309114783766,0.0,0.008128074901820543,0.27310885333922935,0.2699059484932095,0.2520264116360137,0.27310885333922935,0.04692549006748439,0.04564179036489653,0.047483950895159395,1.0
5,0.0,2,20,2.0,32.4,0.990354936579911,0.9930622820033527,0.990354936579911,0.9847770175916125,-0.0027073454234417594,0.0,0.005577918988298525,0.23981866913738922,0.2492695169932241,0.2349028675646255,0.23981866913738922,0.05218765840788361,0.04982864829172216,0.05143550997097002,1.0
5,0.0,3,20,2.0,26.4,0.9935079071009867,0.9947017465053765,0.9935079071009867,0.9891452570620661,-0.0011938394043899847,0.0,0.004362650038920513,0.3065096712223822,0.3253149541421297,0.31103055400847085,0.3065096712223822,0.0685636481079802,0.07255927338765353,0.06575230850247613,1.0
5,0.0,6,20,2.0,31.2,0.9914655002108118,0.9934449687594512,0.9914655002108118,0.9855706451471604,-0.0019794685486395234,0.0,0.005894855063651311,0.3120673587882878,0.3140252452127244,0.3102510443137354,0.3120673587882878,0.08176299522851256,0.08131748433182487,0.0823999612083731,1.0
5,0.0,12,19,2.0,29.05263157894737,0.9932693457612679,0.9940255676233722,0.9932693457612679,0.9879161372324068,-0.0007562218621044272,0.0,0.005353208528860991,0.41188902460564675,0.413430955227005,0.4084302144335562,0.41188902460564675,0.16147189020704947,0.16201703020997701,0.16029184110704384,1.0
5,0.2,1,20,2.1,36.0,0.942606945949116,0.9780845287728832,0.9445900552086023,0.9814782617977121,-0.035477582823767256,-0.0019831092594863988,-0.0388713158485961,0.28931822474851965,0.28088232967685267,0.2780359562806439,0.2812057999212012,0.07490467386265028,0.0671974606932679,0.0835787013317332,0.9858804192923285
5,0.2,2,20,2.0,34.8,0.988604548963052,0.9929096515833811,0.9907682478463709,0.9858902680136484,-0.004305102620329099,-0.0021636988833188655,0.002714280949403486,0.26093584923605057,0.2809147293060033,0.26308549925825325,0.26693615408994187,0.0712407339666205,0.06718745529751603,0.06728090780381549,1.011432313975225
5,0.2,3,20,2.0,30.0,0.99165890567023,0.9948737616159228,0.992561669154288,0.9890746172947822,-0.0032148559456928794,-0.000902763484058039,0.002584288375447802,0.29748558461339947,0.32076202501603945,0.3079306593516006,0.30161662595932737,0.0755294588218006,0.07357762164198461,0.07417833700958354,1.0069193245421264
5,0.2,6,20,2.0,31.2,0.9924690982253056,0.9944683826588399,0.992683152679661,0.9884851395023443,-0.001999284433534326,-0.00021405445435545566,0.003983958722961362,0.32314257321032336,0.3256639146486728,0.32169115883419475,0.3227750215973642,0.09669275420803577,0.09532958832236756,0.09627188391119641,0.999431123877117
5,0.2,12,19,2.0,29.05263157894737,0.9945226581701342,0.9953313382741127,0.994606620945666,0.9905708988452417,-0.0008086801039786387,-8.396277553188023e-05,0.003951759324892364,0.4282117735317876,0.4312703367722347,0.4270965404166172,0.42740699507475444,0.1801224650829384,0.1826888269868448,0.18076389455596134,0.9990598612807887
5,0.4,1,20,1.2,45.6,0.20747084527907358,0.6451877894391829,0.23548705666184033,0.8702831715550954,-0.4377169441601093,-0.02801621138276677,-0.6628123262760217,0.29648604747972673,0.2817512594251368,0.37294472492198727,0.2739665997641367,0.25993357914736726,0.2283707286292672,0.387794078848698,0.9612728572033684
5,0.4,2,20,1.8,36.0,0.788785757697217,0.9219615922095938,0.7933533401455295,0.9653242818947951,-0.13317583451237688,-0.004567582448312629,-0.17653852419757826,0.21473436631405068,0.2753080638650739,0.3102953324607048,0.23110499085572056,0.12305583175652353,0.11377991523882083,0.18433622249028925,1.0374182524450841
5,0.4,3,20,2.0,30.0,0.9910321596228597,0.9951560807075307,0.9928988074882439,0.9913104258268401,-0.004123921084671018,-0.001866647865384158,-0.00027826620398033186,0.2691461273092416,0.29401670783768086,0.291592184365964,0.27307416493018716,0.09544976061947388,0.08443434800246286,0.08825264874049549,1.0072707889559211
5,0.4,6,20,2.0,31.2,0.993111828175843,0.9951630125367122,0.9935313980866892,0.9909202967627143,-0.002051184360869318,-0.00041956991084636796,0.002191531413128506,0.3328032319397586,0.3362963481210312,0.3322274424208175,0.3283714613671338,0.12030781000822051,0.11695111357198515,0.11803436519706575,0.9933194405698595
5,0.4,12,19,2.0,29.05263157894737,0.9951605250074526,0.9960557567637691,0.995318133649524,0.9926992916419924,-0.000895231756316608,-0.00015760864207140104,0.002461233365460108,0.44717231949297453,0.44978942825023904,0.4480392015886724,0.4432823823959848,0.20913507196978123,0.2110996368436065,0.21098089570581827,0.9956410163022997
5,0.6,1,20,1.0,48.0,0.015903135205384,0.5643457723735285,0.04091570164052222,0.8583046093139328,-0.5484426371681445,-0.025012566435138217,-0.8424014741085488,0.1655534810332815,0.18416239809373042,0.3507275109779596,0.16329718682850664,0.24926431136434252,0.2566507323915027,0.48418331561446043,0.9931622256754741
5,0.6,2,20,1.35,49.2,0.3305266732693117,0.7293527398231034,0.34627293356146727,0.9086827729099618,-0.3988260665537917,-0.015746260292155555,-0.5781560996406501,0.30213983995338684,0.39636025588384505,0.5552677447536307,0.30916086711040935,0.2205906703962895,0.22115091139759882,0.46223919491566406,1.0115521114495167
5,0.6,3,20,1.8,34.8,0.7893256084212963,0.9211471058611693,0.7936402095765953,0.9698544592150353,-0.1318214974398731,-0.004314601155298986,-0.18052885079373898,0.3021518841170666,0.37774178298506167,0.4826297744424249,0.29538392813610476,0.15907948637395797,0.1528922511371102,0.25980859014260743,0.9887369796356229
5,0.6,6,20,2.0,31.2,0.9931404475227819,0.9954751805050837,0.9940818399416861,0.9929980384940938,-0.0023347329823019793,-0.0009413924189042965,0.0001424090286879509,0.3394915377924549,0.34306789280504946,0.34035856688800026,0.32104449778197897,0.16771242510625445,0.157764927254673,0.15978550545218895,0.9724519216094835
5,0.6,12,19,2.0,29.05263157894737,0.9952281494528922,0.9962705484205797,0.9955506071641196,0.9944295811005103,-0.0010423989676874418,-0.00032245771122727413,0.000798568352381936,0.4740918963203615,0.4748764647363464,0.47616287579299493,0.46246056487485293,0.2625865072731969,0.26234650080363897,0.2636252085185424,0.9876568647841895
5,0.8,1,20,1.35,49.2,0.16863488032678653,0.7072193211689675,0.34371718245480565,0.9039648644373353,-0.5385844408421809,-0.1750823021280191,-0.7353299841105487,0.09675798203744246,0.16697983858002058,0.2648268161639201,0.07658378764994109,0.2871676032795534,0.21156474494051145,0.33425481197927354,0.8896619564157902
5,0.8,2,20,1.45,39.6,0.2790131556506651,0.7633979543729262,0.4437958120206746,0.9273033405988299,-0.48438479872226126,-0.1647826563700095,-0.6482901849481648,0.18749178716546117,0.22763956228884222,0.41265470535163,0.14522372958801416,0.3376209225655768,0.25992962952333154,0.4063483741396576,0.8800911798978324
5,0.8,3,20,1.55,46.8,0.4840926380729629,0.8078907784230187,0.5431120089449305,0.9408381747418139,-0.3237981403500559,-0.059019370871967666,-0.456745536668851,0.29251668760852906,0.4007865118509192,0.555573450423535,0.2504406455334797,0.30261725038953496,0.2616420247751537,0.44079613968071163,0.9252883279821696
5,0.8,6,20,2.0,30.0,0.988262047566481,0.9938987610016076,0.9933986424973066,0.9946420052479089,-0.005636713435126622,-0.005136594930825555,-0.006379957681427939,0.3124573202135392,0.31748469376841726,0.32142162272046015,0.25682579025887387,0.2952767661306689,0.276681297649246,0.27548407580963946,0.9066172221857469
5,0.8,12,19,2.0526315789473686,30.31578947368421,0.9927081462329433,0.9946234563979391,0.994590454523421,0.9948869559610473,-0.0019153101649959851,-0.0018823082904778049,-0.002178809728103926,0.6039884017700038,0.5929307962821483,0.5881046351928151,0.5495752996357451,0.5496114990784903,0.5330079896930809,0.5135254934390059,0.9538922122675358
5,0.9,1,20,1.7,48.0,0.3042914299114715,0.7839635678351189,0.6899453099174698,0.9424488846480417,-0.4796721379236474,-0.38565388000599826,-0.63815745473657,0.049611245695817055,0.06426807885095603,0.14690918691585225,0.037781339965598286,0.3057430687923496,0.25000459703584765,0.3181882408630828,0.8726671185450154
5,0.9,2,20,1.9,43.2,0.49105967819194235,0.9527802769912836,0.8870285476377344,0.9774891183099632,-0.46172059879934135,-0.3959688694457921,-0.4864294401180208,0.12067770667808694,0.15400203731850626,0.24731749161486638,0.07962596123715777,0.3590886276948114,0.22067412978665885,0.26210774418085714,0.812295074610425
5,0.9,3,20,2.0,40.8,0.5827734077926205,0.9743113682646577,0.9855426445630779,0.9872727704074034,-0.3915379604720371,-0.40276923677045745,-0.40449936261478286,0.16113951700460327,0.16539537690641726,0.21996807952506098,0.11789079201182757,0.38559538116828534,0.3544875193042544,0.34836440670445123,0.8553402592000717
5,0.9,6,20,2.05,28.8,0.9757509943258048,0.9870494526150979,0.9938553395463001,0.9944084427107125,-0.011298458289293118,-0.01810434522049543,-0.018657448384907738,0.250303595337673,0.29811425421616866,0.3289376814889859,0.2090197017676248,0.4952083986093309,0.4589368759886122,0.46579027803339407,0.9138187566732543
5,0.9,12,19,2.1052631578947367,26.526315789473685,0.9878457607914026,0.9895189913191171,0.993127770914737,0.9946576545031078,-0.0016732305277144736,-0.0052820101233343785,-0.006811893711705114,0.5846416551608095,0.594959727729816,0.5736152867007341,0.5092443975638605,0.7680935810654193,0.7645381357068578,0.711040764613046,0.9332935239738682
5,0.95,1,20,1.95,42.0,0.45721493971504,0.7861345844017257,0.9375851490705516,0.9734461225601165,-0.3289196446866858,-0.4803702093555116,-0.5162311828450766,0.026068988671869416,0.05889653537290766,0.08093067550343673,0.022349303940752775,0.34586792356915075,0.38213502743798067,0.4036604314153448,0.925912419013835
5,0.95,2,20,2.0,46.8,0.5576230999593983,0.8899130069377508,0.9798955664254002,0.9858405604117518,-0.33228990697835237,-0.42227246646600197,-0.4282174604523535,0.059591669468141026,0.08607412085337288,0.11994544715913505,0.04015095396653954,0.3780155553707424,0.4867396186131945,0.4055702640958188,0.8208336612990959
5,0.95,3,20,2.0,44.4,0.5557589388374099,0.9148095903503395,0.9748799812374642,0.9837440456197687,-0.3590506515129294,-0.4191210424000543,-0.4279851067823587,0.08642037377434773,0.10224307758026385,0.13359341351646717,0.0574005232654218,0.3985303605415213,0.44362020723628304,0.414271665445889,0.8149854504660913
5,0.95,6,20,2.05,44.4,0.9542668846585126,0.9770236219243328,0.975700593621184,0.9891166583429563,-0.022756737265820105,-0.021433708962671393,-0.034849773684443544,0.14699336150791917,0.15870723934478365,0.2316350472077052,0.1178409163157405,0.5352031219195487,0.5532122632230232,0.47586412643935916,0.8953631051123567
5,0.95,12,19,2.1052631578947367,26.526315789473685,0.9781181406849186,0.9793739034127563,0.9875199552938057,0.990998468726669,-0.0012557627278375733,-0.009401814608886859,-0.012880328041750147,0.3791020300223341,0.39119740311588996,0.395687922804916,0.3303278800405191,0.744212911902901,0.7438108498961998,0.7084168344747401,0.9334575228504899
6,-0.8,1,20,3.0,68.4,0.9738056564612597,0.9656456420158104,0.9384193135186131,0.9495972072852668,0.008160014445449342,0.03538634294264678,0.024208449175992974,0.18759562114924613,0.18961804714344316,0.19175971328895866,0.12420727362115011,0.02484250810361766,0.015324239131593267,0.012784496177740048,0.8136959718870802
6,-0.8,2,20,3.0,57.6,0.9716901011969006,0.9710307166038529,0.9671121563666294,0.9548166197459048,0.0006593845930476461,0.004577944830271208,0.016873481450995702,0.15230591592683665,0.15502085610309452,0.15172153776139244,0.13984936088957098,0.01991101649880881,0.01981195319221803,0.0156852663401399,0.9582346183218496
6,-0.8,3,20,2.25,45.6,0.9630847156482695,0.9531155094630599,0.9458838833334333,0.9448992556582405,0.009969206185209656,0.017200832314836094,0.018185459990028983,0.16846950064263122,0.16565171561002628,0.16284564138051832,0.16282734759915007,0.0300998598432357,0.02465236420119717,0.0196853710870887,0.9831120740926957
6,-0.8,6,20,2.25,62.4,0.9437630297638654,0.9426750935175635,0.9414510480989258,0.9344188400360036,0.0010879362463020181,0.0023119816649396717,0.00934418972786189,0.19014697100321362,0.1895016434439316,0.1778157424028645,0.19454572186111274,0.052817743811633386,0.05216076276235383,0.040143499688431866,1.011500581249908
6,-0.8,12,19,2.263157894736842,61.89473684210526,0.9452682192804495,0.9437705035797459,0.9445463803079914,0.9348888996503405,0.0014977157007035847,0.000721838972457893,0.010379319630108788,0.3105402837573316,0.3109867244655579,0.25504355339163887,0.3140190756534478,0.18335465285841585,0.18399184540679484,0.12655274442506342,1.0055855932022235
6,-0.4,1,20,2.9,42.0,0.9758891205212035,0.9853234695042028,0.9451657628572457,0.9802948258643562,-0.009434348982999451,0.030723357663957736,-0.0044057053431527495,0.21493970707699442,0.20580233590425595,0.21084431968799683,0.2388122217579527,0.04597637349027419,0.034667604065260885,0.030802335522775198,1.054071201824057
6,-0.4,2,20,3.0,68.4,0.9697552219498122,0.9728479494523505,0.9664787541985016,0.9636424256677907,-0.003092727502538262,0.0032764677513107297,0.006112796282021477,0.2128020335764238,0.21123387006818564,0.21086580059705767,0.2520707457253462,0.039496885052725986,0.04603427987318949,0.03226206899590456,1.088361915134954
6,-0.4,3,20,2.2,49.2,0.964278298586953,0.9595112357283732,0.959260691851388,0.9585351894709031,0.004767062858579707,0.005017606735564939,0.005743109116049794,0.246301515043799,0.24107852012456993,0.23849411919010916,0.2699094092014648,0.0498373917673978,0.043257189088957454,0.03962344885877424,1.046828338072909
6,-0.4,6,20,2.15,55.2,0.9430288064954395,0.9425664661025053,0.9398112414575456,0.9461484064740103,0.00046234039293426845,0.003217565037893888,-0.0031195999785708305,0.34869860601258856,0.3499032751418538,0.32983823353581,0.35913541593119563,0.12435058904659024,0.12583738268471115,0.10768776730809282,1.0148550376614656
6,-0.4,12,19,2.1052631578947367,41.68421052631579,0.9393799708484748,0.936673833499715,0.9376970121109818,0.9481906499239304,0.0027061373487596327,0.0016829587374930233,-0.008810679075455817,0.6067010756824802,0.6076924737033146,0.6060470577582153,0.6097122354696223,0.4256222076865721,0.42737270938584754,0.4281632159142756,1.002478512835462
6,0.0,1,20,1.6,33.6,0.6988047287762946,0.8652998475429193,0.6988047287762946,0.9218848901103709,-0.1664951187666247,0.0,-0.22308016133407627,0.27801156710360614,0.27912292197137123,0.3250517753833848,0.27801156710360614,0.09779439570762952,0.10780894634992289,0.1716192096582281,1.0
6,0.0,2,20,2.35,56.4,0.920882503232899,0.9461262738531268,0.920882503232899,0.9552042502498133,-0.025243770620227646,0.0,-0.034321747016914074,0.2924556650907647,0.27980776112791556,0.2907486617703111,0.2924556650907647,0.13501394652132861,0.11938878779097972,0.1374186533824374,1.0
6,0.0,3,20,2.0,39.6,0.9334416025558602,0.9340806822055786,0.9334416025558602,0.9553687579033967,-0.0006390796497185158,0.0,-0.021927155347536594,0.32291247710006366,0.31730703514825553,0.35122025063116097,0.32291247710006366,0.14294636440348388,0.14003599088601087,0.17801817369599396,1.0
6,0.0,6,20,2.0,37.2,0.930765793147043,0.9369516510849489,0.930765793147043,0.9581174682522875,-0.006185857937905942,0.0,-0.0273516751052445,0.44238225518311947,0.4471887420783368,0.46824749848748504,0.44238225518311947,0.19591962667933877,0.20470463045034784,0.24164918463329355,1.0
6,0.0,12,19,1.9473684210526316,36.63157894736842,0.9336466974264105,0.9301442854443925,0.9336466974264105,0.956230908034973,0.003502411982017868,0.0,-0.02258421060856252,0.733188605280452,0.7319580689094751,0.8024413702112511,0.733188605280452,0.5117207378912816,0.513581935101409,0.5897106228675846,1.0
6,0.2,1,20,1.0,37.2,0.26241530190796947,0.7587966511393335,0.35690260861360035,0.8761838694871809,-0.4963813492313639,-0.0944873067056309,-0.6137685675792115,0.2640397340551854,0.2970586313023585,0.3844512274605233,0.26595979446462775,0.13048515971501656,0.09501901739849022,0.19114332824488983,1.0036293447406708
6,0.2,2,20,1.7,49.2,0.7653807401133157,0.867738162113685,0.8016595813278407,0.9280867654979668,-0.1023574220003693,-0.036278841214524835,-0.1627060253846509,0.24982722725950324,0.2604285472562592,0.3027646940842209,0.2382780425615974,0.13951587308570884,0.1500609187894749,0.23416167972205448,0.9766121609833625
6,0.2,3,20,1.75,37.2,0.8547283614015837,0.8827034916533305,0.8757101369825145,0.9383356424904813,-0.02797513025174681,-0.020981775580930773,-0.08360728108889742,0.30271209515064396,0.3090004713220777,0.35649591912402306,0.2978343318832446,0.16738433462883678,0.17599111428719544,0.24021546644424213,0.9919105103866062
6,0.2,6,20,1.85,39.6,0.8724285273854653,0.8986426963782236,0.883283036257148,0.9492683448980795,-0.026214168992758323,-0.010854508871682605,-0.07683981751261422,0.5509120252819353,0.5572335054557381,0.6168729537312431,0.5513623942700376,0.288714660952999,0.30217017079062114,0.3877793394820102,1.0004086650510478
6,0.2,12,19,1.894736842105263,37.89473684210526,0.9164865958755734,0.9143432505446109,0.9196219603330814,0.9574818766857071,0.0021433453309624515,-0.003135364457507985,-0.04099528081013357,0.9263256379587542,0.9203743620609448,1.0740848042230395,0.9286757461260325,0.6907621484940936,0.6901653571685692,0.8516895801258533,1.001267707267316
