direction,horizon,relative_origin,transition_smoothness,start_reference_smoothness,target_reference_smoothness,mean_abs_smoothness_gap_to_target,mean_transition_order,mean_start_order,mean_target_order,mean_transition_window,mean_start_window,mean_target_window,order_match_target_share,window_match_target_share,discrete_config_match_target_share,mean_transition_window_post_fraction,reference_smoothness_shift,smoothness_progress
high_to_low,1,51,0.8325670382317557,0.3840927510461944,0.9297971938759726,0.10121957663001667,1.8,1.4,2.066666666666667,44.8,48.8,46.4,0.7666666666666667,0.5333333333333333,0.4,0.9319444444444444,0.5457044428297781,0.8218263440553555
high_to_low,1,54,0.8338061706468899,0.3571541009677691,0.9298977641270523,0.09794856755948729,1.8,1.3666666666666667,2.066666666666667,46.4,47.2,48.0,0.8,0.6666666666666666,0.5333333333333333,0.9416666666666667,0.5727436631592832,0.8322258286541029
high_to_low,1,57,0.8768572615388572,0.34986869172166496,0.9450666193575878,0.070536254381345,1.8333333333333333,1.3333333333333333,2.1,47.2,43.2,50.4,0.7666666666666667,0.7,0.6,0.951388888888889,0.5951979276359229,0.8854005455132337
high_to_low,1,60,0.867153495333324,0.36910968280865936,0.9723386459289637,0.10660480426703742,1.8666666666666667,1.3333333333333333,2.3,48.0,43.2,48.8,0.6333333333333333,0.5,0.36666666666666664,0.95,0.6032289631203043,0.8256298072102646
high_to_low,1,63,0.880058746077659,0.3738409295576867,0.97512514715676,0.09590579317632143,2.066666666666667,1.3333333333333333,2.433333333333333,50.4,45.6,50.4,0.6,0.5,0.36666666666666664,0.9541666666666667,0.6012842175990734,0.841894401521628
high_to_low,1,66,0.9033896349766365,0.3677297682296657,0.9717416213774275,0.07131337182178553,2.066666666666667,1.3333333333333333,2.3,47.2,41.6,50.4,0.6333333333333333,0.5,0.43333333333333335,0.975,0.6040118531477618,0.886836680365493
high_to_low,1,69,0.8829627117799327,0.3481217120143581,0.9722887624889565,0.09363283448127203,1.9666666666666666,1.3333333333333333,2.2666666666666666,45.6,41.6,49.6,0.6,0.5333333333333333,0.43333333333333335,0.9875,0.6241670504745984,0.8568875902034512
high_to_low,1,72,0.9197807735476822,0.37389595946361925,0.9691015468389873,0.05199606293187635,2.1,1.3666666666666667,2.2666666666666666,48.8,41.6,48.8,0.7666666666666667,0.5666666666666667,0.5,1.0,0.5952055873753681,0.9171365754330513
high_to_low,1,75,0.9065221040753433,0.3671715858995517,0.9596847485468384,0.05454281879832406,2.0,1.3333333333333333,2.2333333333333334,46.4,42.4,48.0,0.8,0.6,0.5666666666666667,1.0,0.5925131626472867,0.9102760110273838
high_to_low,1,78,0.9523137830394941,0.35925888911703674,0.9708298601883573,0.03560249969028108,2.2,1.3,2.2,45.6,43.2,48.8,0.8,0.6,0.6,1.0,0.6115709710713205,0.9697237474884924
high_to_low,1,81,0.9483709536896286,0.3392409004833183,0.9501493181954397,0.04990623579193729,2.2,1.2666666666666666,2.2,47.2,44.0,49.6,0.8,0.4666666666666667,0.4666666666666667,1.0,0.6109084177121213,0.9970889834642138
