seed,transition,pre_phi,post_phi,horizon,regime_point,outer_origin,relative_origin,post_observations_seen,selected_window_pre_count,selected_window_post_count,selected_window_post_fraction,forecast_block_relation,selected_order,selected_window,selected_lambda,selected_smoothness,inner_objective,search_source,n_stationary_points,outer_block_mse,benchmark_block_mse,relative_rmsfe_block
0,stable_low,0.0,0.0,6,180,153,-27,0,72,0,0.0,pre,2,72,7844.5339935814845,0.9756056875666753,0.30794438996323,stationary_minimum,1,0.23914755321196535,0.17833121994888632,1.158028587425818
0,stable_low,0.0,0.0,6,180,156,-24,0,72,0,0.0,pre,2,72,8085.047815213702,0.975896758688574,0.29945776873605723,stationary_minimum,1,0.3629717248883726,0.36447859739400584,0.9979306971397024
0,stable_low,0.0,0.0,6,180,159,-21,0,72,0,0.0,pre,2,72,8292.620907085859,0.9761393607584631,0.2972774943518943,stationary_minimum,1,0.5690205623442182,0.6614855808176139,0.927478368424998
0,stable_low,0.0,0.0,6,180,162,-18,0,72,0,0.0,pre,2,72,8218.60674642869,0.9760537393726644,0.29954734805155614,stationary_minimum,1,0.44382668240475626,0.9039876869005398,0.7006892369371454
0,stable_low,0.0,0.0,6,180,165,-15,0,72,0,0.0,pre,2,72,7628.692940051829,0.9753347736869837,0.30846163411889393,stationary_minimum,1,0.12895017079126248,0.19609818944775725,0.8109128246906855
0,stable_low,0.0,0.0,6,180,168,-12,0,72,0,0.0,pre,2,72,8067.711204134773,0.9758761432489964,0.3127165983388344,stationary_minimum,1,0.4503538720749944,0.24499465604835105,1.3558094132353866
0,stable_low,0.0,0.0,6,180,171,-9,0,72,0,0.0,pre,2,72,8781.052012597698,0.9766813319451172,0.3090548761518243,stationary_minimum,1,0.5224709767150798,0.8962093006894905,0.7635304504267061
0,stable_low,0.0,0.0,6,180,174,-6,0,72,0,0.0,pre,2,72,6494.026372617378,0.9737328725859771,0.3170149815245625,stationary_minimum,2,0.792247114131691,0.7008100676434434,1.0632372092800835
0,stable_low,0.0,0.0,6,180,177,-3,0,72,0,0.0,crossing,2,72,5048.790654199648,0.9710932235525213,0.3272245098473616,stationary_minimum,2,0.7687147513926335,1.2017751557127256,0.7997808419158692
0,stable_low,0.0,0.0,6,180,180,0,0,72,0,0.0,post,3,72,9571967.93339791,0.9968602375916675,0.3497636383267197,stationary_minimum,1,0.610478860586397,5.589598264499372,0.33047987468095896
0,stable_low,0.0,0.0,6,180,183,3,3,69,3,0.041666666666666664,post,3,72,11447034.85114611,0.9972988614198389,0.3715615742380278,stationary_minimum,1,0.03766517339078399,0.8896327476991149,0.20576173107652734
0,stable_low,0.0,0.0,6,180,186,6,6,66,6,0.08333333333333333,post,2,72,8559.826106546117,0.9764406683088981,0.37477362796075114,stationary_minimum,2,0.17373692579979708,0.4357790453100972,0.631412092073669
0,stable_low,0.0,0.0,6,180,189,9,9,63,9,0.125,post,2,72,10475.134479215023,0.9783030727301195,0.364658925781391,stationary_minimum,2,0.16324395442221182,0.2710944630253101,0.7759937610786646
0,stable_low,0.0,0.0,6,180,192,12,12,60,12,0.16666666666666666,post,2,72,13563.549800990826,0.980551401271252,0.3571923161594349,stationary_minimum,2,0.23236890043373912,0.41651119058066133,0.7469227101171065
0,stable_low,0.0,0.0,6,180,195,15,15,57,15,0.20833333333333334,post,2,72,19914.26352702513,0.9836367767979167,0.3461648981343305,stationary_minimum,2,0.3164163840033098,0.47223823699520656,0.818556962958271
0,stable_low,0.0,0.0,6,180,198,18,18,54,18,0.25,post,2,72,22916.689593204195,0.9846942498847935,0.33760516653146605,stationary_minimum,2,0.32389423085708297,0.3475793880538547,0.9653273237029917
0,stable_low,0.0,0.0,6,180,201,21,21,51,21,0.2916666666666667,post,2,72,22350.4801807261,0.9845085096816384,0.340994036408501,stationary_minimum,2,0.2970542261208449,0.2819788648137292,1.026383327483494
0,stable_low,0.0,0.0,6,180,204,24,24,48,24,0.3333333333333333,post,2,72,24961.137047003034,0.9853201665908066,0.3472075203802616,stationary_minimum,2,0.08560062529592677,1.351518030385179,0.2516677385345703
0,stable_low,0.0,0.0,6,180,207,27,27,45,27,0.375,post,2,72,16949.526580042635,0.9823772502713775,0.3377424293044127,stationary_minimum,2,0.15236331179863966,0.0516808186243596,1.7170206166641644
0,stable_low,0.0,0.0,6,180,210,30,30,42,30,0.4166666666666667,post,2,72,12815.378084880462,0.9800701199251932,0.32000593652262327,stationary_minimum,2,0.24758124308491147,0.21146660530204708,1.0820266882476506
0,stable_low,0.0,0.0,6,180,213,33,33,39,33,0.4583333333333333,post,2,72,11643.762214189574,0.9792411428524482,0.3164367817279106,stationary_minimum,2,0.34571956324949676,0.5775472053162904,0.7736922284419897
0,stable_low,0.0,0.0,6,180,216,36,36,36,36,0.5,post,2,72,9941.049538067646,0.9778295475576534,0.31009479461627737,stationary_minimum,2,0.4641822468992327,0.5753744346547751,0.8981915864603459
0,stable_low,0.0,0.0,6,180,219,39,39,33,39,0.5416666666666666,post,2,72,10691.883467191174,0.9784866869492771,0.3114006114997159,stationary_minimum,2,0.4443345504453471,1.1621709352359892,0.6183296001521948
0,stable_low,0.0,0.0,6,180,222,42,42,30,42,0.5833333333333334,post,2,72,9924.411547679485,0.9778142864589968,0.3169801398646316,stationary_minimum,2,0.23317265583130697,0.29892339452029354,0.8831995863424349
0,stable_low,0.0,0.0,6,180,225,45,45,27,45,0.625,post,2,72,9312.256657067423,0.9772293959115661,0.3218472115780158,stationary_minimum,2,0.35506420977642533,0.6023411030627547,0.7677718749779543
0,stable_low,0.0,0.0,6,180,228,48,48,24,48,0.6666666666666666,post,2,72,8693.378052872631,0.9765868746591437,0.3194783759967796,stationary_minimum,2,0.10925970684553031,0.35283623890997845,0.5564721366174183
0,stable_low,0.0,0.0,6,180,231,51,51,21,51,0.7083333333333334,post,2,72,11183.661619368711,0.9788865202768954,0.32177582321990417,stationary_minimum,2,0.13984298161514683,0.23087768055884236,0.778268337238958
0,stable_low,0.0,0.0,6,180,234,54,54,18,54,0.75,post,2,72,10871.500161368447,0.9786353453917714,0.3198058288881872,stationary_minimum,2,0.4240034233001036,0.3901527630784429,1.0424790548260359
0,stable_low,0.0,0.0,6,180,237,57,57,15,57,0.7916666666666666,post,2,72,9194.163129865949,0.9771110031456277,0.3106511724709652,stationary_minimum,2,0.8412701285287002,0.23601789022187047,1.887970796620469
0,stable_low,0.0,0.0,6,180,240,60,60,12,60,0.8333333333333334,post,2,72,10207.750593194127,0.9780698909932177,0.31688381104047286,stationary_minimum,2,0.2694106407748924,0.497992475986843,0.7355225326369754
0,stable_low,0.0,0.0,6,180,243,63,63,9,63,0.875,post,2,72,10904.396863652855,0.9786622386654885,0.34113820197423833,stationary_minimum,2,0.22170461119185414,0.16104764705908112,1.1733029726090425
0,stable_low,0.0,0.0,6,180,246,66,66,6,66,0.9166666666666666,post,2,72,9321.392781451677,0.9772384766173772,0.3476345816262457,stationary_minimum,2,0.24179518742966508,0.23623813580203076,1.0116931812330787
0,stable_low,0.0,0.0,6,180,249,69,69,3,69,0.9583333333333334,post,2,72,7374.935258077475,0.9750036916131192,0.3466513893701989,stationary_minimum,2,0.056233054793868316,0.07263672516160007,0.8798683796473763
0,stable_low,0.0,0.0,6,180,252,72,72,0,72,1.0,post,2,72,6321.60793158578,0.9734587161150403,0.3420928202286193,stationary_minimum,2,0.20712746920874026,0.2867176218157002,0.8499466304787394
0,stable_low,0.0,0.0,6,180,255,75,75,0,72,1.0,post,2,72,7204.1483228546485,0.9747727043162495,0.325291636939214,stationary_minimum,2,0.37066653709017233,0.3557607063096675,1.0207342818855192
0,stable_low,0.0,0.0,6,180,258,78,78,0,72,1.0,post,2,72,7106.331054134441,0.974637289125949,0.31798225790614953,stationary_minimum,2,0.22100255818831602,0.2024510163295774,1.0448132456753558
0,stable_low,0.0,0.0,6,180,261,81,81,0,72,1.0,post,3,72,10331604.684413558,0.9970541042456438,0.32355477386137954,stationary_minimum,1,0.2730052899228946,0.24391513761027608,1.0579524635479534
0,stable_low,0.0,0.0,6,180,264,84,84,0,72,1.0,post,3,72,41662492.98000703,0.9991677098420578,0.3122572455452234,stationary_minimum,1,0.6308519376314594,0.2183914925639959,1.6995966345089184
0,stable_low,0.0,0.0,6,180,267,87,87,0,72,1.0,post,3,72,578930259.1289983,0.9999373908986334,0.30234007871335106,stationary_minimum,1,0.31156814777028785,0.10254176480491085,1.7431153704283444
0,stable_low,0.0,0.0,6,180,270,90,90,0,72,1.0,post,2,72,11417.166609702193,0.9790687316758284,0.29649775468839806,stationary_minimum,2,0.23680698651711765,0.449754445125733,0.7256204660108245
0,stable_low,0.0,0.0,6,180,273,93,93,0,72,1.0,post,2,72,12347.816388591504,0.979751132930551,0.2764282898903712,stationary_minimum,2,0.24428760594162705,0.1910088152208285,1.1308994980340725
0,stable_low,0.0,0.0,6,180,276,96,96,0,72,1.0,post,3,72,26489122129.84347,0.9999987523564559,0.26888719488991664,upper_boundary,2,0.18617798925772633,0.3752500483663259,0.7043747663627196
0,stable_low,0.0,0.0,6,180,279,99,99,0,72,1.0,post,3,72,26489122129.84347,0.9999987523564559,0.2739650902959409,upper_boundary,2,0.16474646895260828,0.17316172090442897,0.9753985617965784
0,stable_low,0.0,0.0,6,180,282,102,102,0,72,1.0,post,3,72,26489122129.84347,0.9999987523564559,0.2717676807322245,upper_boundary,0,0.1791290717637292,1.0628125463055633,0.4105392659377495
0,stable_low,0.0,0.0,6,180,285,105,105,0,72,1.0,post,3,72,26489122129.84347,0.9999987523564559,0.26793633033938935,upper_boundary,0,0.19009080140149315,0.3592126303616476,0.7274526855574502
0,stable_low,0.0,0.0,6,180,288,108,108,0,72,1.0,post,3,72,3536187671.700673,0.9999897365022798,0.26607470214274725,stationary_minimum,1,0.3086100517055595,0.1859969600432122,1.2881075050003956
0,stable_low,0.0,0.0,6,180,291,111,111,0,72,1.0,post,3,72,2664138241.2199154,0.9999863695561821,0.26255138208835616,stationary_minimum,1,0.3702422810822868,0.8030588032198577,0.6789993098796737
0,stable_low,0.0,0.0,6,180,294,114,114,0,72,1.0,post,3,72,2075631916.2101674,0.9999825020899569,0.26154762288087546,stationary_minimum,1,0.7025299447238655,0.7594085579189169,0.961821933842958
0,stable_low,0.0,0.0,12,180,120,-60,0,72,0,0.0,pre,3,72,9144989072.94951,0.9999960678408492,0.34894467502147913,stationary_minimum,1,0.3920209981701439,0.7017979689178455,0.747392286848227
0,stable_low,0.0,0.0,12,180,123,-57,0,72,0,0.0,pre,2,72,6798.014450571245,0.9741946662231212,0.3714541993842794,stationary_minimum,1,0.32855737972382404,0.4010820851171153,0.9050841950488214
0,stable_low,0.0,0.0,12,180,126,-54,0,72,0,0.0,pre,2,72,6959.5091446248,0.9744295803907426,0.38179425373178505,stationary_minimum,1,0.33746012735547226,0.565269095764094,0.7726514283674747
0,stable_low,0.0,0.0,12,180,129,-51,0,72,0,0.0,pre,2,72,7420.403794782116,0.9750640575043419,0.37742955732259365,stationary_minimum,1,0.27171419585458617,0.9160132434421847,0.5446346753352235
0,stable_low,0.0,0.0,12,180,132,-48,0,72,0,0.0,pre,2,72,7600.587554544059,0.9752987896048374,0.3768242340620553,stationary_minimum,1,0.20918920395640783,0.4575217437821535,0.6761822469300158
0,stable_low,0.0,0.0,12,180,135,-45,0,72,0,0.0,pre,2,72,7778.861990505229,0.9755242591134209,0.37398811585600183,stationary_minimum,1,0.252215509387722,1.1972054503619958,0.45898823306771314
0,stable_low,0.0,0.0,12,180,138,-42,0,72,0,0.0,pre,2,72,8007.516536800025,0.975804130096598,0.37186868261955175,stationary_minimum,1,0.2804621649098858,3.800105691178518,0.2716685114840204
0,stable_low,0.0,0.0,12,180,141,-39,0,72,0,0.0,pre,2,72,8000.663228253392,0.9757958881533071,0.36686397689683853,stationary_minimum,1,0.2528575177923515,2.0899021681910552,0.34783634335458785
0,stable_low,0.0,0.0,12,180,144,-36,0,72,0,0.0,pre,2,72,8072.908604040166,0.9758823294514822,0.35933077278734554,stationary_minimum,1,0.138912274397651,0.49933813577195085,0.5274398548854969
0,stable_low,0.0,0.0,12,180,147,-33,0,72,0,0.0,pre,2,72,8015.254852463853,0.9758134257331712,0.35447313788914175,stationary_minimum,1,0.2789757479181049,0.21709225050982686,1.1336032043909778
0,stable_low,0.0,0.0,12,180,150,-30,0,72,0,0.0,pre,2,72,8267.21435167057,0.976110078319682,0.3512321436377453,stationary_minimum,1,0.299519181697624,0.3088632699454654,0.9847572520302461
0,stable_low,0.0,0.0,12,180,153,-27,0,72,0,0.0,pre,2,72,8503.056845523057,0.9763776502454278,0.34707342491272786,stationary_minimum,1,0.5561782419087088,0.3063643450153378,1.3473731459846467
0,stable_low,0.0,0.0,12,180,156,-24,0,72,0,0.0,pre,2,72,8462.240870889485,0.9763320142943002,0.3387574472698847,stationary_minimum,1,0.5747687539619007,0.6072982606648962,0.9728492684947797
0,stable_low,0.0,0.0,12,180,159,-21,0,72,0,0.0,pre,2,72,9256.470710895916,0.9771737047936261,0.33603726633421305,stationary_minimum,1,0.5290056380356616,0.3610695322954855,1.2104162029508323
0,stable_low,0.0,0.0,12,180,162,-18,0,72,0,0.0,pre,2,72,9617.176505715914,0.9775265732722946,0.33443965850840374,stationary_minimum,1,0.67290482901753,0.9030621616556713,0.863213054523133
0,stable_low,0.0,0.0,12,180,165,-15,0,72,0,0.0,pre,2,72,9913.528175316675,0.9778042863799343,0.34216165124245346,stationary_minimum,1,0.34972957506284796,0.447441295839629,0.8840933991908111
0,stable_low,0.0,0.0,12,180,168,-12,0,72,0,0.0,pre,2,72,9846.757231648626,0.9777426317035526,0.3502467521405096,stationary_minimum,1,0.6575399427822041,0.9971765900953159,0.8120355312944639
0,stable_low,0.0,0.0,12,180,171,-9,0,72,0,0.0,crossing,2,72,9382.911831853728,0.9772993331611801,0.3562832861662697,stationary_minimum,1,0.6483258130315724,1.2904644921271915,0.7087998664977245
0,stable_low,0.0,0.0,12,180,174,-6,0,72,0,0.0,crossing,2,72,9310.16802869735,0.9772273183827683,0.3673578786920443,stationary_minimum,1,0.6457285932221289,0.9651823075932814,0.8179379008800916
0,stable_low,0.0,0.0,12,180,177,-3,0,72,0,0.0,crossing,2,72,9083.776673340411,0.9769985987647998,0.37327108571656314,stationary_minimum,1,0.44283442563412484,0.6549302790363069,0.8222864861891476
0,stable_low,0.0,0.0,12,180,180,0,0,72,0,0.0,post,2,72,8012.952595777854,0.97581066132936,0.3906771300177586,stationary_minimum,2,0.3722015135060562,5.970673458504829,0.24967635038837438
0,stable_low,0.0,0.0,12,180,183,3,3,69,3,0.041666666666666664,post,2,72,7496.528072871926,0.9751640910078497,0.40688946114537444,stationary_minimum,2,0.1248646880872778,0.5129469685059599,0.4933823220063546
0,stable_low,0.0,0.0,12,180,186,6,6,66,6,0.08333333333333333,post,2,72,9757.355260617654,0.9776592540682071,0.4219769105902259,stationary_minimum,2,0.20762301255198826,0.6808272099315181,0.5522291046111559
0,stable_low,0.0,0.0,12,180,189,9,9,63,9,0.125,post,2,72,10224.056390345499,0.9780843293527423,0.4229526035392071,stationary_minimum,2,0.22821223924701683,0.47870913936662857,0.6904521824057737
0,stable_low,0.0,0.0,12,180,192,12,12,60,12,0.16666666666666666,post,2,72,12740.430630858531,0.9800199769583294,0.40998101344750953,stationary_minimum,2,0.28799444712912975,0.7228890034485062,0.631184387422458
0,stable_low,0.0,0.0,12,180,195,15,15,57,15,0.20833333333333334,post,2,72,15610.736676833316,0.9817148336005176,0.3912056492429207,stationary_minimum,2,0.31789450825861465,0.7393643075419817,0.6557107020905789
0,stable_low,0.0,0.0,12,180,198,18,18,54,18,0.25,post,2,72,19251.366579421738,0.9833763650357202,0.37877423667218635,stationary_minimum,2,0.2080044922426482,0.42248559775083994,0.7016659515997701
0,stable_low,0.0,0.0,12,180,201,21,21,51,21,0.2916666666666667,post,2,72,24011.376458868843,0.9850376585549199,0.37210359493878387,stationary_minimum,2,0.2457707416387271,0.17662653968455463,1.1796063714542722
0,stable_low,0.0,0.0,12,180,204,24,24,48,24,0.3333333333333333,post,2,72,27756.621001815798,0.9860795322173758,0.3699647601897477,stationary_minimum,2,0.18957746123576882,1.3993182752982334,0.3680739640702442
0,stable_low,0.0,0.0,12,180,207,27,27,45,27,0.375,post,2,72,23251.876777146743,0.9848015336568949,0.36795356995683887,stationary_minimum,2,0.25615362474914877,0.3639797664834499,0.8389027767308249
0,stable_low,0.0,0.0,12,180,210,30,30,42,30,0.4166666666666667,post,2,72,21231.15076010971,0.984123473119179,0.36413477813448164,stationary_minimum,2,0.42644254849684465,0.355838603807858,1.0947217185483993
0,stable_low,0.0,0.0,12,180,213,33,33,39,33,0.4583333333333333,post,2,72,16933.079542679796,0.9823695125876063,0.35750559919131586,stationary_minimum,2,0.35768228594108037,0.37291229218866717,0.9793667753723553
0,stable_low,0.0,0.0,12,180,216,36,36,36,36,0.5,post,2,72,14541.654702487884,0.9811327787702738,0.34665047274442173,stationary_minimum,2,0.35863341956655653,0.4411022980162109,0.9016868134087257
0,stable_low,0.0,0.0,12,180,219,39,39,33,39,0.5416666666666666,post,2,72,13673.82503012103,0.9806195295281341,0.34515366351212373,stationary_minimum,2,0.3103239122026524,0.6843816859414131,0.6733772368345105
0,stable_low,0.0,0.0,12,180,222,42,42,30,42,0.5833333333333334,post,2,72,12556.226130203482,0.9798951523910244,0.34692732828796086,stationary_minimum,2,0.1677096229612696,0.3394853428610232,0.7028594316937512
0,stable_low,0.0,0.0,12,180,225,45,45,27,45,0.625,post,2,72,10754.338321443312,0.9785387299267458,0.34764663444638627,stationary_minimum,2,0.32647635967035465,0.7702337610782908,0.651050376248908
0,stable_low,0.0,0.0,12,180,228,48,48,24,48,0.6666666666666666,post,2,72,9609.860874728241,0.9775195824221707,0.34848727764874093,stationary_minimum,2,0.24649847611933942,0.43254344619762203,0.7549049121888499
0,stable_low,0.0,0.0,12,180,231,51,51,21,51,0.7083333333333334,post,2,72,9474.18724662491,0.9773887092437241,0.3496429068547286,stationary_minimum,2,0.4367043560842463,0.5310178226564932,0.906857842599516
0,stable_low,0.0,0.0,12,180,234,54,54,18,54,0.75,post,2,72,9525.10436547572,0.9774380988007569,0.3484096073183464,stationary_minimum,2,0.4443857168939857,0.3371352926661868,1.1480952934343174
0,stable_low,0.0,0.0,12,180,237,57,57,15,57,0.7916666666666666,post,2,72,12166.232365112259,0.9796231487751138,0.3508000457873872,stationary_minimum,2,0.8580608933026337,0.2007969105676497,2.06719069440912
0,stable_low,0.0,0.0,12,180,240,60,60,12,60,0.8333333333333334,post,2,72,11424.60586560412,0.9790744598721408,0.35004163980470965,stationary_minimum,2,0.3710502237549472,0.4530662767531692,0.9049727042235898
0,stable_low,0.0,0.0,12,180,243,63,63,9,63,0.875,post,2,72,11469.368652624496,0.9791088286804421,0.35629420609345935,stationary_minimum,2,0.18086832775125702,0.10709543773389439,1.2995583274089455
0,stable_low,0.0,0.0,12,180,246,66,66,6,66,0.9166666666666666,post,2,72,12087.86587581413,0.9795671736664044,0.3662226658054332,stationary_minimum,2,0.40696002004925963,0.24284053762032265,1.2945394215004697
0,stable_low,0.0,0.0,12,180,249,69,69,3,69,0.9583333333333334,post,2,72,11934.243674870086,0.979456115665144,0.38689781562984205,stationary_minimum,2,0.2773448079966384,0.16017861627280025,1.3158541401415869
0,stable_low,0.0,0.0,12,180,252,72,72,0,72,1.0,post,3,72,29923881.44063496,0.9988619634648817,0.3870465132128488,stationary_minimum,1,0.306831117265624,0.33785719316160123,0.9529785289083238
0,stable_low,0.0,0.0,12,180,255,75,75,0,72,1.0,post,3,72,18171195.419622906,0.9981994807773885,0.3763382264417739,stationary_minimum,1,0.24365631211752106,0.25354410549502027,0.9803069331016045
0,stable_low,0.0,0.0,12,180,258,78,78,0,72,1.0,post,3,72,12556698.35777224,0.9975049763956956,0.3683095278908145,stationary_minimum,1,0.4109243746677336,0.40656470706872067,1.0053472945284831
0,stable_low,0.0,0.0,12,180,261,81,81,0,72,1.0,post,3,72,12015540.102599332,0.9974085520020685,0.35603812491704445,stationary_minimum,1,0.4252730956005692,0.33150323793293685,1.1326352323077642
0,stable_low,0.0,0.0,12,180,264,84,84,0,72,1.0,post,3,72,15518507.754293391,0.9979269232176078,0.33896352020243314,stationary_minimum,1,0.5223162413623906,0.18301085224621153,1.6893838707088513
0,stable_low,0.0,0.0,12,180,267,87,87,0,72,1.0,post,3,72,21087833.21895997,0.9984268167447724,0.3340595598109315,stationary_minimum,1,0.2970554876059787,0.16398764321844575,1.345901346598704
