direction,seed,horizon,relative_origin,transition_order,transition_window,transition_smoothness,transition_window_post_fraction,start_order,start_window,start_smoothness,start_window_post_fraction,target_order,target_window,target_smoothness,target_window_post_fraction,abs_smoothness_gap_to_target,order_match_target,window_match_target,discrete_config_match_target
high_to_low,18,3,30,1,24,0.6235900085802588,1.0,1,72,3.0459958161388936e-08,0.4166666666666667,2,72,0.9669583180885325,0.4166666666666667,0.3433683095082737,0.0,0.0,0.0
high_to_low,18,3,33,1,72,0.5795792607358049,0.4583333333333333,1,72,3.0459958161388936e-08,0.4583333333333333,2,48,0.9681819150623483,0.6875,0.3886026543265434,0.0,0.0,0.0
high_to_low,18,3,36,1,72,0.6119669647749815,0.5,1,72,3.0459958161388936e-08,0.5,2,72,0.9630418607670629,0.5,0.3510748959920814,0.0,1.0,0.0
high_to_low,18,3,39,1,72,0.5801019329898373,0.5416666666666666,1,72,3.0459958161388936e-08,0.5416666666666666,2,48,0.9660752782205443,0.8125,0.38597334523070703,0.0,0.0,0.0
high_to_low,18,3,42,2,72,0.9569433989112229,0.5833333333333334,1,72,3.0459958161388936e-08,0.5833333333333334,2,48,0.9662032449850774,0.875,0.009259846073854439,1.0,0.0,0.0
high_to_low,18,3,45,2,72,0.9580197936929756,0.625,1,72,3.0459958161388936e-08,0.625,2,48,0.9674308009523007,0.9375,0.009411007259325088,1.0,0.0,0.0
high_to_low,18,3,48,1,72,0.5934354349373412,0.6666666666666666,1,72,3.0459958161388936e-08,0.6666666666666666,2,48,0.9698127047499748,1.0,0.37637726981263364,0.0,0.0,0.0
high_to_low,18,3,51,2,48,0.9702752483315613,1.0,1,72,3.0459958161388936e-08,0.7083333333333334,2,48,0.9710355426440219,1.0,0.0007602943124606076,1.0,1.0,1.0
high_to_low,18,3,54,1,72,0.581333476114794,0.75,1,72,3.0459958161388936e-08,0.75,2,48,0.9624259083386011,1.0,0.38109243222380706,0.0,0.0,0.0
high_to_low,18,3,57,1,72,0.554118847501931,0.7916666666666666,1,72,3.0459958161388936e-08,0.7916666666666666,2,48,0.9644459547213768,1.0,0.4103271072194459,0.0,0.0,0.0
high_to_low,18,3,60,1,72,0.534475282238166,0.8333333333333334,1,72,3.0459958161388936e-08,0.8333333333333334,2,48,0.9664235504123591,1.0,0.4319482681741931,0.0,0.0,0.0
high_to_low,18,3,63,1,72,0.5448674827693643,0.875,1,72,3.0459958161388936e-08,0.875,2,48,0.9662307663704881,1.0,0.42136328360112385,0.0,0.0,0.0
high_to_low,18,3,66,1,72,0.5490855167971158,0.9166666666666666,1,72,3.0459958161388936e-08,0.9166666666666666,2,48,0.9663292052306883,1.0,0.4172436884335725,0.0,0.0,0.0
high_to_low,18,3,69,2,48,0.9603251248758745,1.0,1,72,3.0459958161388936e-08,0.9583333333333334,2,48,0.9680751644373699,1.0,0.007750039561495337,1.0,1.0,1.0
high_to_low,18,3,72,2,48,0.9682608234918844,1.0,1,72,3.0459958161388936e-08,1.0,2,48,0.9737624136077222,1.0,0.00550159011583784,1.0,1.0,1.0
high_to_low,18,3,75,2,48,0.9750488249369684,1.0,1,72,3.0459958161388936e-08,1.0,2,48,0.9758967516008531,1.0,0.0008479266638846683,1.0,1.0,1.0
high_to_low,18,3,78,2,48,0.9788549525880001,1.0,1,72,3.0459958161388936e-08,1.0,2,72,0.9580313079045683,1.0,0.020823644683431897,1.0,0.0,0.0
high_to_low,18,3,81,2,48,0.9784857697939633,1.0,1,72,3.0459958161388936e-08,1.0,2,48,0.9718278310421216,1.0,0.00665793875184173,1.0,1.0,1.0
high_to_low,18,3,84,2,48,0.9713941804009021,1.0,1,72,3.0459958161388936e-08,1.0,2,72,0.9622544142798485,1.0,0.009139766121053605,1.0,0.0,0.0
high_to_low,18,3,87,2,48,0.9737343731406518,1.0,1,72,3.0459958161388936e-08,1.0,2,48,0.97469279487109,1.0,0.0009584217304381415,1.0,1.0,1.0
high_to_low,18,3,90,2,48,0.9739717806646963,1.0,1,72,3.0459958161388936e-08,1.0,2,48,0.9670627173665959,1.0,0.006909063298100371,1.0,1.0,1.0
high_to_low,18,3,93,2,48,0.9690214297532594,1.0,1,72,3.0459958161388936e-08,1.0,2,48,0.9694814361048163,1.0,0.000460006351556852,1.0,1.0,1.0
high_to_low,18,3,96,2,24,0.9854117418989196,1.0,1,72,3.0459958161388936e-08,1.0,2,48,0.972728624477865,1.0,0.012683117421054546,1.0,0.0,0.0
high_to_low,18,3,99,2,48,0.9638143687285149,1.0,1,72,3.0459958161388936e-08,1.0,2,48,0.9656752387918985,1.0,0.0018608700633836461,1.0,1.0,1.0
high_to_low,18,3,102,2,48,0.9662224438656443,1.0,1,72,3.0459958161388936e-08,1.0,2,48,0.9686171885590621,1.0,0.0023947446934178274,1.0,1.0,1.0
high_to_low,18,3,105,2,48,0.9637843449773448,1.0,1,72,3.0459958161388936e-08,1.0,2,48,0.9646666282368866,1.0,0.0008822832595418717,1.0,1.0,1.0
high_to_low,18,3,108,2,48,0.9629553963011082,1.0,1,72,3.0459958161388936e-08,1.0,2,48,0.9644777893101548,1.0,0.001522393009046663,1.0,1.0,1.0
high_to_low,18,3,111,2,48,0.9638931922744824,1.0,1,72,3.0459958161388936e-08,1.0,2,48,0.962461057826939,1.0,0.0014321344475434206,1.0,1.0,1.0
high_to_low,18,3,114,2,24,0.9572741221518053,1.0,1,24,3.0459958149967166e-08,1.0,2,24,0.9572741221518053,1.0,0.0,1.0,1.0,1.0
high_to_low,18,3,117,2,48,0.9523340323980864,1.0,1,24,3.0459958149967166e-08,1.0,2,72,0.9429048698406189,1.0,0.009429162557467508,1.0,0.0,0.0
high_to_low,18,6,-60,1,24,0.17622513339345977,0.0,1,24,0.17622513339345977,0.0,1,24,0.8300287759746745,0.0,0.6538036425812147,1.0,1.0,1.0
high_to_low,18,6,-57,1,24,0.21273755042642092,0.0,1,24,0.21273755042642092,0.0,1,24,0.8359592782542498,0.0,0.6232217278278288,1.0,1.0,1.0
high_to_low,18,6,-54,1,48,0.24922323235383595,0.0,1,48,0.24922323235383595,0.0,1,24,0.8385020748149842,0.0,0.5892788424611483,1.0,0.0,0.0
high_to_low,18,6,-51,1,48,0.20638328236730435,0.0,1,48,0.20638328236730435,0.0,1,24,0.8373607946436172,0.0,0.6309775122763128,1.0,0.0,0.0
high_to_low,18,6,-48,1,48,0.2761131895729449,0.0,1,48,0.2761131895729449,0.0,1,24,0.8491648198560823,0.0,0.5730516302831374,1.0,0.0,0.0
high_to_low,18,6,-45,1,48,0.22580120606212184,0.0,1,48,0.22580120606212184,0.0,1,24,0.8496559623300398,0.0,0.623854756267918,1.0,0.0,0.0
high_to_low,18,6,-42,1,48,0.2382578749070209,0.0,1,48,0.2382578749070209,0.0,1,24,0.8493498170200162,0.0,0.6110919421129953,1.0,0.0,0.0
high_to_low,18,6,-39,1,24,0.27325917354395096,0.0,1,24,0.27325917354395096,0.0,1,24,0.8504286524671711,0.0,0.5771694789232202,1.0,1.0,1.0
high_to_low,18,6,-36,1,48,0.2684056776415026,0.0,1,48,0.2684056776415026,0.0,1,24,0.8539803425998087,0.0,0.5855746649583061,1.0,0.0,0.0
high_to_low,18,6,-33,1,24,0.2891493877798565,0.0,1,24,0.2891493877798565,0.0,1,24,0.8571858019465486,0.0,0.568036414166692,1.0,1.0,1.0
high_to_low,18,6,-30,1,48,0.3227011492201996,0.0,1,48,0.3227011492201996,0.0,1,24,0.8603692809758211,0.0,0.5376681317556216,1.0,0.0,0.0
high_to_low,18,6,-27,1,24,0.26601239057321513,0.0,1,24,0.26601239057321513,0.0,1,24,0.8605474458771357,0.0,0.5945350553039206,1.0,1.0,1.0
high_to_low,18,6,-24,1,48,0.26969355386562655,0.0,1,48,0.26969355386562655,0.0,1,24,0.8616260141421668,0.0,0.5919324602765402,1.0,0.0,0.0
high_to_low,18,6,-21,1,72,0.014944910670537397,0.0,1,72,0.014944910670537397,0.0,1,24,0.8495047042224888,0.0,0.8345597935519514,1.0,0.0,0.0
high_to_low,18,6,-18,1,72,0.0217001072733111,0.0,1,72,0.0217001072733111,0.0,1,24,0.8283123507830914,0.0,0.8066122435097803,1.0,0.0,0.0
high_to_low,18,6,-15,1,72,3.0459958161388936e-08,0.0,1,72,3.0459958161388936e-08,0.0,1,24,0.8005403288695581,0.0,0.8005402984096,1.0,0.0,0.0
high_to_low,18,6,-12,1,72,3.0459958161388936e-08,0.0,1,72,3.0459958161388936e-08,0.0,3,72,0.9900027246604546,0.0,0.9900026942004965,0.0,1.0,0.0
high_to_low,18,6,-9,1,72,3.0459958161388936e-08,0.0,1,72,3.0459958161388936e-08,0.0,3,72,0.9910139070062397,0.0,0.9910138765462816,0.0,1.0,0.0
high_to_low,18,6,-6,1,72,3.0459958161388936e-08,0.0,1,72,3.0459958161388936e-08,0.0,3,72,0.9915530323186409,0.0,0.9915530018586828,0.0,1.0,0.0
high_to_low,18,6,-3,1,72,3.0459958161388936e-08,0.0,1,72,3.0459958161388936e-08,0.0,1,24,0.7794920427713465,0.0,0.7794920123113884,1.0,0.0,0.0
high_to_low,18,6,0,1,72,3.0459958161388936e-08,0.0,1,72,3.0459958161388936e-08,0.0,1,24,0.8070982624028262,0.0,0.8070982319428681,1.0,0.0,0.0
high_to_low,18,6,3,1,72,0.00723140624276057,0.041666666666666664,1,72,0.018544376802770893,0.041666666666666664,1,24,0.8294880141813853,0.125,0.8222566079386248,1.0,0.0,0.0
high_to_low,18,6,6,1,72,3.0459958161388936e-08,0.08333333333333333,1,72,3.0459958161388936e-08,0.08333333333333333,2,72,0.9644768086766184,0.08333333333333333,0.9644767782166603,0.0,1.0,0.0
high_to_low,18,6,9,1,72,3.0459958161388936e-08,0.125,1,72,3.0459958161388936e-08,0.125,2,72,0.9679398871010942,0.125,0.9679398566411361,0.0,1.0,0.0
high_to_low,18,6,12,1,72,3.0459958161388936e-08,0.16666666666666666,1,72,3.0459958161388936e-08,0.16666666666666666,2,72,0.9723609935393487,0.16666666666666666,0.9723609630793906,0.0,1.0,0.0
high_to_low,18,6,15,1,72,3.0459958161388936e-08,0.20833333333333334,1,72,3.0459958161388936e-08,0.20833333333333334,2,72,0.9720050526499833,0.20833333333333334,0.9720050221900252,0.0,1.0,0.0
high_to_low,18,6,18,1,72,3.0459958161388936e-08,0.25,1,72,3.0459958161388936e-08,0.25,2,72,0.9731392560652345,0.25,0.9731392256052764,0.0,1.0,0.0
high_to_low,18,6,21,1,72,3.0459958161388936e-08,0.2916666666666667,1,72,3.0459958161388936e-08,0.2916666666666667,2,72,0.9735042626194792,0.2916666666666667,0.9735042321595211,0.0,1.0,0.0
high_to_low,18,6,24,1,24,0.5522274470053834,1.0,1,72,3.0459958161388936e-08,0.3333333333333333,2,72,0.9737048850379172,0.3333333333333333,0.4214774380325338,0.0,0.0,0.0
high_to_low,18,6,27,1,24,0.5535952695766115,1.0,1,72,3.0459958161388936e-08,0.375,2,72,0.9739093171338129,0.375,0.42031404755720136,0.0,0.0,0.0
high_to_low,18,6,30,1,24,0.48682988056325094,1.0,1,72,3.0459958161388936e-08,0.4166666666666667,2,72,0.9716574339952803,0.4166666666666667,0.4848275534320293,0.0,0.0,0.0
high_to_low,18,6,33,2,72,0.974462344166648,0.4583333333333333,1,72,3.0459958161388936e-08,0.4583333333333333,2,72,0.9667016357331313,0.4583333333333333,0.007760708433516728,1.0,1.0,1.0
high_to_low,18,6,36,2,72,0.9715518222365402,0.5,1,72,3.0459958161388936e-08,0.5,2,72,0.9644063751717532,0.5,0.007145447064787036,1.0,1.0,1.0
high_to_low,18,6,39,2,72,0.9700443419816372,0.5416666666666666,1,72,3.0459958161388936e-08,0.5416666666666666,2,72,0.9634971178410787,0.5416666666666666,0.006547224140558527,1.0,1.0,1.0
high_to_low,18,6,42,2,72,0.968757043812383,0.5833333333333334,1,72,3.0459958161388936e-08,0.5833333333333334,2,72,0.961392615065452,0.5833333333333334,0.0073644287469309955,1.0,1.0,1.0
high_to_low,18,6,45,2,72,0.9677619459078426,0.625,1,72,3.0459958161388936e-08,0.625,2,72,0.9619736637840919,0.625,0.00578828212375071,1.0,1.0,1.0
high_to_low,18,6,48,2,72,0.9691311494559731,0.6666666666666666,1,72,3.0459958161388936e-08,0.6666666666666666,2,48,0.9706101740120999,1.0,0.0014790245561268067,1.0,0.0,0.0
high_to_low,18,6,51,2,48,0.9773344635983221,1.0,1,72,3.0459958161388936e-08,0.7083333333333334,2,48,0.9725323791024552,1.0,0.004802084495866943,1.0,1.0,1.0
high_to_low,18,6,54,2,48,0.9778428430567269,1.0,1,72,3.0459958161388936e-08,0.75,2,48,0.9708503073347304,1.0,0.006992535721996429,1.0,1.0,1.0
high_to_low,18,6,57,2,48,0.9774120686008272,1.0,1,72,3.0459958161388936e-08,0.7916666666666666,2,48,0.9671028165695253,1.0,0.010309252031301841,1.0,1.0,1.0
high_to_low,18,6,60,2,48,0.9783416135071601,1.0,1,72,3.0459958161388936e-08,0.8333333333333334,2,48,0.9701248407582467,1.0,0.008216772748913415,1.0,1.0,1.0
high_to_low,18,6,63,2,48,0.9772562880112206,1.0,1,72,3.0459958161388936e-08,0.875,2,48,0.9709053880413627,1.0,0.006350899969857826,1.0,1.0,1.0
high_to_low,18,6,66,2,48,0.9768434236026009,1.0,1,72,3.0459958161388936e-08,0.9166666666666666,2,48,0.9707667297595163,1.0,0.006076693843084624,1.0,1.0,1.0
high_to_low,18,6,69,2,48,0.9762998752268494,1.0,1,72,3.0459958161388936e-08,0.9583333333333334,2,48,0.9712266768465492,1.0,0.005073198380300181,1.0,1.0,1.0
high_to_low,18,6,72,2,48,0.9758819534293104,1.0,2,48,0.9893073420398942,1.0,2,48,0.9735655598050229,1.0,0.0023163936242874827,1.0,1.0,1.0
high_to_low,18,6,75,2,48,0.978495394413566,1.0,2,48,0.9910163031918924,1.0,2,48,0.9774520127216303,1.0,0.0010433816919357408,1.0,1.0,1.0
high_to_low,18,6,78,2,48,0.9818346602058258,1.0,2,48,0.9952953469770282,1.0,2,48,0.9781449004425832,1.0,0.003689759763242595,1.0,1.0,1.0
high_to_low,18,6,81,2,48,0.9834328331239476,1.0,2,48,0.999451824980063,1.0,2,48,0.9753552852628956,1.0,0.00807754786105197,1.0,1.0,1.0
high_to_low,18,6,84,2,48,0.9818448210395007,1.0,2,48,0.9999990215052298,1.0,2,48,0.9748967622492121,1.0,0.0069480587902885915,1.0,1.0,1.0
high_to_low,18,6,87,2,48,0.977306782976831,1.0,2,48,0.9974986539994667,1.0,2,48,0.9748890606487317,1.0,0.0024177223280993365,1.0,1.0,1.0
high_to_low,18,6,90,2,48,0.9786847154342299,1.0,2,48,0.9967722640679499,1.0,2,48,0.9792070136356337,1.0,0.0005222982014038147,1.0,1.0,1.0
high_to_low,18,6,93,2,48,0.9784594179588306,1.0,2,48,0.9999990215052298,1.0,2,48,0.977927019925484,1.0,0.0005323980333465927,1.0,1.0,1.0
high_to_low,18,6,96,2,48,0.9754513577984941,1.0,2,48,0.9999990215052298,1.0,2,48,0.9781641930143479,1.0,0.0027128352158537483,1.0,1.0,1.0
high_to_low,18,6,99,2,48,0.9747774645006096,1.0,2,72,0.9950140496779855,1.0,2,48,0.9779233125501271,1.0,0.0031458480495174523,1.0,1.0,1.0
high_to_low,18,6,102,2,48,0.9729391435991778,1.0,2,72,0.9958680737068727,1.0,2,48,0.9747255077107093,1.0,0.0017863641115315465,1.0,1.0,1.0
high_to_low,18,6,105,2,48,0.97408555656383,1.0,2,72,0.9946565003648071,1.0,2,48,0.9755551122611242,1.0,0.0014695556972942336,1.0,1.0,1.0
high_to_low,18,6,108,2,48,0.9726635100391339,1.0,2,72,0.9943263497033057,1.0,2,48,0.9744929830958655,1.0,0.0018294730567316453,1.0,1.0,1.0
high_to_low,18,6,111,2,48,0.9728726418961922,1.0,2,72,0.9943017876420792,1.0,2,48,0.9741435294279157,1.0,0.0012708875317235524,1.0,1.0,1.0
high_to_low,18,6,114,2,48,0.9715220627255315,1.0,2,72,0.995498895184425,1.0,2,48,0.9718813155879007,1.0,0.00035925286236915266,1.0,1.0,1.0
high_to_low,18,12,-60,1,48,0.38002937755780475,0.0,1,48,0.38002937755780475,0.0,1,24,0.8331294759959619,0.0,0.45310009843815713,1.0,0.0,0.0
high_to_low,18,12,-57,1,48,0.37040941586544623,0.0,1,48,0.37040941586544623,0.0,1,24,0.8334700536058288,0.0,0.4630606377403826,1.0,0.0,0.0
high_to_low,18,12,-54,1,24,0.3662269862913699,0.0,1,24,0.3662269862913699,0.0,1,24,0.8336419071344681,0.0,0.46741492084309816,1.0,1.0,1.0
high_to_low,18,12,-51,1,48,0.4311585487249659,0.0,1,48,0.4311585487249659,0.0,1,24,0.8380408702574768,0.0,0.40688232153251086,1.0,0.0,0.0
high_to_low,18,12,-48,1,48,0.45742181800750326,0.0,1,48,0.45742181800750326,0.0,1,24,0.8417609878174723,0.0,0.3843391698099691,1.0,0.0,0.0
high_to_low,18,12,-45,1,48,0.45001846318616423,0.0,1,48,0.45001846318616423,0.0,1,24,0.8415635915525176,0.0,0.39154512836635336,1.0,0.0,0.0
high_to_low,18,12,-42,1,48,0.573110916168838,0.0,1,48,0.573110916168838,0.0,1,24,0.8521477096311744,0.0,0.27903679346233634,1.0,0.0,0.0
high_to_low,18,12,-39,1,48,0.46341082725536276,0.0,1,48,0.46341082725536276,0.0,1,24,0.8487581619036451,0.0,0.3853473346482823,1.0,0.0,0.0
high_to_low,18,12,-36,1,48,0.47582003223484537,0.0,1,48,0.47582003223484537,0.0,1,24,0.8485424482274454,0.0,0.37272241599260003,1.0,0.0,0.0
high_to_low,18,12,-33,1,48,0.49895372597517834,0.0,1,48,0.49895372597517834,0.0,1,24,0.8492957178713426,0.0,0.3503419918961643,1.0,0.0,0.0
high_to_low,18,12,-30,1,48,0.46035284745203586,0.0,1,48,0.46035284745203586,0.0,1,24,0.848639749939655,0.0,0.3882869024876191,1.0,0.0,0.0
high_to_low,18,12,-27,1,48,0.5298676871774991,0.0,1,48,0.5298676871774991,0.0,1,24,0.8509165154608447,0.0,0.3210488282833456,1.0,0.0,0.0
high_to_low,18,12,-24,1,48,0.6014599993001059,0.0,1,48,0.6014599993001059,0.0,1,24,0.8544922649768563,0.0,0.2530322656767504,1.0,0.0,0.0
high_to_low,18,12,-21,1,48,0.6033513330891142,0.0,1,48,0.6033513330891142,0.0,1,24,0.8533904566559573,0.0,0.2500391235668431,1.0,0.0,0.0
high_to_low,18,12,-18,1,48,0.6692060269769031,0.0,1,48,0.6692060269769031,0.0,1,24,0.8555466401543385,0.0,0.18634061317743533,1.0,0.0,0.0
high_to_low,18,12,-15,1,72,0.024049432005765245,0.0,1,72,0.024049432005765245,0.0,1,24,0.8365504573585829,0.0,0.8125010253528177,1.0,0.0,0.0
high_to_low,18,12,-12,1,72,0.03687481483346724,0.0,1,72,0.03687481483346724,0.0,3,72,0.9927195127759308,0.0,0.9558446979424636,0.0,1.0,0.0
high_to_low,18,12,-9,1,72,3.0459958161388936e-08,0.0,1,72,3.0459958161388936e-08,0.0,3,72,0.9919893013647241,0.0,0.991989270904766,0.0,1.0,0.0
high_to_low,18,12,-6,1,72,3.0459958161388936e-08,0.0,1,72,3.0459958161388936e-08,0.0,3,72,0.992228778355925,0.0,0.9922287478959669,0.0,1.0,0.0
high_to_low,18,12,-3,1,72,3.0459958161388936e-08,0.0,1,72,3.0459958161388936e-08,0.0,3,72,0.9934567915707434,0.0,0.9934567611107853,0.0,1.0,0.0
high_to_low,18,12,0,1,72,3.0459958161388936e-08,0.0,1,72,3.0459958161388936e-08,0.0,1,24,0.781437599815998,0.0,0.7814375693560399,1.0,0.0,0.0
high_to_low,18,12,3,1,72,3.0459958161388936e-08,0.041666666666666664,1,72,3.0459958161388936e-08,0.041666666666666664,1,24,0.7747372670832419,0.125,0.7747372366232838,1.0,0.0,0.0
high_to_low,18,12,6,1,72,3.0459958161388936e-08,0.08333333333333333,1,72,3.0459958161388936e-08,0.08333333333333333,1,24,0.7765966285613853,0.25,0.7765965981014272,1.0,0.0,0.0
high_to_low,18,12,9,1,72,3.0459958161388936e-08,0.125,1,24,0.8248903165232184,0.375,2,72,0.9695243932352858,0.125,0.9695243627753277,0.0,1.0,0.0
high_to_low,18,12,12,1,72,3.0459958161388936e-08,0.16666666666666666,1,72,3.0459958161388936e-08,0.16666666666666666,2,72,0.9680813363972597,0.16666666666666666,0.9680813059373016,0.0,1.0,0.0
high_to_low,18,12,15,1,72,3.0459958161388936e-08,0.20833333333333334,1,72,3.0459958161388936e-08,0.20833333333333334,2,72,0.9698985998922547,0.20833333333333334,0.9698985694322966,0.0,1.0,0.0
high_to_low,18,12,18,1,72,3.0459958161388936e-08,0.25,2,72,0.9753045915378605,0.25,2,72,0.9727610078758555,0.25,0.9727609774158974,0.0,1.0,0.0
high_to_low,18,12,21,2,48,0.984184765953471,0.4375,2,48,0.9854224941321718,0.4375,2,72,0.9727252022057831,0.2916666666666667,0.011459563747687973,1.0,0.0,0.0
high_to_low,18,12,24,2,48,0.9866032735784368,0.5,2,48,0.9869922550472607,0.5,2,72,0.9738472745799788,0.3333333333333333,0.012755998998458029,1.0,0.0,0.0
high_to_low,18,12,27,2,48,0.9881903404179492,0.5625,2,48,0.9881083489842477,0.5625,2,72,0.9746599438202466,0.375,0.01353039659770261,1.0,0.0,0.0
high_to_low,18,12,30,2,48,0.9899985360162074,0.625,2,48,0.9889974524873423,0.625,2,72,0.9752104266013082,0.4166666666666667,0.014788109414899164,1.0,0.0,0.0
high_to_low,18,12,33,2,48,0.9910374724642462,0.6875,2,48,0.9904491631243683,0.6875,2,72,0.9744274572284702,0.4583333333333333,0.016610015235775988,1.0,0.0,0.0
high_to_low,18,12,36,2,48,0.9900307652570046,0.75,2,48,0.9908230641491464,0.75,2,72,0.9723331658671744,0.5,0.017697599389830176,1.0,0.0,0.0
high_to_low,18,12,39,2,72,0.9778983037541398,0.5416666666666666,2,48,0.990223509241841,0.8125,2,72,0.9689064817370333,0.5416666666666666,0.008991822017106466,1.0,1.0,1.0
high_to_low,18,12,42,2,72,0.9758086133052272,0.5833333333333334,2,72,0.9805202290054241,0.5833333333333334,2,72,0.9660065600677242,0.5833333333333334,0.009802053237502939,1.0,1.0,1.0
high_to_low,18,12,45,2,72,0.9744849258249674,0.625,2,72,0.9800328400418378,0.625,2,72,0.9652800883101863,0.625,0.009204837514781072,1.0,1.0,1.0
high_to_low,18,12,48,2,72,0.974015241623611,0.6666666666666666,2,72,0.9797603880116394,0.6666666666666666,2,72,0.9641596079664736,0.6666666666666666,0.009855633657137375,1.0,1.0,1.0
high_to_low,18,12,51,2,72,0.9739125604462345,0.7083333333333334,2,72,0.9793817533289965,0.7083333333333334,2,72,0.9656845380785382,0.7083333333333334,0.008228022367696375,1.0,1.0,1.0
high_to_low,18,12,54,2,72,0.9753720243092474,0.75,2,72,0.979542449715455,0.75,2,48,0.9741524356476182,1.0,0.0012195886616291896,1.0,0.0,0.0
high_to_low,18,12,57,2,72,0.9771156131730317,0.7916666666666666,2,72,0.9807916522796231,0.7916666666666666,2,48,0.9761917983169018,1.0,0.000923814856129912,1.0,0.0,0.0
high_to_low,18,12,60,2,48,0.9834109925812734,1.0,2,48,0.9881901829701557,1.0,2,48,0.976065039389244,1.0,0.007345953192029353,1.0,1.0,1.0
high_to_low,18,12,63,2,48,0.9830979856566716,1.0,2,48,0.9888207438819906,1.0,2,48,0.9742927883481863,1.0,0.00880519730848528,1.0,1.0,1.0
high_to_low,18,12,66,2,48,0.9830867748223819,1.0,2,48,0.9889900569983011,1.0,2,48,0.9755805197830242,1.0,0.0075062550393577565,1.0,1.0,1.0
high_to_low,18,12,69,2,48,0.9831314614384016,1.0,2,48,0.9899135549744944,1.0,2,48,0.9767938581543899,1.0,0.0063376032840116725,1.0,1.0,1.0
high_to_low,18,12,72,2,48,0.9833508606320933,1.0,2,48,0.9910407007198281,1.0,2,48,0.9769502979699577,1.0,0.006400562662135623,1.0,1.0,1.0
high_to_low,18,12,75,2,48,0.9826661411226769,1.0,2,48,0.9915455437233348,1.0,2,48,0.9773142794592985,1.0,0.005351861663378421,1.0,1.0,1.0
high_to_low,18,12,78,2,48,0.9822034497986588,1.0,2,48,0.9918379255012043,1.0,2,48,0.9784947050768099,1.0,0.0037087447218489,1.0,1.0,1.0
high_to_low,18,12,81,2,48,0.9835936991856533,1.0,2,48,0.9933477635259993,1.0,2,48,0.980601010356379,1.0,0.0029926888292742815,1.0,1.0,1.0
high_to_low,18,12,84,2,72,0.9818033166226807,1.0,2,48,0.9963800706049818,1.0,2,48,0.9808883476741833,1.0,0.0009149689484974077,1.0,0.0,0.0
high_to_low,18,12,87,2,72,0.9817240633480178,1.0,2,48,0.9985251419954944,1.0,2,48,0.9780656888571497,1.0,0.0036583744908680327,1.0,0.0,0.0
high_to_low,18,12,90,2,48,0.9830578859972664,1.0,2,48,0.998186426776313,1.0,2,48,0.980149783507825,1.0,0.0029081024894414,1.0,1.0,1.0
high_to_low,18,12,93,2,48,0.9815210687772754,1.0,2,48,0.9980194857940767,1.0,2,48,0.9815404237120624,1.0,1.9354934786997013e-05,1.0,1.0,1.0
high_to_low,18,12,96,2,48,0.9827350955308096,1.0,2,48,0.9999990215052298,1.0,2,48,0.9838942052146412,1.0,0.001159109683831594,1.0,1.0,1.0
high_to_low,18,12,99,2,48,0.9828409269389099,1.0,2,48,0.9999990215052298,1.0,2,48,0.9838250606484831,1.0,0.0009841337095731761,1.0,1.0,1.0
high_to_low,18,12,102,2,48,0.9827352611987049,1.0,2,72,0.9938666728535089,1.0,2,48,0.983910348079912,1.0,0.0011750868812070436,1.0,1.0,1.0
high_to_low,18,12,105,2,48,0.9827220000855529,1.0,2,72,0.9949656323406569,1.0,2,48,0.9837780405493871,1.0,0.0010560404638342291,1.0,1.0,1.0
high_to_low,18,12,108,2,48,0.9820776289286312,1.0,2,72,0.995337822926259,1.0,2,48,0.9826923721038111,1.0,0.0006147431751799548,1.0,1.0,1.0
high_to_low,19,1,-60,2,48,0.6895974578246598,0.0,2,48,0.6895974578246598,0.0,3,24,0.9999996600215905,0.0,0.3104022021969307,0.0,0.0,0.0
high_to_low,19,1,-57,2,48,0.687761012848991,0.0,2,48,0.687761012848991,0.0,3,24,0.9999996278611719,0.0,0.31223861501218086,0.0,0.0,0.0
high_to_low,19,1,-54,1,48,3.045995807355589e-08,0.0,1,48,3.045995807355589e-08,0.0,3,24,0.9999996767165172,0.0,0.9999996462565591,0.0,0.0,0.0
high_to_low,19,1,-51,1,48,3.045995807355589e-08,0.0,1,48,3.045995807355589e-08,0.0,3,24,0.9999996087902613,0.0,0.9999995783303032,0.0,0.0,0.0
high_to_low,19,1,-48,1,72,0.026568851079123768,0.0,1,72,0.026568851079123768,0.0,3,24,0.9999996398034731,0.0,0.9734307887243493,0.0,0.0,0.0
high_to_low,19,1,-45,1,72,0.008374496262125046,0.0,1,72,0.008374496262125046,0.0,2,24,0.9668122225307234,0.0,0.9584377262685984,0.0,0.0,0.0
high_to_low,19,1,-42,1,48,0.00828217273651614,0.0,1,48,0.00828217273651614,0.0,2,24,0.9694999873226527,0.0,0.9612178145861366,0.0,0.0,0.0
high_to_low,19,1,-39,1,72,0.016302891800035878,0.0,1,72,0.016302891800035878,0.0,2,24,0.9691946433900291,0.0,0.9528917515899933,0.0,0.0,0.0
high_to_low,19,1,-36,1,72,0.04552548989471176,0.0,1,72,0.04552548989471176,0.0,2,24,0.969156397415143,0.0,0.9236309075204313,0.0,0.0,0.0
high_to_low,19,1,-33,1,72,0.07733420852856972,0.0,1,72,0.07733420852856972,0.0,2,24,0.9719094537425074,0.0,0.8945752452139376,0.0,0.0,0.0
