transition,pre_phi,post_phi,horizon,relative_origin,n_seeds,mean_order,modal_order,mean_window,modal_window,mean_smoothness,median_smoothness,mean_selected_window_post_fraction,frac_lower_boundary,frac_upper_boundary,mean_outer_block_mse,mean_benchmark_block_mse,pooled_relative_rmsfe
low_to_high,0.0,0.8,6,105,30,1.7,2,48.8,72,0.7443607612066584,0.9636458230827636,1.0,0.16666666666666666,0.1,0.3333124035003045,0.943235028583004,0.5944506103942083
low_to_high,0.0,0.8,6,108,30,1.7333333333333334,2,48.0,24,0.7709559290312972,0.9670718843697144,1.0,0.13333333333333333,0.1,0.33852761258022535,1.1854168768997144,0.5343939050270708
low_to_high,0.0,0.8,6,111,30,1.7666666666666666,2,49.6,72,0.766195591546914,0.9728771004005907,1.0,0.16666666666666666,0.13333333333333333,0.48514853641744415,1.1458424679397283,0.6506911584692113
low_to_high,0.0,0.8,6,114,30,1.7666666666666666,2,50.4,72,0.7460719433895945,0.9722199202198631,1.0,0.2,0.1,0.5587205128059397,1.1474233365806379,0.6978072365269407
low_to_high,0.0,0.8,12,-60,30,2.1666666666666665,2,57.6,72,0.9573699183562476,0.9875723409435386,0.0,0.0,0.03333333333333333,0.48165686108173306,1.3494791888996487,0.5974282844106668
low_to_high,0.0,0.8,12,-57,30,2.1333333333333333,2,56.0,72,0.9547859016370516,0.9866580959692866,0.0,0.0,0.06666666666666667,0.4701692704110999,1.091882363701728,0.6562044856780146
low_to_high,0.0,0.8,12,-54,30,2.1,2,52.0,72,0.9597532503408023,0.9867907088755603,0.0,0.0,0.1,0.5384301721039433,0.8378240822154818,0.8016564192699116
low_to_high,0.0,0.8,12,-51,30,2.066666666666667,2,51.2,72,0.9616232887304502,0.9861056874042745,0.0,0.0,0.13333333333333333,0.5786104806136021,1.2863063824947665,0.6706886172788877
low_to_high,0.0,0.8,12,-48,30,2.033333333333333,2,53.6,72,0.9610279357913593,0.985187032358896,0.0,0.0,0.03333333333333333,0.5332869186065928,1.2145796945349259,0.6626244506858745
low_to_high,0.0,0.8,12,-45,30,2.033333333333333,2,49.6,72,0.9626975401783917,0.986711947722797,0.0,0.0,0.06666666666666667,0.47088227744321837,0.9650346985777444,0.69852942976746
low_to_high,0.0,0.8,12,-42,30,2.0,2,48.8,72,0.9608102465835755,0.9860421990622906,0.0,0.0,0.1,0.45622190756267705,1.2200742305224503,0.6114978590439865
low_to_high,0.0,0.8,12,-39,30,1.9666666666666666,2,46.4,24,0.9601855494582942,0.9847094628212094,0.0,0.0,0.06666666666666667,0.471939111712028,1.1123931412053116,0.65134912515723
low_to_high,0.0,0.8,12,-36,30,1.9666666666666666,2,49.6,72,0.9568320230683914,0.9786776442526962,0.0,0.0,0.03333333333333333,0.5204859707528896,1.2641819338647102,0.6416522539605661
low_to_high,0.0,0.8,12,-33,30,1.9666666666666666,2,49.6,72,0.9567100866862447,0.978412621407597,0.0,0.0,0.03333333333333333,0.5231403574845891,1.0048704810269191,0.7215294601534857
low_to_high,0.0,0.8,12,-30,30,1.9333333333333333,2,48.0,24,0.9603311187969946,0.9773494287565256,0.0,0.0,0.03333333333333333,0.41723107880372823,1.011419524406475,0.6422774270101899
low_to_high,0.0,0.8,12,-27,30,1.9,2,46.4,24,0.9607765093122721,0.9776282926051558,0.0,0.0,0.03333333333333333,0.4637378407014666,1.2922246547166667,0.5990557710574793
low_to_high,0.0,0.8,12,-24,30,1.9,2,46.4,24,0.9657458156360098,0.9762056618125379,0.0,0.0,0.03333333333333333,0.38982255204278005,1.2936331593842572,0.5489438331508043
low_to_high,0.0,0.8,12,-21,30,1.9,2,46.4,24,0.9663446967100293,0.9772135560932942,0.0,0.0,0.03333333333333333,0.40662344546267604,1.4438695703681919,0.5306793959498973
low_to_high,0.0,0.8,12,-18,30,1.8666666666666667,2,46.4,24,0.9655993921478944,0.9762195436689518,0.0,0.0,0.03333333333333333,0.44478391729119043,1.744825251690233,0.5048920923241945
low_to_high,0.0,0.8,12,-15,30,1.9333333333333333,2,48.8,72,0.9667721428325452,0.9770626052216151,0.0,0.0,0.03333333333333333,0.35927678088384934,1.310353626591688,0.5236249331147887
low_to_high,0.0,0.8,12,-12,30,2.066666666666667,2,52.0,72,0.9735250115783783,0.9788913974053958,0.0,0.0,0.03333333333333333,0.43472718727396165,1.4636334601404313,0.5449946461841353
low_to_high,0.0,0.8,12,-9,30,2.033333333333333,2,50.4,72,0.9732286416503115,0.9784833864636231,0.0,0.0,0.03333333333333333,0.43859856292828925,1.7840957610920536,0.49582054855974655
low_to_high,0.0,0.8,12,-6,30,2.066666666666667,2,52.0,72,0.9653465391028112,0.978152400231026,0.0,0.0,0.03333333333333333,0.4204259901354189,1.6367518911562693,0.5068195420283362
low_to_high,0.0,0.8,12,-3,30,2.066666666666667,2,46.4,24,0.9597734898330159,0.9812713716362312,0.0,0.0,0.06666666666666667,0.48181507925624434,1.9135055922271493,0.5017938404848379
low_to_high,0.0,0.8,12,0,30,2.0,2,48.8,72,0.9518431693546391,0.9765568262628783,0.0,0.0,0.06666666666666667,0.408212685989601,1.7742663590258698,0.479660371487105
low_to_high,0.0,0.8,12,3,30,2.0,2,52.0,72,0.9517451870027797,0.9739283920335525,0.07152777777777779,0.0,0.06666666666666667,0.43303316465914204,1.5410005333115042,0.5301016852942018
low_to_high,0.0,0.8,12,6,30,2.033333333333333,2,52.8,72,0.9607179731485354,0.97550077574055,0.1388888888888889,0.0,0.06666666666666667,0.6956230644005855,1.8029547776678598,0.6211472542013818
low_to_high,0.0,0.8,12,9,30,2.033333333333333,2,52.8,72,0.9615432925301061,0.9734668129520043,0.20416666666666666,0.0,0.1,0.781754531521598,1.7514751387368763,0.6680872984684771
low_to_high,0.0,0.8,12,12,30,1.9666666666666666,2,48.8,72,0.9540145235543348,0.9763282904776875,0.30277777777777776,0.0,0.06666666666666667,0.6870961826586821,1.8938309008201275,0.602335095810986
low_to_high,0.0,0.8,12,15,30,1.9666666666666666,2,48.8,48,0.9541371728882961,0.9766137996671419,0.3715277777777778,0.0,0.03333333333333333,0.5623381721302885,1.6378015897736617,0.585960226598197
low_to_high,0.0,0.8,12,18,30,1.9666666666666666,2,48.8,48,0.9625786856375641,0.9776822683290154,0.44583333333333336,0.0,0.03333333333333333,0.48063239826310983,1.2853604905718414,0.6114966017389523
low_to_high,0.0,0.8,12,21,30,1.9666666666666666,2,48.8,48,0.9585032664895949,0.9795746811306825,0.5104166666666666,0.0,0.03333333333333333,0.6086732927766135,1.2906605781037468,0.6867301272439698
low_to_high,0.0,0.8,12,24,30,2.066666666666667,2,51.2,48,0.9587673467828705,0.978839394358144,0.5444444444444444,0.0,0.0,0.6885940272597567,1.3681494888905439,0.709438657213627
low_to_high,0.0,0.8,12,27,30,2.066666666666667,2,52.0,72,0.9590108442123391,0.9801865513147083,0.5895833333333333,0.0,0.0,0.7417611552374155,1.434395386952331,0.7191137671615183
low_to_high,0.0,0.8,12,30,30,2.0,2,49.6,48,0.955619743113594,0.9798867905415354,0.65,0.0,0.06666666666666667,0.7017544166964718,1.5982015308110697,0.6626387150309176
low_to_high,0.0,0.8,12,33,30,2.0,2,48.8,48,0.9636510436286903,0.9812176759285693,0.7020833333333333,0.0,0.03333333333333333,0.569229039440035,1.6677789102433969,0.5842171274305166
low_to_high,0.0,0.8,12,36,30,1.9333333333333333,2,47.2,48,0.9629811047823271,0.9787189303284018,0.7583333333333333,0.0,0.03333333333333333,0.4939141288755914,1.5983926023301682,0.555883770242965
low_to_high,0.0,0.8,12,39,30,1.9,2,48.0,24,0.961086609965962,0.9778089219386359,0.7847222222222222,0.0,0.03333333333333333,0.4424604930827446,1.71912022544704,0.5073225007751181
low_to_high,0.0,0.8,12,42,30,1.9333333333333333,2,47.2,24,0.9588851775393468,0.9762732686300837,0.8236111111111111,0.0,0.0,0.5841983121944084,1.5402030799275779,0.6158729861845501
low_to_high,0.0,0.8,12,45,30,1.9333333333333333,2,45.6,24,0.9589861871005888,0.9778526252867787,0.86875,0.0,0.03333333333333333,0.6161496442009875,1.8307199255383897,0.5801391132680789
low_to_high,0.0,0.8,12,48,30,1.9,2,48.8,72,0.9570975934240169,0.9778334558221162,0.8777777777777778,0.0,0.03333333333333333,0.7086081750039025,2.095935838936204,0.5814522926362427
low_to_high,0.0,0.8,12,51,30,1.8666666666666667,2,51.2,72,0.9553318485090384,0.9777309568206716,0.8833333333333333,0.0,0.0,0.704475995417655,1.7495691283372403,0.6345524807045253
low_to_high,0.0,0.8,12,54,30,1.8,2,48.8,72,0.9469452924326932,0.9766052164058354,0.9083333333333333,0.0,0.0,0.5898323566807412,2.137427149134887,0.5253135895279625
low_to_high,0.0,0.8,12,57,30,1.8666666666666667,2,48.0,24,0.9466841436540856,0.9791804193079741,0.9305555555555556,0.0,0.0,0.6094159648807794,2.4645152721398875,0.4972687375860694
low_to_high,0.0,0.8,12,60,30,1.9,2,48.8,72,0.955216745994084,0.9792768130336078,0.9388888888888889,0.0,0.0,0.6446156453119805,2.5373602085557225,0.5040334492336717
low_to_high,0.0,0.8,12,63,30,1.9333333333333333,2,48.8,72,0.9517600536810097,0.9786357811512356,0.9541666666666667,0.0,0.0,0.7301904074810737,2.324703130979663,0.560446693651441
low_to_high,0.0,0.8,12,66,30,1.8666666666666667,2,46.4,24,0.935080925872949,0.9771749633232505,0.9722222222222222,0.0,0.0,0.5957361365904148,2.1947670476612395,0.5209940419825476
low_to_high,0.0,0.8,12,69,30,1.8333333333333333,2,45.6,48,0.9314199541836516,0.9776412896168656,0.9902777777777778,0.0,0.0,0.5603892120182022,2.080743406008515,0.518962072822165
low_to_high,0.0,0.8,12,72,30,1.9,2,46.4,48,0.935935413591031,0.9790575957927455,1.0,0.0,0.0,0.5586727279792382,2.320930186636046,0.4906227666778536
low_to_high,0.0,0.8,12,75,30,1.9666666666666666,2,50.4,48,0.9419867899509894,0.9788341367490971,1.0,0.0,0.03333333333333333,0.5529150524946692,2.027502451551482,0.5222140024305557
low_to_high,0.0,0.8,12,78,30,1.9666666666666666,2,49.6,72,0.9451447081590147,0.9792934696717611,1.0,0.0,0.03333333333333333,0.565150445191078,2.38977171699532,0.4862995061769022
low_to_high,0.0,0.8,12,81,30,1.9333333333333333,2,49.6,72,0.9487785657295493,0.9798446153184872,1.0,0.0,0.06666666666666667,0.5404594697431208,2.205113727856209,0.4950693832418337
low_to_high,0.0,0.8,12,84,30,1.9333333333333333,2,52.8,72,0.9484656847330576,0.9817813408451229,1.0,0.0,0.03333333333333333,0.5395972074123055,2.5075462708792995,0.4638850419754558
low_to_high,0.0,0.8,12,87,30,1.9,2,56.8,72,0.9478192998068361,0.9760727745151354,1.0,0.0,0.06666666666666667,0.5080988475772735,2.4082421009849804,0.45932917661449174
low_to_high,0.0,0.8,12,90,30,1.9,2,53.6,72,0.9477066343114967,0.981538388214857,1.0,0.0,0.1,0.503281286956658,2.8286701109912338,0.42180744473636345
low_to_high,0.0,0.8,12,93,30,1.9,2,54.4,72,0.9335224090864471,0.9817923253990585,1.0,0.0,0.1,0.528705268169276,2.712415640600135,0.4414979576975698
low_to_high,0.0,0.8,12,96,30,1.8666666666666667,2,54.4,72,0.9163681589239077,0.9805525573862608,1.0,0.03333333333333333,0.1,0.5127525263619369,2.6278524419341167,0.44172646197550547
low_to_high,0.0,0.8,12,99,30,1.8666666666666667,2,54.4,72,0.8926180648106458,0.9801618739758369,1.0,0.06666666666666667,0.06666666666666667,0.6171148763807522,2.55864420551898,0.49110918706121554
low_to_high,0.0,0.8,12,102,30,1.8666666666666667,2,55.2,72,0.9046472724716966,0.9806432609881803,1.0,0.06666666666666667,0.1,0.6287414626569158,2.644198597085272,0.4876284267577907
low_to_high,0.0,0.8,12,105,30,1.8666666666666667,2,56.0,72,0.9036170920270562,0.980598606026277,1.0,0.06666666666666667,0.06666666666666667,0.6612030210349598,3.0948778618822343,0.46221672638270767
low_to_high,0.0,0.8,12,108,30,1.9,2,55.2,72,0.896233995884765,0.982396767770716,1.0,0.06666666666666667,0.1,0.7550910748515537,3.529625596392275,0.4625251454253
stable_high,0.8,0.8,1,-60,30,1.5,1,45.6,48,0.4439436464645576,0.4778396716030454,0.0,0.23333333333333334,0.03333333333333333,0.1495220520851491,0.1663339778574988,0.9481174450511226
stable_high,0.8,0.8,1,-57,30,1.5333333333333334,1,41.6,48,0.47014831216703185,0.4827379744866587,0.0,0.13333333333333333,0.03333333333333333,0.11321879376968644,0.09573178961629779,1.0875047760548413
stable_high,0.8,0.8,1,-54,30,1.5,1,43.2,48,0.46147061774349335,0.48789388898197283,0.0,0.2,0.03333333333333333,0.0827000165155184,0.05843575791302145,1.189634245457852
stable_high,0.8,0.8,1,-51,30,1.4666666666666666,1,40.0,48,0.45206241261038305,0.46388556320763996,0.0,0.16666666666666666,0.03333333333333333,0.10142829206092327,0.08561234985320994,1.0884571773665896
stable_high,0.8,0.8,1,-48,30,1.5,1,41.6,24,0.47188048683949296,0.48208528250299,0.0,0.1,0.03333333333333333,0.1391101824553236,0.13059535384211926,1.0320853106140078
stable_high,0.8,0.8,1,-45,30,1.4333333333333333,1,44.0,48,0.42528773827241284,0.3724006108596587,0.0,0.2,0.03333333333333333,0.08418118625541555,0.07654431852924201,1.0486994500362463
stable_high,0.8,0.8,1,-42,30,1.4333333333333333,1,43.2,48,0.4285938928739662,0.3626046731400777,0.0,0.16666666666666666,0.03333333333333333,0.11367752313034186,0.0787450001865524,1.201505621279397
stable_high,0.8,0.8,1,-39,30,1.4,1,42.4,48,0.41771672103099267,0.36369726716375217,0.0,0.16666666666666666,0.0,0.09277117990166886,0.08458950708971234,1.047244993746496
stable_high,0.8,0.8,1,-36,30,1.4,1,40.8,24,0.41393689905572967,0.333688817401403,0.0,0.16666666666666666,0.0,0.2005248772931916,0.1804110485822224,1.0542717374729353
stable_high,0.8,0.8,1,-33,30,1.3,1,42.4,24,0.3523219060675008,0.2751003787925422,0.0,0.23333333333333334,0.0,0.185664756335108,0.12741677985203348,1.2071227179974133
stable_high,0.8,0.8,1,-30,30,1.2666666666666666,1,45.6,24,0.3248929371099874,0.23037839128186005,0.0,0.26666666666666666,0.0,0.08712469838221827,0.0679743888645876,1.1321344033925451
stable_high,0.8,0.8,1,-27,30,1.2,1,44.8,48,0.30039238973097504,0.1827045496640773,0.0,0.26666666666666666,0.0,0.1175180597382611,0.11946326213018059,0.9918251609440101
stable_high,0.8,0.8,1,-24,30,1.2333333333333334,1,43.2,24,0.3079164647062253,0.20773801540002176,0.0,0.26666666666666666,0.0,0.15116732503244454,0.13421763027192563,1.0612658285550465
stable_high,0.8,0.8,1,-21,30,1.2333333333333334,1,48.0,48,0.3104730988466053,0.21032314103041344,0.0,0.26666666666666666,0.0,0.11010873449292365,0.12833301673356043,0.9262787137694667
stable_high,0.8,0.8,1,-18,30,1.2333333333333334,1,43.2,24,0.30899201984890345,0.23210801255215163,0.0,0.2,0.0,0.12156620626285672,0.1505328496258938,0.8986504381561538
stable_high,0.8,0.8,1,-15,30,1.2,1,44.0,48,0.3051933995538819,0.2323637598419812,0.0,0.3,0.0,0.13279134868032158,0.13334316532135393,0.9979286950236357
stable_high,0.8,0.8,1,-12,30,1.2333333333333334,1,43.2,24,0.3061210994023596,0.23143968225179,0.0,0.36666666666666664,0.0,0.08719009887290917,0.08821063196874572,0.994198533787056
stable_high,0.8,0.8,1,-9,30,1.2,1,44.0,48,0.2872923191961698,0.2064831220585159,0.0,0.36666666666666664,0.0,0.09347985739551498,0.10465202941215461,0.9451161694023357
stable_high,0.8,0.8,1,-6,30,1.3333333333333333,1,44.8,48,0.3488746826826251,0.3299737919471182,0.0,0.3333333333333333,0.0,0.12917040136775906,0.13303304695279858,0.9853754444237617
stable_high,0.8,0.8,1,-3,30,1.3333333333333333,1,39.2,24,0.38494439143285475,0.38686168500095275,0.0,0.36666666666666664,0.0,0.13956806536509392,0.15572124796065212,0.9467146365125299
stable_high,0.8,0.8,1,0,30,1.3666666666666667,1,45.6,24,0.37794343042962564,0.37017688600125964,0.0,0.36666666666666664,0.0,0.11361113347749138,0.13188812518099824,0.9281274106751449
stable_high,0.8,0.8,1,3,30,1.3333333333333333,1,47.2,48,0.34002734419600117,0.23741124517814757,0.07569444444444445,0.36666666666666664,0.0,0.04299828772858074,0.048651589256215835,0.9401065206478469
stable_high,0.8,0.8,1,6,30,1.3333333333333333,1,46.4,48,0.3627595259745566,0.28232525885725995,0.15277777777777776,0.4,0.0,0.09264458196064176,0.09013673966708273,1.0138158820059298
stable_high,0.8,0.8,1,9,30,1.2666666666666666,1,43.2,48,0.33517875860766216,0.1943469623014163,0.24583333333333332,0.4,0.0,0.16888720748076416,0.15869488177200392,1.031613263701844
stable_high,0.8,0.8,1,12,30,1.3333333333333333,1,44.8,48,0.3163592602620068,0.10138815732852241,0.3222222222222222,0.43333333333333335,0.0,0.11608193978249587,0.12355907012423999,0.9692705394571576
stable_high,0.8,0.8,1,15,30,1.3333333333333333,1,44.8,24,0.3125659345528168,0.15561094273797826,0.4097222222222222,0.4,0.0,0.14810522780596816,0.14030993049273033,1.0274033784506937
stable_high,0.8,0.8,1,18,30,1.3333333333333333,1,48.0,48,0.3145455035469309,0.11267544823641197,0.45,0.4,0.0,0.11771392993501797,0.10312364424483365,1.0684022736077805
stable_high,0.8,0.8,1,21,30,1.3333333333333333,1,48.8,48,0.3162806011560886,0.1172961363203707,0.5104166666666666,0.36666666666666664,0.0,0.11251636984448081,0.08046331326762496,1.1825211038402845
stable_high,0.8,0.8,1,24,30,1.2666666666666666,1,44.8,48,0.3277971520471199,0.11385036556081471,0.6333333333333333,0.36666666666666664,0.0,0.13223687143764196,0.13243206789300438,0.9992627600009588
stable_high,0.8,0.8,1,27,30,1.2333333333333334,1,45.6,48,0.2796815412974309,0.06752255601365947,0.6479166666666667,0.43333333333333335,0.0,0.09126765902484107,0.08873702650459783,1.014158931361052
stable_high,0.8,0.8,1,30,30,1.2666666666666666,1,44.0,48,0.3039111932798272,0.09840007743988209,0.7208333333333333,0.4666666666666667,0.0,0.14558585679729572,0.1388859559316019,1.0238360732742442
stable_high,0.8,0.8,1,33,30,1.2666666666666666,1,45.6,48,0.3247196861539832,0.23627047189598158,0.7354166666666667,0.4,0.0,0.08620832957958721,0.10055698933687553,0.9259093803637131
stable_high,0.8,0.8,1,36,30,1.3333333333333333,1,44.8,48,0.3550081768495827,0.23458368038758623,0.7833333333333333,0.3333333333333333,0.0,0.13915246652524918,0.09805221281353224,1.1912879662765283
stable_high,0.8,0.8,1,39,30,1.3666666666666667,1,45.6,48,0.3851921916190774,0.328667230880594,0.8118055555555556,0.3,0.0,0.14076198592579212,0.14952100679212144,0.9702677275005
stable_high,0.8,0.8,1,42,30,1.3,1,44.0,24,0.35896576334636005,0.32042748390316134,0.8569444444444444,0.3,0.0,0.13641472621751083,0.09339822032036804,1.208540829900243
stable_high,0.8,0.8,1,45,30,1.3333333333333333,1,48.8,48,0.34449865025792004,0.3017767652178206,0.8604166666666667,0.3333333333333333,0.0,0.17308978436683134,0.1632852882433013,1.0295849599699904
stable_high,0.8,0.8,1,48,30,1.2666666666666666,1,48.8,48,0.305487536742543,0.2190893512283783,0.9111111111111111,0.43333333333333335,0.0,0.10467623831765387,0.11063457652373607,0.97269932550071
stable_high,0.8,0.8,1,51,30,1.4,1,48.8,48,0.3840927510461944,0.33706983168169746,0.9125,0.3333333333333333,0.0,0.0610806040600175,0.07889061418029719,0.879911498724869
stable_high,0.8,0.8,1,54,30,1.3666666666666667,1,47.2,48,0.3571541009677691,0.24051373773511514,0.925,0.3333333333333333,0.0,0.09210190164963687,0.10727994780510566,0.9265631453408175
stable_high,0.8,0.8,1,57,30,1.3333333333333333,1,43.2,48,0.34986869172166496,0.27685246371036365,0.9722222222222222,0.36666666666666664,0.0,0.15620554276083132,0.15980919293520926,0.9886608593906783
stable_high,0.8,0.8,1,60,30,1.3333333333333333,1,43.2,48,0.36910968280865936,0.3366418604818982,0.9722222222222222,0.3,0.0,0.15188977095465256,0.17531846908117296,0.9307872566980256
stable_high,0.8,0.8,1,63,30,1.3333333333333333,1,45.6,48,0.3738409295576867,0.35951912584441886,0.9791666666666666,0.3333333333333333,0.0,0.12898627555026446,0.1352189870056961,0.9766813894003853
stable_high,0.8,0.8,1,66,30,1.3333333333333333,1,41.6,48,0.3677297682296657,0.27765215026699586,0.9916666666666667,0.3,0.0,0.11880009249439019,0.13046984055665514,0.9542305654682662
stable_high,0.8,0.8,1,69,30,1.3333333333333333,1,41.6,48,0.3481217120143581,0.24439339945897967,0.9972222222222222,0.3333333333333333,0.0,0.12997295403548406,0.16219431796464806,0.8951765088616388
stable_high,0.8,0.8,1,72,30,1.3666666666666667,1,41.6,48,0.37389595946361925,0.2903346269556367,1.0,0.3,0.0,0.11275130208987673,0.13621430955138392,0.9098072982153065
stable_high,0.8,0.8,1,75,30,1.3333333333333333,1,42.4,48,0.3671715858995517,0.2398431561392103,1.0,0.23333333333333334,0.0,0.14049330235185428,0.1241145865135252,1.0639381897884832
stable_high,0.8,0.8,1,78,30,1.3,1,43.2,48,0.35925888911703674,0.2809864150052381,1.0,0.3,0.0,0.06898465181653891,0.08425847639543692,0.9048350963195194
stable_high,0.8,0.8,1,81,30,1.2666666666666666,1,44.0,48,0.3392409004833183,0.31940809674172144,1.0,0.3333333333333333,0.0,0.1157514695418926,0.12557226853667666,0.9600998163898308
stable_high,0.8,0.8,1,84,30,1.2666666666666666,1,44.8,48,0.33387127173065617,0.2923548646058062,1.0,0.26666666666666666,0.0,0.13016264584309836,0.14509443181776496,0.9471479223236651
stable_high,0.8,0.8,1,87,30,1.2666666666666666,1,47.2,48,0.31096103816870746,0.12563929694813075,1.0,0.43333333333333335,0.0,0.13418029728908212,0.09131756972088649,1.2121802462311324
stable_high,0.8,0.8,1,90,30,1.2666666666666666,1,44.0,48,0.3064589066053498,0.16031492731109498,1.0,0.4,0.0,0.08837025867484635,0.11992136602665002,0.8584297883519946
stable_high,0.8,0.8,1,93,30,1.3333333333333333,1,48.0,48,0.3447039322038029,0.2674501680862721,1.0,0.36666666666666664,0.0,0.07896073577779747,0.12217235823563467,0.8039316278999172
stable_high,0.8,0.8,1,96,30,1.3333333333333333,1,46.4,48,0.3344350723572712,0.20845350647690264,1.0,0.4,0.0,0.1987806539501333,0.20073408230621545,0.9951223927479673
stable_high,0.8,0.8,1,99,30,1.3,1,46.4,48,0.32068149401776264,0.21493627960987896,1.0,0.36666666666666664,0.0,0.14872762881657878,0.19120996373708732,0.8819431012372834
stable_high,0.8,0.8,1,102,30,1.3333333333333333,1,43.2,48,0.3526121097222991,0.2404698208248814,1.0,0.4,0.0,0.11464651001852146,0.10116806796043493,1.06453192736416
stable_high,0.8,0.8,1,105,30,1.3333333333333333,1,43.2,48,0.339865351859847,0.22390157487476126,1.0,0.36666666666666664,0.0,0.1119223437427132,0.10686619188341061,1.0233830771247925
stable_high,0.8,0.8,1,108,30,1.3333333333333333,1,50.4,48,0.3509054835075707,0.26861467992280985,1.0,0.4,0.0,0.1787609363304069,0.20718402030295985,0.928876942120944
stable_high,0.8,0.8,1,111,30,1.3,1,44.8,48,0.2999094584467794,0.09192807624944643,1.0,0.43333333333333335,0.0,0.13150007671661615,0.156073430451271,0.9179066474585859
stable_high,0.8,0.8,1,114,30,1.3,1,45.6,48,0.34082412492565123,0.24835791421598014,1.0,0.4,0.0,0.11934973759450153,0.17198127127547663,0.8330482507731917
stable_high,0.8,0.8,1,117,30,1.3333333333333333,1,41.6,48,0.3529055834221133,0.3127790482619426,1.0,0.36666666666666664,0.0,0.10968978333469383,0.1210047346476609,0.9520985582362212
stable_high,0.8,0.8,3,-60,30,1.5333333333333334,1,44.8,48,0.473471719311673,0.37847737752953853,0.0,0.26666666666666666,0.03333333333333333,0.25564227318185145,0.283781402426935,0.9491270917518134
stable_high,0.8,0.8,3,-57,30,1.4666666666666666,1,43.2,24,0.5029392632501383,0.48499888518970946,0.0,0.16666666666666666,0.0,0.19554195767987584,0.19691433303509737,0.9965092056473713
stable_high,0.8,0.8,3,-54,30,1.4666666666666666,1,43.2,24,0.5044025645284662,0.4803270224728285,0.0,0.2,0.0,0.1886929826720037,0.1558388991465372,1.1003730338881546
stable_high,0.8,0.8,3,-51,30,1.4,1,42.4,48,0.4701226477296336,0.4156909785426282,0.0,0.16666666666666666,0.0,0.332775151624923,0.2283897675918802,1.2070829726036791
stable_high,0.8,0.8,3,-48,30,1.4,1,42.4,48,0.48531873195542946,0.47674395539496495,0.0,0.1,0.0,0.19883948560958312,0.22656981125892434,0.9368073598816755
stable_high,0.8,0.8,3,-45,30,1.4666666666666666,1,40.8,24,0.5548198599840167,0.596977498544588,0.0,0.06666666666666667,0.0,0.25732413778870783,0.18460754281574912,1.1806346968857608
stable_high,0.8,0.8,3,-42,30,1.4,1,37.6,24,0.5238577885928797,0.4951908185385848,0.0,0.13333333333333333,0.0,0.20707844206335999,0.16898282344709525,1.1069962848289914
stable_high,0.8,0.8,3,-39,30,1.4,1,38.4,24,0.5175825372409191,0.45607642864365805,0.0,0.13333333333333333,0.0,0.15159940110593792,0.17189330694132507,0.9391160424034846
stable_high,0.8,0.8,3,-36,30,1.3666666666666667,1,42.4,24,0.46551480750139035,0.3631094305537626,0.0,0.13333333333333333,0.0,0.2703797222871345,0.30225958930583013,0.9457950023887438
stable_high,0.8,0.8,3,-33,30,1.4,1,47.2,48,0.45516996084126354,0.3449592446007551,0.0,0.2,0.0,0.2515674511928513,0.20595998401757407,1.1051870822033993
stable_high,0.8,0.8,3,-30,30,1.4333333333333333,1,42.4,24,0.4534497056338798,0.3348411538465865,0.0,0.26666666666666666,0.03333333333333333,0.2296563335461239,0.20530530582707524,1.0576430670536794
stable_high,0.8,0.8,3,-27,30,1.4,1,42.4,24,0.4529747724005813,0.3787566127658234,0.0,0.23333333333333334,0.0,0.2926931799972015,0.352113864264238,0.9117268374597388
stable_high,0.8,0.8,3,-24,30,1.4333333333333333,1,42.4,24,0.49541738772756777,0.42953136634150557,0.0,0.2,0.0,0.22071591112871908,0.2100059442853721,1.0251821294503458
stable_high,0.8,0.8,3,-21,30,1.3666666666666667,1,45.6,24,0.44847438089427233,0.3769336004416917,0.0,0.2,0.0,0.194039465926561,0.23914525848687385,0.9007704861192863
stable_high,0.8,0.8,3,-18,30,1.3333333333333333,1,47.2,48,0.41199680133397987,0.3234504728274701,0.0,0.2,0.0,0.25390392626818803,0.31656454072150564,0.89557832674966
stable_high,0.8,0.8,3,-15,30,1.3333333333333333,1,50.4,48,0.4171993116880399,0.28448587029334366,0.0,0.26666666666666666,0.0,0.1536390445147369,0.22551345421938818,0.8254002008574172
stable_high,0.8,0.8,3,-12,30,1.3666666666666667,1,49.6,72,0.4493713325489227,0.49570207798114374,0.0,0.3,0.0,0.19476909022350145,0.20832830518139187,0.9669096117775757
stable_high,0.8,0.8,3,-9,30,1.3666666666666667,1,52.0,72,0.44029372692995994,0.39033317839808607,0.0,0.3,0.0,0.31643598227242753,0.3279799850907122,0.9822437180664708
stable_high,0.8,0.8,3,-6,30,1.4333333333333333,1,49.6,48,0.454748297978574,0.4046816297138075,0.0,0.3333333333333333,0.03333333333333333,0.2466012637069475,0.2319743451850103,1.0310451179163156
stable_high,0.8,0.8,3,-3,30,1.3333333333333333,1,46.4,48,0.4193501230673479,0.31589252408047175,0.0,0.36666666666666664,0.0,0.22910142012968226,0.30816983573703727,0.8622214586058974
stable_high,0.8,0.8,3,0,30,1.3333333333333333,1,46.4,48,0.43013108424564905,0.35634809566117803,0.0,0.36666666666666664,0.0,0.2744282636778335,0.3311451834457714,0.9103432945959292
