seed,transition,pre_phi,post_phi,horizon,regime_point,outer_origin,relative_origin,post_observations_seen,inner_origin_count,inner_origin_earliest,inner_origin_latest,inner_origin_post_fraction,selected_window_pre_count,selected_window_post_count,selected_window_post_fraction,forecast_block_relation,selected_order,selected_window,selected_lambda,selected_smoothness,inner_objective,search_source,n_stationary_points,outer_block_mse,benchmark_block_mse,relative_rmsfe_block,selector_max_inner_origins,selector_validation_span_observations,inner_step
0,stable_low,0.0,0.0,1,180,234,54,54,5,219,231,1.0,0,24,1.0,post,1,24,30.076320123286965,0.9271457996686945,0.3291253509352565,stationary_minimum,2,1.143309534704806,1.2835344331733705,0.943796039831303,5,12,3
0,stable_low,0.0,0.0,1,180,237,57,57,5,222,234,1.0,15,57,0.7916666666666666,post,2,72,26489122129.84347,1.00000035924574,0.17886802080238354,upper_boundary,2,1.2962991998900497,0.4470105129163999,1.7029180858420534,5,12,3
0,stable_low,0.0,0.0,1,180,240,60,60,5,225,237,1.0,12,60,0.8333333333333334,post,2,72,26489122129.84347,1.00000035924574,0.3412732109677862,upper_boundary,2,1.6996685654156989,0.10235019513494864,4.075095432482677,5,12,3
0,stable_low,0.0,0.0,1,180,243,63,63,5,228,240,1.0,0,24,1.0,post,3,24,1106.706423321272,0.9526631702719061,0.3815680142925192,stationary_minimum,2,0.9938622769863987,0.2349768385999996,2.056603521882741,5,12,3
0,stable_low,0.0,0.0,1,180,246,66,66,5,231,243,1.0,0,24,1.0,post,1,24,1.522997974471263e-08,3.0459958149967166e-08,0.44012312286007005,lower_boundary,1,1.0342949385726399,1.0342949465878555,0.9999999961252756,5,12,3
0,stable_low,0.0,0.0,1,180,249,69,69,5,234,246,1.0,0,24,1.0,post,2,24,0.29261807493605785,0.4637090896272602,0.6131721466844154,stationary_minimum,3,0.04520072632787097,0.1493243764857974,0.5501832339654023,5,12,3
0,stable_low,0.0,0.0,1,180,252,72,72,5,237,249,1.0,0,24,1.0,post,3,24,0.7998310342845972,0.6515570822962317,0.14787872119083578,stationary_minimum,2,0.4391362564860662,0.4190139845951718,1.023729902090459,5,12,3
0,stable_low,0.0,0.0,1,180,255,75,75,5,240,252,1.0,0,72,1.0,post,3,72,0.8200102991727017,0.6341162008370053,0.2350008291793942,stationary_minimum,3,1.179856610526834,0.6658572726416694,1.331140942071494,5,12,3
0,stable_low,0.0,0.0,1,180,258,78,78,5,243,255,1.0,0,24,1.0,post,1,24,320.82714021190515,0.9883498576414056,0.35038666441189315,stationary_minimum,3,0.7415977766491948,0.5960756798729906,1.1154073659016592,5,12,3
0,stable_low,0.0,0.0,1,180,261,81,81,5,246,258,1.0,0,72,1.0,post,1,72,408.90621386146836,0.9819391554582003,0.24591709129453337,stationary_minimum,2,0.0013536089721412,0.04724240850944306,0.16927023487924234,5,12,3
0,stable_low,0.0,0.0,1,180,264,84,84,5,249,261,1.0,0,48,1.0,post,3,48,26489122129.84347,0.9999939036535136,0.218967119978833,upper_boundary,6,1.370002713081626,0.4817980677642515,1.686274166134986,5,12,3
0,stable_low,0.0,0.0,1,180,267,87,87,5,252,264,1.0,0,48,1.0,post,1,48,16439.750540091765,0.9995078238064652,0.3342784329408034,stationary_minimum,5,1.074402847030887,0.21285523432424885,2.246680976845528,5,12,3
0,stable_low,0.0,0.0,1,180,270,90,90,5,255,267,1.0,0,48,1.0,post,2,48,1.522997974471263e-08,9.13798622857188e-08,0.2765412277166331,lower_boundary,3,1.0989701871882451,0.617885978234911,1.3336405305284438,5,12,3
0,stable_low,0.0,0.0,1,180,273,93,93,5,258,270,1.0,0,48,1.0,post,2,48,0.033874247512904944,0.14788314240228972,0.3284452397918755,stationary_minimum,4,0.7069676772384802,0.33969041032397074,1.4426405517349838,5,12,3
0,stable_low,0.0,0.0,1,180,276,96,96,5,261,273,1.0,0,72,1.0,post,2,72,277032.8509619632,0.9971588990115933,0.27631886711269593,stationary_minimum,8,0.12140890237782695,1.0351719300030093,0.3424672314419923,5,12,3
0,stable_low,0.0,0.0,1,180,279,99,99,5,264,276,1.0,0,72,1.0,post,2,72,720821424.2069346,0.9999987424492848,0.17334205932456134,stationary_minimum,3,0.12586579224472072,0.03670818044575986,1.8517076804937092,5,12,3
0,stable_low,0.0,0.0,1,180,282,102,102,5,267,279,1.0,0,72,1.0,post,2,72,26489122129.84347,1.00000035924574,0.15983902832036725,upper_boundary,4,1.0894093719652616,1.695802435220105,0.8015081195356051,5,12,3
0,stable_low,0.0,0.0,1,180,285,105,105,5,270,282,1.0,0,72,1.0,post,3,72,18986390.24695263,0.9982693867615513,0.25991172281348074,stationary_minimum,2,0.013021687079631828,0.07520762255615673,0.4161047728574294,5,12,3
0,stable_low,0.0,0.0,1,180,288,108,108,5,273,285,1.0,0,24,1.0,post,3,24,165063334.41149315,0.9999989902053644,0.16468752470436634,stationary_minimum,1,0.1522929082547249,0.33498164415781445,0.6742630103391755,5,12,3
0,stable_low,0.0,0.0,1,180,291,111,111,5,276,288,1.0,0,72,1.0,post,3,72,26489122129.84347,0.9999987523564559,0.19033343413343304,upper_boundary,2,0.8359210328393447,1.3551201329705864,0.7854051190853515,5,12,3
0,stable_low,0.0,0.0,1,180,294,114,114,5,279,291,1.0,0,24,1.0,post,3,24,26489122129.84347,0.9999958924587974,0.22803654060474488,upper_boundary,0,0.1439195771928235,0.5234961327770294,0.5243281786352977,5,12,3
0,stable_low,0.0,0.0,1,180,297,117,117,5,282,294,1.0,0,24,1.0,post,3,24,26489122129.84347,0.9999958924587974,0.2443631561703349,upper_boundary,0,0.15967543316624802,0.353966052157316,0.6716426174367355,5,12,3
0,low_to_high,0.0,0.8,1,180,120,-60,0,5,105,117,0.0,72,0,0.0,pre,2,72,1626351.272549387,0.9994532046825092,0.6019302537084699,stationary_minimum,4,0.002103602063311163,0.21538121508513486,0.09882751669499756,5,12,3
0,low_to_high,0.0,0.8,1,180,123,-57,0,5,108,120,0.0,48,0,0.0,pre,1,48,6.158196411386334,0.8093349425936662,0.5801028994994121,stationary_minimum,2,0.6692051751956389,0.00025682031683159107,51.04638089198143,5,12,3
0,low_to_high,0.0,0.8,1,180,126,-54,0,5,111,123,0.0,72,0,0.0,pre,1,72,1.522997974471263e-08,3.0459958161388936e-08,0.36371673039321634,lower_boundary,1,1.248504679452285,1.2485047244686418,0.9999999819718914,5,12,3
0,low_to_high,0.0,0.8,1,180,129,-51,0,5,114,126,0.0,72,0,0.0,pre,2,72,26489122129.84347,1.00000035924574,0.44325856844937717,upper_boundary,2,0.37630124936902276,0.5051542544603466,0.8630894789775072,5,12,3
0,low_to_high,0.0,0.8,1,180,132,-48,0,5,117,129,0.0,48,0,0.0,pre,2,48,26489122129.84347,0.9999990215052298,0.12182804959222178,upper_boundary,0,0.4609488148951283,1.8171877393163303,0.5036472331005236,5,12,3
0,low_to_high,0.0,0.8,1,180,135,-45,0,5,120,132,0.0,48,0,0.0,pre,2,48,2094004611.3978095,0.9999997922011691,0.19705386315677767,stationary_minimum,1,0.10128335354480358,0.06591695955108957,1.2395682755595296,5,12,3
0,low_to_high,0.0,0.8,1,180,138,-42,0,5,123,135,0.0,48,0,0.0,pre,2,48,1866971588.3973367,0.9999997845354986,0.20985965594196793,stationary_minimum,1,0.3737519366642654,2.4246996901247355,0.39261125680867187,5,12,3
0,low_to_high,0.0,0.8,1,180,141,-39,0,5,126,138,0.0,72,0,0.0,pre,2,72,693161363.7805877,0.9999986914321985,0.21014373368529998,stationary_minimum,1,0.07531927627346581,0.5872066213762077,0.3581439318217151,5,12,3
0,low_to_high,0.0,0.8,1,180,144,-36,0,5,129,141,0.0,72,0,0.0,pre,2,72,340773799.046209,0.9999973225556567,0.2237906606265244,stationary_minimum,1,0.8065146624781289,0.5581900701485168,1.2020293734338396,5,12,3
0,low_to_high,0.0,0.8,1,180,147,-33,0,5,132,144,0.0,48,0,0.0,pre,3,48,1866357854.4675877,0.9999969638881969,0.290653201229839,stationary_minimum,3,0.5945764227630859,0.6381287865225921,0.9652719222641962,5,12,3
0,low_to_high,0.0,0.8,1,180,150,-30,0,5,135,147,0.0,72,0,0.0,pre,2,72,405528537.6751358,0.9999977518128592,0.29062475149223976,stationary_minimum,1,0.027737446470179138,0.030916748687504027,0.9471883127175378,5,12,3
0,low_to_high,0.0,0.8,1,180,153,-27,0,5,138,150,0.0,72,0,0.0,pre,2,72,365809693.8920275,0.9999975064950021,0.28148213983045534,stationary_minimum,1,0.05196075398418889,0.09800119306486542,0.7281519900128602,5,12,3
0,low_to_high,0.0,0.8,1,180,156,-24,0,5,141,153,0.0,72,0,0.0,pre,2,72,368874945.1763227,0.9999975273035391,0.23290873593958628,stationary_minimum,4,0.3621496675365962,0.02413414383478715,3.8737188511087113,5,12,3
0,low_to_high,0.0,0.8,1,180,159,-21,0,5,144,156,0.0,72,0,0.0,pre,3,72,5.480015424405613,0.7502580035371209,0.16523514894937938,stationary_minimum,3,0.9720253385244144,0.3074601444656007,1.778051679232883,5,12,3
0,low_to_high,0.0,0.8,1,180,162,-18,0,5,147,159,0.0,24,0,0.0,pre,1,24,6.796266441674563,0.8259600494108627,0.12373962444130746,stationary_minimum,2,0.4317075033074896,0.07194964420778567,2.4495170862114675,5,12,3
0,low_to_high,0.0,0.8,1,180,165,-15,0,5,150,162,0.0,72,0,0.0,pre,1,72,0.2310325746717243,0.2796356784088778,0.09499059003474923,stationary_minimum,2,0.04831340485050035,0.0005473815885314593,9.394825756762797,5,12,3
0,low_to_high,0.0,0.8,1,180,168,-12,0,5,153,165,0.0,72,0,0.0,pre,1,72,0.08705906838824974,0.1389098919044718,0.09637012288269288,stationary_minimum,2,0.11875915024412151,0.14734248062662184,0.8977792263687784,5,12,3
0,low_to_high,0.0,0.8,1,180,171,-9,0,5,156,168,0.0,72,0,0.0,pre,1,72,0.19798329436187456,0.2534188451277954,0.09501547610832095,stationary_minimum,2,0.976659138156552,0.9921399478693713,0.9921675999184313,5,12,3
0,low_to_high,0.0,0.8,1,180,174,-6,0,5,159,171,0.0,24,0,0.0,pre,3,24,26.483742631469166,0.8483987877740413,0.25039833745290363,stationary_minimum,2,0.8613975015560373,0.904604717622336,0.9758259874580631,5,12,3
0,low_to_high,0.0,0.8,1,180,177,-3,0,5,162,174,0.0,48,0,0.0,pre,3,48,11.107309678071521,0.78939014813179,0.29884748830710356,stationary_minimum,4,1.7080877483496135,0.6554323209313839,1.61432570447097,5,12,3
0,low_to_high,0.0,0.8,1,180,180,0,0,5,165,177,0.0,72,0,0.0,post,1,72,0.10810475218948763,0.16465487611183038,0.5331209060397333,stationary_minimum,2,0.20221015186510471,0.36625578961199795,0.7430349266065915,5,12,3
0,low_to_high,0.0,0.8,1,180,183,3,3,5,168,180,0.2,21,3,0.125,post,1,24,0.5805148592437772,0.4557774450492521,0.534386287583912,stationary_minimum,2,0.06244244829498406,0.0006942780293181009,9.483600489800436,5,12,3
0,low_to_high,0.0,0.8,1,180,186,6,6,5,171,183,0.4,18,6,0.25,post,1,24,0.34558462959937375,0.35480981274724543,0.5309790145179305,stationary_minimum,2,0.04581071739015459,0.04086724419179025,1.0587559646218991,5,12,3
0,low_to_high,0.0,0.8,1,180,189,9,9,5,174,186,0.6,15,9,0.375,post,1,24,0.3132908071994004,0.33622371451247973,0.3464553207799171,stationary_minimum,2,0.4264889007720591,0.39699845743775686,1.0364764933235269,5,12,3
0,low_to_high,0.0,0.8,1,180,192,12,12,5,177,189,0.8,12,12,0.5,post,1,24,0.9923445875583882,0.5580205031465773,0.1818890196653485,stationary_minimum,2,0.022068168223767205,0.023929530389858227,0.9603201797784001,5,12,3
0,low_to_high,0.0,0.8,1,180,195,15,15,5,180,192,1.0,33,15,0.3125,post,1,48,0.47130954107364775,0.413078967097226,0.11323051323170066,stationary_minimum,2,0.18946852025033145,0.20622323482780522,0.958516810992741,5,12,3
0,low_to_high,0.0,0.8,1,180,198,18,18,5,183,195,1.0,54,18,0.25,post,2,72,68850.59691432845,0.9917484553210395,0.08212524090097587,stationary_minimum,6,0.0089613135774568,0.11487374122028743,0.2793029061505731,5,12,3
0,low_to_high,0.0,0.8,1,180,201,21,21,5,186,198,1.0,3,21,0.875,post,3,24,5816.193458072243,0.9808500351556578,0.06279230298644842,stationary_minimum,3,0.28071186053633607,0.24490714978282144,1.0706059416915092,5,12,3
0,low_to_high,0.0,0.8,1,180,204,24,24,5,189,201,1.0,48,24,0.3333333333333333,post,2,72,527959085.99789727,0.999998276326873,0.026811657797860933,stationary_minimum,4,0.21837167262356233,0.016168383846894348,3.675063477088493,5,12,3
0,low_to_high,0.0,0.8,1,180,207,27,27,5,192,204,1.0,45,27,0.375,post,2,72,26489122129.84347,1.00000035924574,0.07031470301689548,upper_boundary,6,0.0008016017351203042,0.000190003100771719,2.053993098580109,5,12,3
0,low_to_high,0.0,0.8,1,180,210,30,30,5,195,207,1.0,42,30,0.4166666666666667,post,2,72,26489122129.84347,1.00000035924574,0.0682507626692992,upper_boundary,5,0.0028442791990287335,0.06519702599805192,0.20886814986224134,5,12,3
0,low_to_high,0.0,0.8,1,180,213,33,33,5,198,210,1.0,39,33,0.4583333333333333,post,2,72,409937.0917061513,0.9979908545616133,0.057789345515391034,stationary_minimum,3,0.08736613390289753,0.014706317987590072,2.4373594569713606,5,12,3
0,low_to_high,0.0,0.8,1,180,216,36,36,5,201,213,1.0,12,36,0.75,post,1,48,1.522997974471263e-08,3.045995807355589e-08,0.0682337769862115,lower_boundary,1,0.08247796241574774,0.0824779665355069,0.9999999750250923,5,12,3
0,low_to_high,0.0,0.8,1,180,219,39,39,5,204,216,1.0,0,24,1.0,post,1,24,5.315093636762746,0.8015503208908025,0.024648956446173327,stationary_minimum,2,0.003226079647290472,0.4454846938727971,0.08509835189488837,5,12,3
0,low_to_high,0.0,0.8,1,180,222,42,42,5,207,219,1.0,0,24,1.0,post,1,24,4.884081248545191,0.7925358224192891,0.013422927012131372,stationary_minimum,2,0.026878877836293297,0.05048447043201478,0.7296702913261338,5,12,3
0,low_to_high,0.0,0.8,1,180,225,45,45,5,210,222,1.0,27,45,0.625,post,1,72,8.037320959315018,0.8311231783568119,0.005136048891019218,stationary_minimum,2,0.046696794760781056,0.10436350743195412,0.6689123321848097,5,12,3
0,low_to_high,0.0,0.8,1,180,228,48,48,5,213,225,1.0,0,24,1.0,post,1,24,9.44696833999618,0.854753009641387,0.01367397027574444,stationary_minimum,2,0.32639466832365377,0.004951381460482169,8.119108307505675,5,12,3
0,low_to_high,0.0,0.8,1,180,231,51,51,5,216,228,1.0,21,51,0.7083333333333334,post,2,72,26489122129.84347,1.00000035924574,0.04558705773513606,upper_boundary,2,0.18916048515662817,0.00961723054994612,4.434964991211534,5,12,3
0,low_to_high,0.0,0.8,1,180,234,54,54,5,219,231,1.0,18,54,0.75,post,2,72,690208004.8936073,0.9999986857452863,0.0741618610814421,stationary_minimum,3,0.23982002607383268,0.26268830804281795,0.9554816509718675,5,12,3
0,low_to_high,0.0,0.8,1,180,237,57,57,5,222,234,1.0,0,24,1.0,post,2,24,7.747796097344019,0.8068556697114362,0.07476882911471701,stationary_minimum,2,0.6343436334435882,0.3580766797386717,1.3309884101577598,5,12,3
0,low_to_high,0.0,0.8,1,180,240,60,60,5,225,237,1.0,0,48,1.0,post,1,48,1.522997974471263e-08,3.045995807355589e-08,0.14793942223117296,lower_boundary,1,0.2609255722886816,0.26092556600187994,1.0000000120471169,5,12,3
0,low_to_high,0.0,0.8,1,180,243,63,63,5,228,240,1.0,0,24,1.0,post,3,24,78.27028360713173,0.8862262331288412,0.1331257080010905,stationary_minimum,2,0.9500625238194521,0.20316421019410683,2.1624819519270426,5,12,3
0,low_to_high,0.0,0.8,1,180,246,66,66,5,231,243,1.0,6,66,0.9166666666666666,post,2,72,0.026864493386850034,0.12395561379186827,0.1647523936444462,stationary_minimum,2,0.3981705827175002,0.19195325818583886,1.4402465423619701,5,12,3
0,low_to_high,0.0,0.8,1,180,249,69,69,5,234,246,1.0,0,48,1.0,post,2,48,0.018761789504011018,0.09296234476217732,0.22842721835098515,stationary_minimum,2,0.043158252506350574,0.07912888398478644,0.7385236467442494,5,12,3
0,low_to_high,0.0,0.8,1,180,252,72,72,5,237,249,1.0,0,24,1.0,post,3,24,0.08094241809079648,0.4083567404723487,0.06773060698549985,stationary_minimum,4,0.16606212365771605,0.052298363981258325,1.7819324723884116,5,12,3
0,low_to_high,0.0,0.8,1,180,255,75,75,5,240,252,1.0,0,24,1.0,post,1,24,119099142.42475198,0.9999999658925871,0.074862757265973,stationary_minimum,2,0.06836365895971686,0.18016922426420054,0.6159881324231098,5,12,3
0,low_to_high,0.0,0.8,1,180,258,78,78,5,243,255,1.0,0,24,1.0,post,1,24,987.4430621900652,0.9959367717786397,0.02335960546517309,stationary_minimum,1,0.4742746945658757,0.27704588760728677,1.308395743240448,5,12,3
0,low_to_high,0.0,0.8,1,180,261,81,81,5,246,258,1.0,0,48,1.0,post,3,48,26489122129.84347,0.9999939036535136,0.07428957274705598,upper_boundary,4,0.0012636751667558874,0.02760346300186592,0.21396165103676354,5,12,3
0,low_to_high,0.0,0.8,1,180,264,84,84,5,249,261,1.0,0,48,1.0,post,3,48,26489122129.84347,0.9999939036535136,0.05456014364293479,upper_boundary,6,0.6790623965708106,0.2870352633987351,1.538109354745541,5,12,3
0,low_to_high,0.0,0.8,1,180,267,87,87,5,252,264,1.0,0,72,1.0,post,3,72,44.63043165878578,0.8341879400285109,0.12333383620137886,stationary_minimum,7,0.0011716833144572584,0.14631939072904881,0.08948581145580678,5,12,3
0,low_to_high,0.0,0.8,1,180,270,90,90,5,255,267,1.0,0,24,1.0,post,3,24,1.522997974471263e-08,3.045993872368464e-07,0.09689927053541197,lower_boundary,3,0.4204494334671645,0.10213996506393332,2.028892484077433,5,12,3
0,low_to_high,0.0,0.8,1,180,273,93,93,5,258,270,1.0,0,24,1.0,post,3,24,0.010477136781528224,0.14508875636199633,0.11360368095262638,stationary_minimum,3,0.25136144134904553,0.0576998893180679,2.0871892965851937,5,12,3
0,low_to_high,0.0,0.8,1,180,276,96,96,5,261,273,1.0,0,24,1.0,post,3,24,0.03300858931658672,0.2862717967747355,0.10890880305832604,stationary_minimum,3,0.6273615103053255,0.14215540568240026,2.1007638995506808,5,12,3
0,low_to_high,0.0,0.8,1,180,279,99,99,5,264,276,1.0,0,72,1.0,post,2,72,457663166.0639089,0.9999980093509093,0.036965735040619736,stationary_minimum,4,0.18071920799500502,0.0003829855504679813,21.722557868173723,5,12,3
0,low_to_high,0.0,0.8,1,180,282,102,102,5,267,279,1.0,0,72,1.0,post,2,72,26489122129.84347,1.00000035924574,0.06114122873614627,upper_boundary,3,0.41993316949268733,0.19758424324155863,1.4578536749792212,5,12,3
0,low_to_high,0.0,0.8,1,180,285,105,105,5,270,282,1.0,0,24,1.0,post,2,24,143.40658263680018,0.9332983089609588,0.029723492188899227,stationary_minimum,1,0.006365137376335269,0.005659670873399619,1.0604942117367182,5,12,3
0,low_to_high,0.0,0.8,1,180,288,108,108,5,273,285,1.0,0,24,1.0,post,2,24,59.584821446675534,0.9051976442215787,0.007366570809829641,stationary_minimum,1,0.005037115861626514,0.024493468614571034,0.45348802608305583,5,12,3
0,low_to_high,0.0,0.8,1,180,291,111,111,5,276,288,1.0,0,24,1.0,post,2,24,66.27445825959255,0.9089651905196803,0.007605397073759276,stationary_minimum,1,0.07444173146615332,0.2421891642777635,0.5544097747749455,5,12,3
0,low_to_high,0.0,0.8,1,180,294,114,114,5,279,291,1.0,0,24,1.0,post,2,24,48.08885406431077,0.8972711400186442,0.021721434169642655,stationary_minimum,1,0.027865590133042965,0.1220954215310066,0.4777321105312397,5,12,3
0,low_to_high,0.0,0.8,1,180,297,117,117,5,282,294,1.0,0,24,1.0,post,3,24,773.1556035385626,0.9454098972052677,0.017366104828739248,stationary_minimum,1,0.00740447584036124,0.10567551044032587,0.2647036824566507,5,12,3
0,high_to_low,0.8,0.0,1,180,120,-60,0,5,105,117,0.0,48,0,0.0,pre,1,48,5.147614242968713,0.7913387351644955,0.15893057716303854,stationary_minimum,2,0.3073217378990903,0.002662266070234391,10.7441215170756,5,12,3
0,high_to_low,0.8,0.0,1,180,123,-57,0,5,108,120,0.0,72,0,0.0,pre,1,72,1.522997974471263e-08,3.0459958161388936e-08,0.19532727668084682,lower_boundary,4,0.195851359280659,0.19585135076504306,1.0000000217399978,5,12,3
0,high_to_low,0.8,0.0,1,180,126,-54,0,5,111,123,0.0,72,0,0.0,pre,2,72,1.522997974471263e-08,9.13798623055787e-08,0.16452459786528578,lower_boundary,4,0.7436853680418077,0.02428035622918315,5.534355992768246,5,12,3
0,high_to_low,0.8,0.0,1,180,129,-51,0,5,114,126,0.0,72,0,0.0,pre,1,72,1.522997974471263e-08,3.0459958161388936e-08,0.19329235634266856,lower_boundary,1,0.16927724676676328,0.1692772463423465,1.0000000012536143,5,12,3
0,high_to_low,0.8,0.0,1,180,132,-48,0,5,117,129,0.0,72,0,0.0,pre,2,72,16.60938214749423,0.8293550160222383,0.07184958519699841,stationary_minimum,3,0.03211465108553899,0.09582133212377793,0.5789225972809373,5,12,3
0,high_to_low,0.8,0.0,1,180,135,-45,0,5,120,132,0.0,72,0,0.0,pre,3,72,10838729666.385138,0.999996697296921,0.060319192626750714,stationary_minimum,5,0.03830106979314529,0.003291259318350021,3.411335245776686,5,12,3
0,high_to_low,0.8,0.0,1,180,138,-42,0,5,123,135,0.0,24,0,0.0,pre,2,24,22.001326334684656,0.8640935901604121,0.05473337654351138,stationary_minimum,2,0.042793743411493106,0.27740290486945945,0.3927666792729062,5,12,3
0,high_to_low,0.8,0.0,1,180,141,-39,0,5,126,138,0.0,48,0,0.0,pre,2,48,59.39840378059403,0.8871106808721967,0.02138503691911794,stationary_minimum,4,0.016453697532156128,0.10503117100138369,0.39579713932446003,5,12,3
0,high_to_low,0.8,0.0,1,180,144,-36,0,5,129,141,0.0,48,0,0.0,pre,2,48,23223.679661137972,0.9913537986396068,0.01169142564792421,stationary_minimum,3,0.6751447198212625,0.3545664662600634,1.3799063342404896,5,12,3
0,high_to_low,0.8,0.0,1,180,147,-33,0,5,132,144,0.0,48,0,0.0,pre,3,48,154.29689452540092,0.8786062715757371,0.05831974497076373,stationary_minimum,3,0.7542080058343121,0.10545693634382412,2.6742868809570783,5,12,3
0,high_to_low,0.8,0.0,1,180,150,-30,0,5,135,147,0.0,48,0,0.0,pre,3,48,4994297.8268125905,0.9990548745860378,0.07790701668379571,stationary_minimum,3,0.24909487133081834,0.0025079794503066986,9.96598905963952,5,12,3
0,high_to_low,0.8,0.0,1,180,153,-27,0,5,138,150,0.0,72,0,0.0,pre,3,72,26489122129.84347,0.9999987523564559,0.11095975018750026,upper_boundary,4,0.0016989222710728496,0.055854777368774616,0.17440406057727734,5,12,3
0,high_to_low,0.8,0.0,1,180,156,-24,0,5,141,153,0.0,24,0,0.0,pre,3,24,0.8645769176568349,0.6577874254170444,0.09161960444362674,stationary_minimum,5,0.0006818703998183281,0.05431342257332088,0.11204625195715014,5,12,3
0,high_to_low,0.8,0.0,1,180,159,-21,0,5,144,156,0.0,72,0,0.0,pre,3,72,0.5208844821760005,0.5977733576354488,0.05963160089936041,stationary_minimum,7,0.22147232888390045,0.000318577088145912,26.36649899759673,5,12,3
0,high_to_low,0.8,0.0,1,180,162,-18,0,5,147,159,0.0,24,0,0.0,pre,1,24,1.5947972454767507,0.6405543724787949,0.04113831533400677,stationary_minimum,2,0.3731336601106073,0.25173611948883834,1.2174733051553366,5,12,3
0,high_to_low,0.8,0.0,1,180,165,-15,0,5,150,162,0.0,24,0,0.0,pre,3,24,1.0273183611442058,0.6711909750658397,0.034810607223514825,stationary_minimum,4,0.0017830042178465654,0.20537568409296567,0.09317548751169953,5,12,3
0,high_to_low,0.8,0.0,1,180,168,-12,0,5,153,165,0.0,24,0,0.0,pre,3,24,0.99407135908647,0.6686759973862474,0.03481005939999113,stationary_minimum,3,0.026615174664595564,0.0012954061422102425,4.532749141684684,5,12,3
0,high_to_low,0.8,0.0,1,180,171,-9,0,5,156,168,0.0,24,0,0.0,pre,3,24,1.1414929247021313,0.6791183543827923,0.037961963132088494,stationary_minimum,3,0.32444648697142586,0.37633852419180625,0.9285006226114019,5,12,3
0,high_to_low,0.8,0.0,1,180,174,-6,0,5,159,171,0.0,24,0,0.0,pre,3,24,1.3896513677971645,0.6934065479239558,0.09923044020510449,stationary_minimum,3,0.3204273122082437,0.5316873062197841,0.7763125686022732,5,12,3
0,high_to_low,0.8,0.0,1,180,177,-3,0,5,162,174,0.0,48,0,0.0,pre,3,48,0.8993322269588158,0.6456661403709508,0.1391517224161997,stationary_minimum,4,0.45759824610051486,0.008115178819414018,7.509190613175265,5,12,3
0,high_to_low,0.8,0.0,1,180,180,0,0,5,165,177,0.0,48,0,0.0,post,2,48,0.06877172764311774,0.237631366801034,0.20641187888785756,stationary_minimum,3,5.53131850898987,2.135082117661727,1.609559523182252,5,12,3
0,high_to_low,0.8,0.0,1,180,183,3,3,5,168,180,0.2,21,3,0.125,post,3,24,87647955.14205533,0.9999981328771674,0.25568707372860805,stationary_minimum,1,0.7934302593023342,1.1137705977711096,0.8440273216563241,5,12,3
0,high_to_low,0.8,0.0,1,180,186,6,6,5,171,183,0.4,18,6,0.25,post,2,24,803.8298704278794,0.9726771121769359,0.3699975479186336,stationary_minimum,2,0.5168132908403389,0.02776598434023999,4.314299589989319,5,12,3
0,high_to_low,0.8,0.0,1,180,189,9,9,5,174,186,0.6,39,9,0.1875,post,2,48,4839038570.558675,0.9999997663438226,0.10499585341957333,stationary_minimum,1,1.2964220029631977,0.8678601311570369,1.2222170217386656,5,12,3
0,high_to_low,0.8,0.0,1,180,192,12,12,5,177,189,0.8,60,12,0.16666666666666666,post,2,72,132866.057334893,0.9948212068088549,0.23304637106583098,stationary_minimum,4,0.008057176338489968,0.2604261349328914,0.17589324113188134,5,12,3
0,high_to_low,0.8,0.0,1,180,195,15,15,5,180,192,1.0,57,15,0.20833333333333334,post,2,72,129152.11830503156,0.9947081575216968,0.2340384591686743,stationary_minimum,4,0.3333257225827853,0.9242364663074757,0.6005412791605883,5,12,3
0,high_to_low,0.8,0.0,1,180,198,18,18,5,183,195,1.0,30,18,0.375,post,3,48,5200499.664965177,0.999091103892752,0.1784598659954159,stationary_minimum,3,0.00782989043869828,0.23882195282182617,0.18106758949159146,5,12,3
0,high_to_low,0.8,0.0,1,180,201,21,21,5,186,198,1.0,27,21,0.4375,post,3,48,1214213601.21038,0.9999957026019973,0.1743920830876565,stationary_minimum,3,0.1549507804720678,0.2598048734393246,0.7722772427688035,5,12,3
0,high_to_low,0.8,0.0,1,180,204,24,24,5,189,201,1.0,24,24,0.5,post,3,48,533623577.70144,0.999990720774434,0.17991554487431524,stationary_minimum,3,0.30288424579864676,0.2600808311799128,1.0791558517890596,5,12,3
0,high_to_low,0.8,0.0,1,180,207,27,27,5,192,204,1.0,21,27,0.5625,post,3,48,26489122129.84347,0.9999939036535136,0.11238969394137302,upper_boundary,2,0.0457498460964658,0.014440184144449043,1.7799526644905894,5,12,3
0,high_to_low,0.8,0.0,1,180,210,30,30,5,195,207,1.0,18,30,0.625,post,3,48,26489122129.84347,0.9999939036535136,0.11449255659982334,upper_boundary,2,0.28256755397278455,0.4688036854402441,0.7763644443399799,5,12,3
0,high_to_low,0.8,0.0,1,180,213,33,33,5,198,210,1.0,15,33,0.6875,post,3,48,26489122129.84347,0.9999939036535136,0.15817343295506525,upper_boundary,4,0.08998131573081393,0.08807954347418331,1.0107381123307904,5,12,3
