selector_max_inner_origins,transition,horizon,period,n_blocks,mean_selected_order,mean_selected_window,mean_selected_smoothness,mean_inner_origin_post_fraction,mean_outer_block_mse,mean_benchmark_block_mse,pooled_relative_rmsfe
30,high_to_low,3,late,480,2.029166666666667,47.15,0.9639835747303942,0.95625,0.32488625517015374,0.703478066115135,0.6795796862133624
30,high_to_low,3,mid,360,1.7805555555555554,45.8,0.8876267410413529,0.5833333333333334,0.34904063795734575,0.5972022769621913,0.7644996121695388
30,high_to_low,3,pre,600,1.405,44.52,0.4698237860569468,0.0,0.23204983114601588,0.23751491494927762,0.9884283311479514
30,high_to_low,6,early,360,1.7166666666666666,49.8,0.7844765688803834,0.1527777777777778,0.3987333980315755,0.8080236672358314,0.7024724009064433
30,high_to_low,6,late,450,2.011111111111111,49.49333333333333,0.9645769745024443,0.9377777777777778,0.35169995278477073,1.1585246163455634,0.5509770658679406
30,high_to_low,6,mid,360,1.8444444444444446,45.0,0.9264900485858678,0.55,0.39896423895592625,0.9102304331012251,0.6620507911321963
30,high_to_low,6,pre,600,1.7083333333333333,47.4,0.6945341218815823,0.0,0.36372136418755324,0.4774932815874257,0.8727719358214151
30,high_to_low,12,early,360,1.8666666666666667,55.6,0.8635026281121297,0.1,0.5708787867940558,1.7063081861338218,0.5784198860111048
30,high_to_low,12,late,390,1.9897435897435898,48.676923076923075,0.9638800446112049,0.8846153846153846,0.4619522884611817,2.826344361714221,0.4042835065242208
30,high_to_low,12,mid,360,1.8416666666666666,52.53333333333333,0.9194437477311955,0.48333333333333334,0.526131789474539,2.111519924592864,0.4991713829284399
30,high_to_low,12,pre,600,1.8683333333333334,51.04,0.8423410369292511,0.0,0.65076334409623,1.1888728497241303,0.7398502697913325
30,low_to_high,1,early,360,1.9472222222222222,48.2,0.9148700807014903,0.18333333333333332,0.21243159105896123,0.11254915357275325,1.373847204333625
30,low_to_high,1,late,480,1.35625,44.05,0.37828642176957267,0.95625,0.12704383933727062,0.13780544552451232,0.9601600127770413
30,low_to_high,1,mid,360,1.6444444444444444,41.0,0.7201942603669996,0.5833333333333334,0.16326361899317868,0.13033984205416851,1.1191959098843693
30,low_to_high,1,pre,600,2.175,49.68,0.9539634635680663,0.0,0.33092631793796246,0.5127165168429773,0.8033910688963664
30,low_to_high,3,early,360,1.9444444444444444,47.4,0.9499269226554754,0.18333333333333332,0.24819759389553062,0.2658965209544694,0.9661453233735998
30,low_to_high,3,late,480,1.4791666666666667,44.75,0.5338872713256282,0.95625,0.2307823591901029,0.3687966665965252,0.7910570599310769
30,low_to_high,3,mid,360,1.7027777777777777,38.8,0.828327781854964,0.5833333333333334,0.2849761189311466,0.3123638606056055,0.9551549767674197
30,low_to_high,3,pre,600,2.02,49.24,0.9675579315685796,0.0,0.31658119842244,0.5310800142854895,0.7720804935979483
30,low_to_high,6,early,360,1.9916666666666667,50.06666666666667,0.959490395265702,0.1527777777777778,0.3581026219722506,0.5829291642231154,0.7837830342573479
30,low_to_high,6,late,450,1.8,47.46666666666667,0.834411548120094,0.9377777777777778,0.3762492211246611,0.8962360179344987,0.6479277909226547
30,low_to_high,6,mid,360,1.8416666666666666,43.333333333333336,0.9370357337783778,0.55,0.39795096178134975,0.7153427782836873,0.7458606250268013
30,low_to_high,6,pre,600,2.0016666666666665,50.32,0.9642360544686941,0.0,0.35140976519305395,0.6992953195068988,0.7088863309191065
30,low_to_high,12,early,360,2.0055555555555555,50.266666666666666,0.9576776873619453,0.1,0.6132251775861083,1.5871563070757357,0.6215844469863939
30,low_to_high,12,late,390,1.905128205128205,52.98461538461538,0.9279110838066532,0.8846153846153846,0.5747525589853645,2.6042608391775066,0.4697839947800656
30,low_to_high,12,mid,360,1.8888888888888888,47.86666666666667,0.9517896364283127,0.48333333333333334,0.6066655393115401,2.0227880845830444,0.5476454323211526
30,low_to_high,12,pre,600,2.005,49.88,0.9624619549215536,0.0,0.46509328812759887,1.3120469344408552,0.595381520210992
30,stable_high,1,early,360,1.3055555555555556,45.733333333333334,0.3259808276253375,0.18333333333333332,0.11398811623790056,0.1114532778059841,1.0113078202263124
30,stable_high,1,late,480,1.3104166666666666,44.8,0.3392313226207086,0.95625,0.123939520868072,0.13780544558515473,0.9483566996228585
30,stable_high,1,mid,360,1.336111111111111,45.266666666666666,0.35825582959679014,0.5833333333333334,0.1277610285715262,0.13033938951848698,0.990059643980398
30,stable_high,1,pre,600,1.3466666666666667,43.24,0.3761227717818074,0.0,0.1216241827696315,0.11499485762818815,1.0284205771089892
30,stable_high,3,early,360,1.3972222222222221,44.6,0.46659412019323887,0.18333333333333332,0.20297453886000036,0.26223308381469707,0.8797859874590078
30,stable_high,3,late,480,1.45,44.7,0.4858075897300181,0.95625,0.2391017232886326,0.36879666663413224,0.8051890489669515
30,stable_high,3,mid,360,1.3944444444444444,43.0,0.4576342450225606,0.5833333333333334,0.24606475316462703,0.3123629033075156,0.8875543953469384
30,stable_high,3,pre,600,1.405,44.52,0.4698237860569468,0.0,0.23204983114601588,0.23751491494927762,0.9884283311479514
30,stable_high,6,early,360,1.6388888888888888,49.333333333333336,0.6942459918344327,0.1527777777777778,0.32224484656432933,0.5733543013565151,0.7496895425043149
30,stable_high,6,late,450,1.7777777777777777,48.21333333333333,0.7920854551078234,0.9377777777777778,0.36923873763542764,0.8962360179302106,0.6418631336830433
30,stable_high,6,mid,360,1.6472222222222221,46.666666666666664,0.7331551738762769,0.55,0.4305896269780147,0.7153399238851773,0.7758460432185682
30,stable_high,6,pre,600,1.7083333333333333,47.4,0.6945341218815823,0.0,0.36022059247656657,0.4723161532649064,0.873308864999567
30,stable_high,12,early,360,1.8777777777777778,55.333333333333336,0.8633792543901229,0.1,0.5881037279212943,1.5643176618724957,0.6131468364063359
30,stable_high,12,late,390,1.8974358974358974,52.8,0.8973968023110726,0.8846153846153846,0.5885627393515713,2.604260838404604,0.4753944880978491
30,stable_high,12,mid,360,1.7833333333333334,50.666666666666664,0.8729101202031987,0.48333333333333334,0.6438899784116413,2.0227805319137535,0.5641978804536534
30,stable_high,12,pre,600,1.8683333333333334,51.04,0.8423410369292511,0.0,0.6543397868774699,1.1913721895768774,0.7411019143031775
30,stable_low,1,early,360,2.1,48.0,0.9589633996045663,0.18333333333333332,0.3209411841499154,0.4959875732249571,0.8044097530603195
30,stable_low,1,late,480,2.2104166666666667,46.55,0.964222644643354,0.95625,0.33323933416989343,0.527178596660582,0.7950587914245921
30,stable_low,1,mid,360,2.1527777777777777,49.06666666666667,0.9556816223213596,0.5833333333333334,0.3411606954091839,0.5012673065954686,0.824982631545259
30,stable_low,1,pre,600,2.175,49.68,0.9539634635680663,0.0,0.33092631793796246,0.5127165168429773,0.8033910688963664
30,stable_low,3,early,360,2.0305555555555554,52.4,0.9715477883693707,0.18333333333333332,0.31038608236950543,0.5861002731681458,0.7277214191732008
30,stable_low,3,late,480,2.08125,48.55,0.9699797699620836,0.95625,0.32206255028490693,0.703478066115135,0.6766200038580523
30,stable_low,3,mid,360,2.0861111111111112,51.86666666666667,0.9727000521105769,0.5833333333333334,0.3261460358321021,0.5972022769621913,0.7390015080850915
30,stable_low,3,pre,600,2.02,49.24,0.9675579315685796,0.0,0.31658119842244,0.5310800142854895,0.7720804935979483
30,stable_low,6,early,360,2.0444444444444443,52.8,0.969684190299188,0.1527777777777778,0.3548979272331418,0.8182587780134641,0.6585767505715229
30,stable_low,6,late,450,2.0933333333333333,51.52,0.9730371623873384,0.9377777777777778,0.34788587587101705,1.1585246163455634,0.5479813340809498
30,stable_low,6,mid,360,2.091666666666667,51.266666666666666,0.9738727045526179,0.55,0.3597285598275674,0.9102304331012251,0.6286541452727571
30,stable_low,6,pre,600,2.0016666666666665,50.32,0.9642360544686941,0.0,0.3514769786861802,0.6995267637697179,0.7088368299698284
30,stable_low,12,early,360,2.0166666666666666,51.666666666666664,0.9618967376794706,0.1,0.48667153648729633,1.7229714759162145,0.5314702138125186
30,stable_low,12,late,390,2.094871794871795,51.753846153846155,0.9711474058479291,0.8846153846153846,0.4487198953515381,2.826344361714221,0.39845118730766965
30,stable_low,12,mid,360,2.0527777777777776,52.333333333333336,0.9710619721021101,0.48333333333333334,0.45950764999683974,2.111519924592864,0.4664969204137976
30,stable_low,12,pre,600,2.005,49.88,0.9624619549215536,0.0,0.4639397471681258,1.3090474296557684,0.5953236003749316
